no,id,message+desc,comments,count_food,count_events,count_nature,count_accommodation,count_attraction,count_others,class_label
10,240054519398747_1003060013098190,"Ready for a little dip? This inviting beach is in Buluan Island. Zamboanga SIbugay. Thanks to Elfie Cayabyab for sharing this with us. If you’ve got your own PH photos to share, send them over and we just might feature it here! ","Our country is full of this wonderful site. Why should go far? Our country is just enough for all of us filipinos to enjoy. Thanks to God, He gave us a country we can call our own. Dont forget to think those refugess who have no country to settle on. We are so lucky. Let's thank our God who gave us the Philippines. Peace to our country. Glory to God$$we have been to Sta Cruz island Zam abd wss served fresh catch from the sea and cooked in front of us.$$Philippines have the best and most beautiful beach on earth$$I am definitely adding this to my Philippines bucket list! Gorgeous! 😍$$Nothing compares to beaches in the Philippines.$$I got plenty of photos in the Philippines still on my camera.$$I.want to go this island of zambo$$Wow wow wowThank you the Philippines.I'm so far from you but looking to this beautiful "" Beach"" ease my  sadness.$$Just like Subic, there were also px stores. or what they call barter trade zone.  I don't know know if they still exist today.$$Wow! so nice our very owned beautiful native land....Philippines$$There really beautiful beaches in Zambo. Sibugay$$Buluan Island Zamboanga Sibugay

Follow me on ig: j_kitoy for more pics!$$this is taking from sipoc beach batangas yesterday$$here's a different angle :)$$Again l  will come to filipine makati. .l need wife to married with filipine lady. . We ho real like me l want married with who love me. .$$thank you for sharing this one! :D$$That's the pride of my hometown!!! I wrote a blog about it, please visit

www.ilovezamboanga.wordpress.com$$currently the #1 Best Managed Marine Protected Area in the Philippines (2015)$$CHECK OUT STA. CRUZ ISLAND GUYS!!",0.0,0.0,1.0,0.0,0.0,0.0,0.0
11,240054519398747_741481099256084,"Where it it? 
Banaue, Ifugao

What is it like? 
The Banaue Rice Terraces are 2,000 year old terraces that were carved into the mountain by the Ifugao people. 

Fun Fact: 
The terraces were built mostly by hand. 

Photo by/Author: 
George Tapan/Rachel Teotico ","Rice terraces....I love it I still remember how tired I am when I visit that place but its okay coz subrang suuuliiiit$$house terraces n xa ngaun...$$Going to see this in February next year.. Yeheyyyy!$$Want to be back here someday....$$I wish i can visit that part of the Country.$$I've been at Banaue rice terraces twice,nice place...$$Yes, with you my love:-*$$Fantastic , be able to cross that off my bucket list$$China's Szhechuan province has a lot of rice terraces higher than the Banaue ones",0.0,0.0,1.0,0.0,0.0,0.0,0.0
12,340785907491_10151748042267492,"East Coast Sunrise at Homigot, Pohang City

Photo by John Steele
Like his page at https://www.facebook.com/JohnSteelePhoto

More attractions in Pohang >> http://bit.ly/ZccTc6 ",The beauty of this place is amazing!!! :)$$the photograph is doing more than a good job.Like for him! :D$$Oh my! It's so picturesque! Compliments to the photographer :)$$Thanks for the comments everyone$$I must make it a point to catch the sunrise before I graduate! Have been in Pohang for 1.5 years but I haven't been there ㅠㅠㅠㅠ$$I passed through Pohang on the way to Ulleungdo. I didn't get a chance to see much other than the great seafood market.$$it's really dashing. The view is jaw-dropping^^$$wow it is really wonderful this sunset near the sea really wonderful,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13,225524117535380_1310409385713509,"This is why everyone needs to visit Hokkaido, Japan.Hokkaido is a stunning wonderland filled with gorgeous Sakura, the purest snow and people dressed up as hotdogs. It is the most popular province in Japan, even for Japanese.

This video is beautiful proof why you need to visit Hokkaido at least once in your life.

Read our full travel guide: ""35 Reasons To Visit Hokkaido""
http://thesmartlocal.com/read/visit-sapporo-hokkaido

Subscribe to our video channel and never miss another video of ours again!
https://www.youtube.com/user/TheSmartLocal",Onn Lingling hahaha when want go...... 😓😓😓$$Jannice Lim one more time in other season!$$Alex Loo Daryl Ho some places we haven visit yet!,0.0,1.0,0.0,0.0,0.0,0.0,0.0
14,211783385560749_815836431822105,"Today’s photo is Gokayama, Nanto City, Toyama Prefecture.

Winter and spring, two different season view.
The houses in the Gokayama area are built in the style called “Gassho-zukuri'” same as Shirakawago, and both villages are designated a UNESCO World Cultural Heritage Site in 1995.
Winter has gone shortly and spring will come soon. 
Why don’t you explore this serene rural countryside?! 

Related Information;
http://www.jnto.go.jp/eng/location/regional/toyama/gokayama.html
http://www.tabi-nanto.jp/en/
https://www.jnto.go.jp/eng/location/rtg/pdf/pg-402.pdf
https://www.city.nanto.toyama.jp/webapps/www/english/welcome.html
http://www.jnto.go.jp/eng/indepth/scenic/worldheritage/c_3_shirakawa.html ","Woah!. VaneahZenille Lopecillo let's spend our vacation there!..soon :) :D$$Lily Chew another choice 😀$$visiting  japan next week for early cherry blossom but definitely going for this the next time! BTW got cheap flight ticket on Bravofly, anyone visiting  japan for cherry blossom season check out cheap lfight tickets here!! http://goo.gl/pDLwVZ$$Beautiful. Will try to include this place in my next visit to Japan.$$We love you Japan!!! You're people are so gifted 😘 We wish to live there, in Jesus Name, Amen😇👼🙏$$This is one of my favorite places",0.0,0.0,0.0,0.0,0.0,1.0,0.0
15,340785907491_10154246348082492,"Things to do at #Hangang this #Summer! 😍 💦 From the all-time favorite #BanpoBridge Rainbow Fountain to beautiful nightscape at #SomeSevit or the outdoor #swimmingpools and water #playgrounds, there are many things you could see and do right here from day to night! Tag your friends whom you wish to #VisitKorea with for any of these! 👇

Read full article ☞ bit.ly/29xfWD9 ",Shirley Trinh thought we'd miss out on water fights and stuff but maybe not? 😂$$Muliady Ciptrowijoyo maybe u & your Wife can check it out? ^^$$#Banpo bridge rainbow fountain show with #NSeoulTower from afar! <3<3<3$$Joseph Parata things we could do!$$Eykn Hassan let's go here,0.0,1.0,0.0,1.0,0.0,0.0,0.0
16,240054519398747_617028238368038,"Where is it?
El Nido, Palawan

How to Get There:
""Fly from Manila to El Nido.

Or fly from Manila to Puerto Princesa, then take a bus to El Nido.""

What is it?
El Nido, Palawan has one of the most diverse and highly protected ecosystems in the country. It is known for its unique flora and fauna, and towering geological limestone formations.

Fun Fact:
El Nido has 50 white sand beaches for you to choose from, and 813 species of fish for you to meet.

Photo by / Headline by:
Miguel Teotico / Rachel Teotico ","Voted in the top 5 tourist destinations in the world. It is very nice and hotels are affordable.$$How affordable it is? Like me I want to get there? But my budget is tight.... Do I know how much the budget I need for my family... We are only for$$Ask Hadefe  for quotation or contact Ms. Lee Ann ,, this is a nice place and friendly staff to stay in EL Nido.$$Lord how i wish i can visit this place......$$US show Amazing Race was shot there.$$Totally paradise...absolutely heaven!$$Wow I love this place$$Is it really a total paradise peaceful and beautiful?$$Like paradise! Been there and stayed at Miniloc Island for 3days. The limestone cliffs, corals and fishes are simply amazing!!$$You can fly directly to El Nido with ITI (Island Transvoyager Inc).  Its a bit more pricey then flying to PP.  But very convenient.  The plane is a about a 48 seater plane and offers 3 flights a day.  http://www.elnidopalawan.com/go.html",0.0,0.0,1.0,0.0,0.0,0.0,0.0
17,240054519398747_479794262091437,"Get ready for season 27 of Survivor... in Palaui Island, Cagayan Valley! After Survivor Caramoan, the show will continue to shoot the next season in the Philippines, this time moving up north. Exciting noh? Click on the link to read the good news, and share with your friends!

Photo taken from boyetstour.blogspot.com
http://www.realityblurred.com/realitytv/archives/survivor_27/2013_May_08_cagayan-seasons-27-28 ","COOL!!!! sisikat nanaman PH nyan.. This makes me proud to be a CAGAYANO hehe..$$Anyone knows if the lighthouse will be close on july because of this?$$Nice! They should do 1 in Batanes.$$Philippines really has a lot to offer.$$Survivor Philippines is showing here in America on CBS4, every Wednesday, Eastern Time.Di ko lang sure if the season is over, but I'm encouraging my kids to watch it and inform my friends about the show.$$Yah thats one of a nice view in our country....$$i've been there  already last year nice place...",0.0,2.0,0.0,0.0,0.0,0.0,0.0
18,67558139928_10150095273164929,Feel the fresh air and the magical view of Mount Dempo ,"great view...where is the exact location??$$Mount Dempo is located in Pagar Alam district 310Km West of Palembang.  To get to this site, you can use rented cars or buses and the trip will last for about 7 hours. The starting point for hiking is at the PTPN III Tea processing factory. You can ask the locals around the facility to take you to the nearest village on the foot of Mount Dempo, Kampung Empat.",0.0,0.0,1.0,0.0,0.0,0.0,0.0
19,225524117535380_965011740253277,"15 BEST Char Kway Teow In Singapore After Eating Only CKT For A Week

We traveled around Singapore to find the best char kway teow stall. Find out which ones made the cut, and which old favourites simply weren't good enough!

thesmartlocal.com/read/best-char-kway-teowWe traveled around Singapore to find the best char kway teow stall. Find out which ones made the cut, and which old favourites simply weren't good enough!","Circuit was my favourite in the late 90s when the old uncle was still frying but now.... the best authentic CKT I think is still in Bedok Reservoir Market. Apollo was in the rank?OMG! Outram is next, Hill Street 3rd maybe. Those fancy mixed CKT shouldnt even be here. IMO.$$You got the most important thing right. The best is still Hill Street, Outram close second. Zion road...the flame turned down to very small because he cannot handle the speed so the quality CMI. Circuit road...today char siew tomorrow what else? Keep to the basics...please.$$Missed out Lau Fu Tze ckt at old airport road hawker centre😩$$Lets see if you understand CKT or not?$$in my old kampong silat rd.char kway teow with duck egg$$Pearl Ang we will tackle one by one !!$$Should try penang ckt at bukit gombak mrt$$Lainy Khong I'm so tempted to jump on a plane & visit you! yum!",0.0,0.0,0.0,0.0,0.0,1.0,0.0
20,225524117535380_1168733986547717,"Perfetto Cafe is having a ONE FOR ONE deal for their main courses ALL DAY ANYTIME!

From unique burgers such as the Spicy Lamb Burger and Rice Burger to their signature offering the Rack of Lamb, you'll be hard pressed to find a better deal as long as you are a DBS or POSB Cardholder.

Never want to miss a post by us again?
Like TheSmartLocal.com for the latest updates!

Model: Chia De Zhong and Sean Foo ",Jo Mohan what you cooked the other day?$$Jen Ming Yee Chai Lilian Lim 1 for 1 but further. bugis there,0.0,0.0,2.0,0.0,0.0,0.0,0.0
21,340785907491_10151143054602492,Korea Meteorological Administration (KMA) has released the weather forecast for Fall 2012 (September-November): http://bit.ly/PeS349 ,"When are we going again? $$It's so beauutiful,wish I could b there(^_^)$$my next visit will be around this time next year...$$Nice, i will travel to korea on 2nd Oct..$$I luv Nami Island, it's so beautiful in autumn...will go again ^.^$$Wiw... That is just beautiful...$$i wish i could be there immdiately! :)$$I have been there and fascinating$$thanks for de infor..i'll be going to korea on dis oct..$$The autumn leaves are just beautiful - the colours so rich. I think autumn is the perfect time to visit Korea. I do want tp visit again!!$$Where is that photo taken?$$Get the latest weather news from KMA.$$it's going to a cold & rainy autumn.",0.0,0.0,1.0,0.0,0.0,0.0,0.0
22,240054519398747_532394256831437,"Where is it? 
Boracay, Aklan

What is it?
Ah, Boracay. Need we say more? Since much has been said, raved and written about this famous four-kilometer stretch of powder white sand paradise, we would like to suggest you try the most exhilarating activity off it — cliff-diving at Ariel's Point. The highest plank is about 15 meters high, which is as high as a five-storey building. But jump off and it ends with a safe, pleasantly wet landing. 

How to get there: 
Fly from Manila to Caticlan.

Or fly from Manila to Kalibo, then take a bus to Caticlan.

Or take a boat from Manila to Caticlan.

Fun Fact: 
Not a lot of people know that Tribal Adventure Day Tours are offered on this island. These are no ordinary tours. You spend an entire day getting to know the indigenous people living In the area. The women will welcome you into their homes and even cook for your group while you learn about their history and customs. Ask around for D'Arcy Kelly. He runs the show.

Photo by/Headline by: 
Tourism Department Philippines/Donna Dimayuga ","^ America is the only country that calls ""football"" soccer, in Europe, Asia and everywhere else it is considered Football.$$Gelly Lizaso yup thats me",0.0,2.0,1.0,0.0,0.0,0.0,0.0
23,297751913699970_701324930009331,"The fastest train in the world is the #Shanghai Maglev. The Maglev runs nearly 19 miles from Shanghai’s Pudong International Airport to the Longyang metro station on the outskirts of Shanghai. The train hits speeds up to (267 mph) or 431 km/hr. #train #chinaWhile a new era of supersonic airplanes remains a concept, bullet trains are a reality around the world—and they're getting faster.","We traveled on the fasted train in the world - the Shanghai Maglev, only at 427 km/hr though !$$It, was a great experience to ride the bullet train, I did a second time from Madrid to Barcelona,  Spain in 2015",0.0,0.0,0.0,0.0,0.0,1.0,0.0
24,225524117535380_1198073826947066,"10 Forgotten Theme Parks of Singapore's Past You Won't Believe Existed

Here are 10 theme parks in Singapore nobody born after 1990 has visited. 

http://thesmartlocal.com/read/old-theme-parksHere are 10 theme parks in Singapore nobody born after 1990 has visited. Roll back the years and visit them, from Gay World Amusement Park to Mitsukoshi Garden!",Volcanoland and asian village in Sentosa should make it in the list too!$$Fantasy Island must make a comeback. I love Fantasy Island.,0.0,0.0,0.0,0.0,4.0,0.0,0.0
25,225524117535380_1170490159705433,"[New] 10 Malaysian Glamping Retreats To Escape Civilization Without The Field Camp Feels

Glamping [noun]: a form of camping where people do what BMT recruits do, but with an ""I'm freaking fabulous"" attitude. 

http://thesmartlocal.com/read/malaysian-glamping-retreatsWith triangular huts on top of Mt. Kinabalu or even a huge hut consists of 10 hammocks, Malaysia's the best place for glamping trips.","Hi TSL, we're back again to support you ❤️",0.0,0.0,1.0,0.0,0.0,0.0,0.0
26,433618953473105_565428596958806,"Leuwi Hejo Waterfall, Bogor, West Java.

© Ambo Reynaldi ","Why did God not make me a citizen of Indonesia? So beautiful! 

...hopefully the man upstairs (God) makes up for it in the 2nd half of my life.$$Ochie, u know this place?",0.0,0.0,0.0,0.0,0.0,1.0,0.0
27,340785907491_155639254482480,"To check out more on the recipes for Korean food, please click the link! http://english.visitkorea.or.kr/enu/FO/FO_EN_Recipes.jsp?cat1=21709 ","I feel hungry everytime I look at korean food, yummy...! Missing korean food so much T_T$$This section is so cool! Thanks for sharing!!",1.0,0.0,0.0,1.0,0.0,0.0,0.0
28,225524117535380_951426214945163,"[New + Giveaway!] 10 Reasons To Be At Quayside Isle This Christmas

Quayside Isle looks more like it belongs in California than in Singapore. With gorgeous waterfront views and festive vibes all around, it is the place to be to celebrate Christmas with your loved ones this year.

To spread more festive cheer, here's how 3 winners will walk away with Quayside Isle vouchers each worth $100! 

Step 1: Like TheSmartLocal.com on Facebook. 
Step 2: Like and share THIS announcement post on Facebook. 
Step 3: Comment on THIS Facebook post telling us why you’d like to spend Christmas at Quayside Isle!

Contest starts on 30 November 2015 and ends on 7 December 2015. Winners will be contacted on 8 December 2015.

Good luck and happy holidays! 
Quayside Isle @ Sentosa Cove

http://thesmartlocal.com/read/quayside-isleWith gorgeous waterfront views and festive vibes all around, indulge yourself at Quayside Isle in the company of your loved ones and end 2015 with a bang.","Congratulations Shirley Soon, Shirley Goh and Wong Kangwen on winning this TSL giveaway! Big thanks to everyone for participating, and to Quayside Isle for sponsoring this giveaway :)$$10 Reasons I would like to spend Christmas at Quayside Isle!

1. It's my birthday on Christmas!
2. I could never have a fancy meal around because everything is so expensive on Christmas!
3. I was actually intending to save some money this Christmas by staying at home so the husband don't have to spend so much..
4. As we are saving money for our future flat and can't afford a holiday..
5. Hence travelling to Quayside Isle could be like a 'getaway' from Singapore!
6. I have NEVER been to this side of Singapore....
7. And since I don't have a car and am saving money.. The transportation accommodation is perfect!
8. I've never splurge on fanciful Italian, Spanish or any International fare - Closest was vouchers from friends at Lawry's Prime Ribs.
9. Have you seen Rebel Wilson did that Hydro Jetpack thing?!
10. I REALLY WANNA WIN THIS! 😭$$My QUAY reason is that it's a nice tranquil place to spend Christmas with family by my SIDE and therefore ISLE really like to go there!$$With Quayside Isle being such a Instagram-worthy place, the ""ulu"" distance ain't gonna stop me from going because we all know it's definitely WORTH IT! And why squeeze at Orchard Road when we can get to experience Xmas from all over the world at Quayside Isle, right?? Haha :D Plus the Xmas promotions & shopping...OMG it's literally the perfect mini getaway! Oh! And my family had a staycation at W last year; waking up to that insanely gorgeous yacht sea view was seriously a dream come true! Sentosa is always my happy place to be, which is why I'd LOVE to be able to spend Xmas at Quayside Isle this year!! There's just no other place I'd rather be!! :D Liked & shared! (Here's some photos that I took when I was at Quayside Isle! Now I miss this beautiful place so so much!) TheSmartLocal.com Quayside Isle @ Sentosa Cove$$I think it would be great to celebrate Christmas at Quayside Isle instead of the usual Orchard.  I love the sea, boats and beautiful scenery where I can take alot of nice selfes and wefies.  Would invite my Malaysian cousins for some delicious food  when they come to visit in Christmas. I'm sure they will love in love with the lovely place.  :D 
liked n shared$$I have not been to the  Quayside Isle before so it would great to have brand new experience this year  to create new memories with my loved one                 :3 
liked n shared$$Having been to Quayside isle several times , it is unlike like any other places Singapore , always packed and crowded with people . Having no time to travel out of Singapore during the xmas season, quayside isle is the best place to be at , to celebrate the festive season with our love ones, which will give us a out of Singapore feel.$$I hope to win this vouchers at Quayside Isle vouchers 😍 

I have never been to Quayside and I never thought it is so beautiful and less crowded as compared to town areas (especially during Christmas). Both my boyfriend and I hated squeezing in the crowd! It would be a great idea to spend my Christmas with my boyfriend Chua Hien Eng there which gives us the feeling of being out of Singapore during this festive season! As its really expensive to travel overseas during this festive season. With the awesome view, we can take many Instagram worthy photos together and have our mini photo shoot there! It would be great walking along Quayside Isle together hand in hand and spending quality time together. I believe this would be a great place for us to escape from our hectic life ☺️$$Liked n shared . It's a different part of Singapore ... Where one can relax and chill away from the hustle and bustle of the city and the marina and yachts docked by Quayside isle bring waterfront to a whole different level !$$I’d like to spend Christmas at Quayside Isle because I have not been to this place, and it would be great to bring my wife to  Quayside Isle for a change in environment too. This place may bring new surprises to us.$$I'd like to spend this Christmas with our little one who will be turning 2 months soon. This would be his first Christmas! 

It would be lovely to spend it at Quayside Isle as a family. To enjoy the evening by having a sumptuous dinner & dessert in one of the restaurants and take a stroll along the quay afterwards for some photo taking time!

Let's hope to be chosen and make this first Christmas a special one for us, the Wongs :) 😘
Kyle Wong 
Ho Eleanor Ron Chng Pearly Ling Choo Ang Galvin Ng Lin Guan$$Its the perfect and tranquil place to spend the Christmas Eve over at Quayside Isle along with my significant other. Where we could just simply people watch or chat to our hearts content over what we had achieved in the year by the night lights and stars above.  Ahhhh~ I am so tempted to rush down just by the thought of it. Hope luck is on my side so that I can win the vouchers and truly enjoy my sumptuous dinner at any of the restaurant. Jonathan Tan😘$$Because its a serene enclave from the hustle and bustle of the city and with paranomic views of the sea along with tantalising delights which I simply can't resist, why else but Quayside Isle right? :) 

P.S: Wasn't paid by CDL or its tenants to say this.$$Christmas has always been mundane/just-another-day for us since we never liked joining the crowds. Thus, I believe Quayside Isle is THE place to go if we'd like to enjoy some quiet time and soak in the Christmas festive at the same time!$$Spent a month working here during my post-As last year, and told myself i'd definitely be back - only this time to enjoy the gorgeous seaview with my family. But when uni started, i got carried away with the assignments, projects, hall commitments and suppers, and haven't been to quayside isle since. It's a year late but i'll be bringing them this dec, and it'll be really, really amazing if i could treat them to a good meal by the sea (freshly made, piping hot pizza? yes pls!!!) it'd be the perfect christmas getaway for us!!$$I had been to Quayside Isle before,it is so nice like overseas.The scenery is nice with sea,boata and nice scenery.I can take alot of nice pictures.$$Liked and shared
Hope to win can bring my wife and kids celebrate Christmas n my early birthday at a nice scenery and less crowded place.As bringing kids to crowded place inconvenient too.$$All I want for Christmas is to spend more time with my family and daughter. 

As a busy working mother,  ive definitely missed out on the time i spend with my family and missing some milestones achieved by my daughter. But when I come home, my daughter will run to the door and give me a big hug, and everything that's happened that day just melts away. We love food from Quayside Fish Bar & Bistro so it'll be great to have a party this Christmas at Quayside Isle @ Sentosa Cove
Liked and shared$$I love to bring my mother to have a wonderful time at the Quayside Isle.  Ever since she discharged from hospital, she has been at home and feeling bored so I like to treat her to a yummy meal and walk around the beautiful place and take some nice photos <3$$I’d like to spend Christmas with my husband at Quayside Isle because it's a beautiful and romantic place, especially during the Christmas season. The dining options look good too.$$A promise to a special someone: To keep her smiling everyday. To bring her experiences and memories that will last a lifetime. To keep the sparks and magic alive in every date. 

Celebrating Christmas at Quayside Isle is my next milestone to meeting this promise. Help me fulfill it.$$I’d like to spend Christmas at Quayside Isle because it's definitely a better alternative compared to the crowded town area. Other than feeling like you are outta Singapore, having a quieter Christmas will be good. :)$$There was once where my wife and I were ""stuck"" among the crowds at Orchard Road during Christmas day. It was a horrible experience.So now, we would rather spend a quiet and peaceful Christmas day together at home. We did not know of any happening events at Quayside Isle, and also the place is quite far from our home and may be a little too quiet for us. I am looking for some place new for us to visit and after reading the website, I'm keen to go there for our Christmas celebration this year. It seems like a secret place hidden in Singapore with gems inside!$$I would like to spend this Christmas at Quayside Isle as it would be an unique experience for my friends and I. We usually hang out in bars or pubs and after so many years, it is time for a change. A different and exotic silent night!

Esther L Chng Joy Yeo$$I didn't know Quayside Isle was that pretty until I have read your blog, it just don't look at Singapore, a perfect mini getaway. The restaurants have food that look so great too, hoping to try it!! This christmas season hoping to get some christmas spirit there too!",0.0,0.0,0.0,0.0,0.0,1.0,0.0
