no,id,message+desc,comments,count_food,count_events,count_nature,count_accommodation,count_attraction,count_others,class_label
2948,340785907491_10152442448027492,"The Hangang Park outdoor swimming pools will be open for the summer starting June 27, 2014. 
Here's the list of pools → http://bit.ly/1md7awJ

[Photo: www.visitkorea.or.kr] ","Have fun with 20,000 of your closest friends!$$Just sucks that you have to wear caps$$ i really want to go there !? hayy !! how i wish..$$Great news is, if you piss in the pool, nobody can ever figure out it was you. Now try to guess how many kids are thinking the same thing there.$$Doreen Lee u know, say easy task nia but action haha ^^"" hard looo~ where gt that easy nahh$$Which part of Korea it is located? ;-)$$Georgia Angelakis , let's go play here haha",0.0,0.0,0.0,0.0,1.0,0.0,0.0
2949,240054519398747_508703919200471,"All rice! They say Filipinos have over a hundred ways to cook rice and that includes dessert! What are your favourite rice cakes? Write your answers in the comment section. 

Photo taken from flickriver.com ",i like all of it...yummy.....$$Love Chocolate Rice :-) Simple But NUM good ;-)$$I love all rice recipes. .$$Biko and sapin-sapin,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2950,114979501871035_677751065593873,"The famous Cheung Chau Bun Festival gets underway today. Children dressed as deities and celebrities ‘float’ around the island, lions and dragons dance the streets, competitors scramble up a tower of buns and much more. http://bit.ly/1iuZKU7 ","I've only always seen this on pictures, so nice for you to see it in real.",0.0,2.0,0.0,0.0,0.0,0.0,0.0
2951,240054519398747_877514248986101,"Pinoys in the States, rejoice! We’ve got a Filipino School in San Diego, California, and it’s open to anyone interested in learning about Filipino culture. Check out the link for the photos and share this with your friends in the SoCal area! 

http://www.buzzfeed.com/aviannetan/the-filipino-school#.dyx4r1l4VThe Saturday school program hopes to help the Filipino diaspora reconnect with their culture and history.","What about Filipino school in upstate New York??$$I live in Iowa but I'll definitely check this school out online!  Do they let Americans take the classes?$$Will there be subject in alibata - The original filipino alphabeth? It should be taught as well.$$THIS IS GREAT NEWS AND GREAT OPPORTUNITY TO ALL PINOY TEACHERS!$$Sad. We actually need that too here in the Philippines.$$Glad to know there's a Fil-Am school in the US!$$can we have one here in los angeles area$$Wow! This is really great and wonderful.  In the SoMa District (South Of Market) of District 6 San Francisco, there is this school, Bessie Carmichael/Filipino Education Center Pre K - Grade 8 School that has the only structured Filipino-Bilingual Program in California and possibly the nation, that's been running since the 1970's.  The school also houses the Galing Bata After School and Summer Program that reinforces the Filipino Bilingual Program.  It is wonderful to see that the Filipinos are passionate about preserving our heritage, culture, and roots.  God bless everyone. https://cbssanfran.files.wordpress.com/2014/12/photo-15.jpg?w=620&h=349&crop=1$$We don't need to find  the root of pinoy because pinas is amercanize pinoy and west culture perfect together crab mentality is the worst attitude not to learn with mellineal$$I like to have one in Denver! It would be great!$$https://youtu.be/HTR3WCvjJxY$$I want to study there..$$I wish Phoenix had one. :-($$They really need this IN the Philippines as well .. terry$$https://www.facebook.com/pages/Iligan-Citys-Majestic-Waterfalls/884751028229282$$we need two in melbourne australia north and south of city",0.0,0.0,0.0,1.0,0.0,0.0,0.0
2952,240054519398747_745012632236264,"Where is it?
Camiguin

What is it?
Camiguin has the most number of volcanoes per square meter than any other island in the world.

Fun Fact:
You can take a dip in both cold and hot springs here.

Photo by Daniel Carpentier ","been there..it's a beautiful island (y)$$wait for me camiguin!!$$Camiguin...means COME AGAIN,this is a place where i was born...Mantigue is beautiful islet fr0nting town of Mahinog and brgy. Ben0ni and brgy Alimang0$$Mantigue island in camiguin$$I miss you CAMIGUIN.this is the place where i was born and grow up.but now im far from it.$$I love Camiguin!! Its like an hour ferry boat from CDO.$$Have more in the Philippines",0.0,0.0,0.0,0.0,0.0,1.0,0.0
2953,340785907491_10151206399167492,"Lotte Cinema is giving away FREE movie tickets to A Werewolf Boy starring Song JoongKi and Park BoYoung. 

WHAT: 2 tickets per person (plus popcorn and drink)
WHERE: Lotte Cinema, Hongdae
WHEN: 6th of Nov(Tue), 19:30

To know about the movie >> http://bit.ly/TOwMn2
For a list of theaters with foreign subtitles >>  http://bit.ly/UXR9y4 ",i'm not in korea~~ T.T$$Wove.. nice to hear from Lotte$$I would like to get the ticket^^ 영화표 있으면 좋겠어요.$$Looks like an interesting movie...!  Very cool promotion too.$$i want the free ticket but i'm not in korea :($$I want this ticket. Seems interesting movie . :D$$I'd love tickets! I'm a big fan of Korean movies!$$I want it too...but i'm not in korea.. Can it used on the other country?$$Not in Korea at the momentㅠ.ㅠ$$Wow !!!!!!!!!! would love to watch this movie$$juz come back from korea~ :(,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2954,340785907491_10154562555242492,"Finally.. the long awaited #KTOnews that all of you have been waiting for!! We'd like to thank all #VisitKorea fans for your enthusiastic participation! Click on our news below to find out if you're a winner of our #MyVisitKoreaStory event, GOGO! 👇😍Korea Tourism Organization would like to thank everyone for participating in this event from August 8 to September 30, 2016. We hope for your continued support in the future!","is the 2nd email address of the 1st prize winner correct:  1of1-1of525*****18?$$Oh, I won 3rd prize.. but haven't receive any email or notification..Thank you!!!$$Will you guys be having any contests like this soon? I just got back from Korea with my friends and we did some amazing stuff that we love to share!$$chukhahaeyo!~ to all the winners! (Y)$$#koreatourismorganistaion i have sent you original pictures can you consider it now ?$$i have sent you original photos as well through facebook or via email but i am not able to send you email again please solve this problem .@koreatourismorganistaion-visitkorea$$Congratulations to all winners$$I mean congratulations to all winners but i wonder how many of them are from China, Philippines, Indonesia or Malaysia ;)$$selamat or congratulation for all the winners 👍👍👍$$Congratulations for all the winner 😊$$Congratulations to all the winners! :-)$$Congratulations to all the winners!",0.0,2.0,0.0,1.0,0.0,0.0,0.0
2955,225524117535380_1286320364789078,"15 Thai Milk Tea Desserts In Singapore You Thai Thai Must Try

As much as we all love Thai milk tea, there are plenty of other ways to enjoy it. Here are 15 delicious Thai milk tea desserts you absolutely MUST try.

http://thesmartlocal.com/read/thai-tea-dessertsAs much as we all love Thai milk tea, there are plenty of other ways to enjoy it. Here are 15 delicious Thai milk tea desserts you absolutely MUST try.","Regarding your question the other day.... Laura Chan Jace Tan$$Is this an old article since Haha THAI had closed down and replaced by Bali-Thai before Chinese New Year.$$Yap Wen Chin I am pretty this list was created for you in mind!$$Can you guys go check out the doughnut shack at Whampoa Drive they sell doughnut ice cream there :)$$😍 HHakimbo Hakim I will always remember your Thai Iced Tea mini business. If you're going to do it again, I want to buy.$$Samuel Chia can we eat one of these after going trampoline park on Fri😎$$Sammie Tay thought of you$$Pei YiLi Yin Tan we need to go try!!!!!!!$$Xiaoran Huang another of ur fav!",8.0,0.0,2.0,0.0,0.0,0.0,0.0
2956,297751913699970_838045023003987,"Guilin, Shaanxi, Beijing, Shanghai? Pick a place you've never been to and discover China like never before!  Photo taken at: Travel and Adventure show at the Santa Clara Convention Center by Henan Tourism ","How to get there brochures and printed promotional materials?$$HI......

We are a British family, we have only one kid which is  4yrs old.We are looking for a AU PAIR/NANNY//CHEF/HOUSE KEEPER FROM find call centre jobs_Any Country willing to stay with us for a minimum of 2-3years

ABOUT OUR FAMILY.

We are a professional couple,i work with an insurance company here in london, while i work as sales executive for a multinational company here in London.My kid is an  easy going and relaxed kid, my kid will like someone with lots of energy and enthusiasm. Having English as a first language is not required.
I am Always on tour so my wife is alone at night so if you can share her desires & satisfied her than you will get Bonus extra.

AU PAIR SALARY:

£1000Pounds Per Week.

Weekly Allowance:200Pounds.

AU PAIR ACCOMMODATION:
You shall have a big room, huge, and has a double bed, with sitting area and TV/DVD/Video/Hifi. There is also a wireless broadband internet in the house!!Do well to send us your references or resume, and we would get in touch with them.We shall discuss travel arrangements in due course of which I would be of generous assistance to you.

Interested applicant should get back to me with their resumes/CV with (preferably) a photo attached to my personal email address at: natarajanbalasubramany@yahoo.com

We sincerely look forward to hear from you.

Best Wishes,

Mr.Natarajan Balasubramany.",0.0,1.0,0.0,0.0,0.0,0.0,0.0
2957,114979501871035_367900283245621,Ever wonder how the children can “float” in the air during the Piu Sik Parade? Uncover the mystery! http://www.youtube.com/watch?feature=player_embedded&v=54enTdGvme0 ,Cheers for the kids! They did a great job and looking forward to see the show this weekend!,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2958,340785907491_116743568352853,"In just a little while we will tell you how to win one of 5 copies of ""Beauty of Korean Food: With best-loved 100 recipies"".  (Check it out here: http://www.hollym.com/product_detail.asp?idx=724)  Stay check in frequently over the next few days or you might just miss it! ^^ ","Oh and its available in Korean, English, Japanese Chinese and French, winners can take their pick!$$Win, just wait a tiny bit longer.... we're almost there.... ^^$$so i think i deserve one of the books... loool just kidding XD$$Rosa, are gonna come to Korea and cook for me?  ^^$$I haven't tried any Korean food yet. That would be so cool to try out. :D$$Sarah, where do you live? Are there any restaurants nearby you?$$California. Haven't checked yet. But I've seen several noraebangs nearby so there should be a Korean restaurant too. :D $$Check out the restaurants. Then make it at home.  Or better yet, come to Korea and experience it first hand!!  ^^
Do you know about maangchi's fantastic cooking vids?
http://www.maangchi.com/ 
$$Ok, I'll try that. Thanks. :D Oh, I forgot, I already tried one. It's jjamppong. I don't know if I spelled that correctly. :D$$yes.... i will try to XD$$http://www.youtube.com/user/Maangchi
Maangchi is all over youtube.$$I can highly recommend food touring in Jeollado...$$Jared do you have pics from Jeollado Province?$$Just posted to the wall...$$I really need to resurrect my blog too, sorry.",1.0,0.0,0.0,3.0,0.0,0.0,0.0
2959,340785907491_115396118504423,"nanOn June 26th we have a special cooking class for you, we will be learning how to make Dakgalbi at Korea House. The class starts at 4pm. They have an excellent, modern kitchen and they have been nice enough to allow us to have a cooking class there. ...",OOh i can make this one!,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2960,67558139928_10150232108084929,Jimbaran Beach in Bali Island is the perfect place to try Indonesian SeaFood. ,i will go there next month.$$i will go there next month.$$i will go there next month.$$I'd like to be there!$$i will go there next month.$$i will go there next month$$i will go there next month$$yesssssss i been there its sooooo good!!!!!! and realy cheep$$i will go there next month.,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2961,240054519398747_718727054864822,"With a view like this, it's ok to be a hermit just for a while. This is Dimanok Pebble Beach in Maconacon, Isabela. Really quite away from it all,  getting there is a journey in itself -- and as they say, ""it's all about the journey."" 

Photo by Ferdz Decena ","Dette Santos Agpalzas mlapit s inyo to??$$That is our beloved hometown, Macinacon Isabela.$$Neil Cajigal Paragas ... This is SE from your moms hometown.  <3$$when the sky kiss the earth$$Andrea Bunker Styskel I would love to be anywhere you want to be. Iloveyou.$$will be there... in my solitude. :)$$I was here in 1998 conducting consolidation of barangay maps for NSMAP-CP a join project of DENR R02 & Plan Int'l Phils.",0.0,0.0,1.0,0.0,0.0,0.0,0.0
2962,240054519398747_981790078558517,"What to do when you’ve got the beach all to yourself? The possibilities are endless! Many thanks to Agee Valdes for this awesome shot of Panglao, Bohol! Share your travel photos, videos or blog posts with us via PM and we might just show them to the world! ","Waiting for a snow storm here on east coast..USA.... I would be so happy to be back in the Philippines .!!!$$I stayed there  for 10 days un Nov 2013. Fabulous ! White sand beaches, and a light breeze.all day. Sunsets ? Romantic$$Oh how beautiful.....am now so looking forward to my trip to Bohol in 3 weeks and will make an effort to get here....also to virgin beach$$Yes i was there about three month ago. It is beautiful,$$I experience this white sand beach at buhol beach club I think it can be found at panglao also. Way back 2006 :-D$$Beautiful...now where's the reef?$$I was there february '14 for 5days if i dont wrong that place is near by alona beach$$Marg, Lily, Novy, Paul..missing this and you! X Jenni, Tom another holiday please! X$$We where there last week @ South Palms Resort$$I'm in the minority here.
Deserted beaches freak and creep me out. Scary. Hahaha$$China love also this coast.$$Pao Escudero Ambalgan You should experience this. Napakaganda!$$Catherine Shepard , close to your parents resort?$$I love Panglao !!!
My place of birth!!! 
😍😍😍😍😍$$Where was this exactly in Panglao? :)",0.0,1.0,1.0,0.0,0.0,0.0,0.0
2963,67558139928_10151298659639929,A Behind the Scenes Look at Making Gudeg in Yogyakarta an article written by David Lee http://bit.ly/SKnB3H ,"What's this? Im going to be there to taste!$$various of gudeg. one of them is ""gudeg mercon"" which is spicy and must be tried.",0.0,0.0,0.0,0.0,0.0,1.0,0.0
2964,240054519398747_987572264646965,"In the Ilocos Region, you’ll never run out of things to do – whether you’re a beach bum, lover of the arts or a foodie! Check out this amazingly diverse region that’s home to the famous Hundred Islands. Don’t forget to pass the fun!


http://itsmorefuninthephilippines.com/region-1-ilocos/...","..yes,a lot of beautiful places in Ilocos undiscovered yet..$$Im still in college when i visited Ilocos its been a long time,wish can visit again$$Can't count the number of weekends I spent there!!!!!!!!$$A great travel destination! See for yourself. Been there done that....$$It's in my bucket list. We'll be there soon!$$Ilyn's Homeyplace & Fudhaws$$keeping my visit to Luzon this trip!$$This is in my bucket list.$$Thats the place I'd like to go visit sometime",0.0,0.0,1.0,1.0,0.0,0.0,0.0
2965,225524117535380_1216650855089363,"12 Must Try Dishes For All Truffle Lovers - Truffle Wanton Mee Anyone?

Forget about truffle fries. Truffle tastes great with everything. 

http://thesmartlocal.com/read/best-truffle-dishesForget about truffle fries. Truffle tastes great with everything. These 12 truffle dishes will bring your dining experience to a whole new level, especially #3.","those ""truffles"" used by them are all chemicals.. thk twice before consuming it..",3.0,0.0,0.0,0.0,0.0,0.0,0.0
2966,211783385560749_671395722932844,"There are over a hundred aquariums in Japan, and each has its own distinctive features. Here are some of the highly unique and prominent aquariums of Japan.
http://www.jnto.go.jp/eng/indepth/exotic/JapanesQue/1406/aquarium.html ","I don't support aquariums. They should be in their natural habitat.$$fishes should be in the ocean where they meant to be$$The worst aquarium in Japan is at the base of Tokyo tower. Cramped, filthy tanks.  Very disturbing.$$I just back from there 2 weeks ago...Okinawa...very nice place...$$Been one in Kyoto and it was really good$$Hello, My name is Uzair Yusof university student from Malaysia, currently doing research about coffee tourism among international tourist. If you don't mind can you help me to distribute the questionnaire in your page. I'm very glad if you can help me to completed my research. 
https://qtrial2014.az1.qualtrics.com/SE/?SID=SV_bjSWVIwOFJyGdLL$$I visited the Okinawan one, it was incredibly stunning!",0.0,0.0,0.0,0.0,2.0,0.0,0.0
2967,225524117535380_721197394634714,"22 Magical Dating Ideas for Singaporean couples

22 ideas that will make your next date magical. A special list of dating ideas for Singapore couples to add a little more flavour and a lot more passion!

http://www.thesmartlocal.com/read/21-greatest-dating-ideas22 ideas that will make your next date magical. A special list of dating ideas for Singapore couples to add a little more flavour and a lot more passion!",They miss out one more place. LMAO... Hahhaa,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2968,240054519398747_683714908366037,"Not a fan of crowds? Head up north to the Cagayan Valley region! There, you'll find lots of natural wonders like mystical caves and mist-filled mountains! No running into neighbors here! Click on the link to find out more.   

http://itsmorefuninthephilippines.com/region-2-cagayan-valley/...","I've yet lots to see of the Philippines!$$This is what i was talking about :) Debie Ann Isaias Becilla and Jo Ann$$Aiza, let's go. If anyone would appreciate this place would be you from crowded Manila!!!$$proud to be a full-blooded northener through and through!!$$How to get there? Is it safe to go alone?$$I just visited palaui island and it was one of the places that surely you will love! Here are just few pictures to entice you! Hope you like it! It is indeed more fun in the Philippines$$That's my place cagayan valley$$I love my place so very beautiful looking it's more fun in the Philippines$$i am also proud to be p$$Try the alayan cave in kasibu nueva vizcaya.",0.0,0.0,4.0,0.0,0.0,0.0,0.0
2969,240054519398747_966619026742289,"Camp on a sandy beach with turquoise waters, dine on fresh lobsters and maybe spot some whalesharks or dolphins. If this sounds like an ideal weekend for you, then you may want to plan a trip to Jomalig Island in Quezon! Click on the link to find out more and share with your travel buddies!

https://wheresfrankieph.wordpress.com/2015/12/07/jomalig/  The name Jomalig, pronounced ""homalig"" by the locals, hails from local folklore. Legend has it that once there was a fisherman who visited the island who fell for the datu's beautiful daught...",Hello guys! We will be having a group tour on April 14-16 going to Jomalig. Tara sama kayo! :) pm for details.$$Andrian Reyllo please read this.$$https://m.facebook.com/story.php?story_fbid=1404533669564843&id=1395609817123895,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2970,225524117535380_1043511752403275,"nan[New] 10 Craziest Looking Playgrounds In Singapore That Prove 90s Kids Has It Best

** $1,000 in vouchers to giveaway!**

Before iPADS, children of the 90s played block catching and hung out at playgrounds with other kids in the hood. Here're 10 heritage playgrounds you can still find in Singapore that we hope will never get torn down. 

GEOX is giving away 10 sets of $100 vouchers! That's 10 WINNERS!
To win, simply:

1. Like and share this post 
3. Comment below and list 1 unique feature of the Nebula collection. 

Contest ends 6 May, so fastest fingers first! Read till the end of the article for a hint from us to you :) 

http://thesmartlocal.com/read/old-school-playgrounds","One unique feature of GEOX’s NEBULA™ collection has to be 3D Breathing System with ultrabreathable upper & sole! 
I am always on the move &  a pair of good comfy shoes from  NEBULA series will save me from blisters and rashes due to sweat. This is the one I'm looking for  that helps excess moisture escape and ensures optimum breathability.  No more sweaty feet! 😍  liked and shared$$The NEBULA shoe consists of the 3D performance unit that offers flexibility, stability, grip and cushioning. On top of this, the shoe consist an ultra-breathable upper and sole. The additional plus points of the shoes is that it is lightweight!

Liked and shared. Thanks TheSmartLocal.com for this wonderful giveaway. would love to experience the Nebula collection and my very first pair of GEOX shoes.$$One of the unique features of Geox Nebula is the 3D breathing system that has breathability in every direction in the shoes to keep the feet comfortable even wearing it for the whole day.$$It has a unique 3D Breathing System which helps moisture escape & improves the breathability within the shoe!$$One of the unique features if GEOX Nebula is 3D Breathing Systm with ultrabreathable upper and sole! This is perfect for all those adventures and roadtrips listed on TheSmartLocal.com! :D Hey, join me, Grace! (y)$$3D Breathing System is one of the unique features of the Nebula collection.  Its  Net Breathing System promotes breathability under the sole, and at the same time, helps excess moisture escape,  ensuring optimum breathability. Its Inner Breathing System creates, configures and distributes space between the foot and the upper, allowing moisture to  freely and quickly escape.  

Love this collection for its functionality and comfort!$$One of the Unique feature of the Nebula collection is the 3D breathing system. With the Net Breathing system & the Inner Breathing Sytem. The new system provides holistic & total comfort. Toshiro Ymerej Luo TheSmartLocal.com$$One unique feature of the Nebula collection is the 3D Breathing System
Liked and shared!$$3D Breathing System: Ultrabreathable upper and sole
Liked & Shared!$$3D Performance Unit

Flexibility, stability, grip and cushioning$$3D performance that gives flexibility, stability, grip and cushioning 😀$$3D Breathing System
Liked and shared! 😄$$3D Performance Unit that gives flexibility, stability, grip and  cushioning !$$Love the Geox shoes with it's advanced technology to keep your feet comfortable & cool in warm weather with its all round Breathability feature. One of the unique features that stands out in the Geox Nebula Collection is the 3D BREATHING 
SYSTEM that allows Breathability in 
every direction with its Net Breathing System that 
helps excess moisture escape and ensures optimum breathability. 
..... Liked n shared #TheSmartLocal.com  B|$$One of the Unique feature of the Nebula collection is the 3D breathing system.$$One unique feature of GEOX’s NEBULA™  collection has to be 3D Breathing System with ultrabreathable upper & Sole !

Liked TheSmartLocal com Facebook page !
Liked and Shared this post !",0.0,2.0,0.0,0.0,0.0,0.0,0.0
2971,114979501871035_289651591070491,Hong Kong Disneyland has never been this grand with the opening of the all-new Toy Story Land! Bring your kids and create magical moments this sparkling Christmas season! Visit http://www.discoverhongkong.com/winterfest/eng/html/holiday_happenings.jsp ,when i go to Disneylang HK (june '11) i look to the Toys Story atraction 'Coming Soon'$$So sad i missed place this pair of stuff toys...:-(,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2972,114979501871035_687381067964206,"Hong Kong Skyline – Best Vantage Points
Looking at #HongKong Island from the Tsim Sha Tsui Promenade (opposite the Nikko Hotel).  Find directions to the promenade here: http://bit.ly/1qviNTJ ",Doreen Gerasmio can Hong kong be one of your favorite destinations for travelling?$$For sure Susanna Chan.and Ameen.$$@23/5/14 I don't see a sympony of night... very sad..¥_¥$$Are you there now David Scott? Did you get the CX139 ?$$Just come back from Hong Kong was awesome.$$wish to go back  for 2nd visit$$See you in a week Hk:)$$I miss HK. Will visit in 2 year,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2973,240054519398747_1077767952294062,"In the Philippines, “maasim” (Filipino for sour), is a key flavor in so many of the local dishes. In fact, author and restaurateur Amy Besa claims that “Sourness is the main flavor that distinguishes us from other Asian cuisines.” For a country whose tastebuds love sinigang, kinilaw and adobo, this definitely holds true! Read and share! 

http://www.nationalgeographic.com/travel/destinations/asia/philippines/food-manila-philippines/There's nothing bland about the capital city of the Philippines, where sour finds its biggest fans.","In the southern part of India , particularly in Tamilnadu province people are fond of dishes with sour taste, having tamarind paste in almost every cooked items. They believe this taste of sour emerged to beat the heat.$$Hi we are in need of 5 Thais who can start as soon as possible next week preferably or 1st week of November. 
Company - Call Center as a Customer Service Representative for 104,000php gross + health benefits 
Pls send me a message on whatsapp or viber at +639178071758 
Pls send your resume to noel.tio@southgatepremiere.com 
Pls include your Skype ID #thai #thailand$$Allyson Liu why you need to visit the Philippines with us Kristine DG$$Hello guys, so thats the second part, from my staying in Phillipines, I'm so in love with this country. If you like please don't forget to subscribe on my channel on YouTube and share to your friends. 
https://youtu.be/DsGWUc0a5jE$$Yet most Filipinos are also addicted to sweet things.",0.0,1.0,0.0,0.0,0.0,0.0,0.0
