no,id,message+desc,comments,count_food,count_events,count_nature,count_accommodation,count_attraction,count_others,class_label
12818,240054519398747_427423783995152,"Unlike other waterfalls that flow from a cliff, the water from Asik-Asik Falls comes from the rocks on the side of the mountain! How cool is that? Visit Asik-Asik Falls in Alamada, North Cotabato.

Photo courtesy of http://www.facebook.com/AsikAsikSpring ",For real???  such a beautiful place!   Hope we take care of this wonderful gift of nature.$$wow :)) i really love it ;)) nkaka proud <3$$was in north cotabato for 1 year and never been here.. damn!!!!!!!$$u must check it though ;))$$North Cotobato?? Is it safe there?$$hope our people will take care of the remaining treasrures we have  in our country.  still no place like home.,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12819,114979501871035_955304301171880,Hop on for a 360° video experience of one of the most brilliantly lit roads in #HongKong!  (You’ll need the most up-to-date Facebook app.) ,"Amazing..can u give me the application name?so we could download it into our mobile..please$$I like the bus and the MRT.....and Kowloon Park.$$I am in HK now, loving it never get tire of it.$$Omg how did they do this? Is this a sort of an app i need this in my life. Lol$$Bof Christle rotate mo fon mo while watching this. Sana ginawa naten  e2 sa HK.:)$$Isnt this just the wide angle lens?$$Angelica Reyes try rotating your cp while watching this$$contact me, at +601114320268 or whatsup, if you want to earn extra income and earn 100 percent profit every month. Thank you.",0.0,0.0,0.0,0.0,0.0,1.0,0.0
12820,107026329336542_638048336234336,"Sekinchan is a small, cozy farming and fishing village just north of Kuala Lumpur. It has gotten extremely popular over the years with city slickers heading over to enjoy the simpler things in life.

The drive to Sekinchan is scenic with oil palm trees along the coastal road, stalls selling handmade cotton pillows, eateries offering a wide variety of local delicacies and almost in the middle of nowhere, vast expanses of paddy fields bordering a stretch of fishing villages.

The picturesque landscape in Sekinchan especially when the sun sets against the vast padi fields and stretch of fishing villages is the one of the many reasons why visitors call this town 'a photographer’s haven'.

A MUST-VISIT for photographers.  :)

GPS Location : N03 30.984 E101 06.891 

posted: fe ",Love to go for my photoshoot outing. Whats the best time to visit?$$Hi any place to overnight?$$Got it! Thanks so much !$$You have the location map /GPS of Sekinchan? Thank you,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12821,340785907491_10151388818642492,"Dongdaemun (동대문 - 흥인지문)  at night.
Photo shared with us by: モノ トレンディー
Learn more about Dongdaemun >>> http://bit.ly/TCtjYv ","I think you have a better image, is too bad to not see it properly$$arrghhhh...can't wait to have a month trip to korea!!!!see u in spring!!!$$When in Seoul, make sure to visit and take pics of the city's various gates. They are a sight to see.$$Dumitru maybe you should visit and take your own photo.$$I really enjoyed Dongdaemun's night market..it's amazing :) I also enjoyed taking a walk in the wall fortress nearby <3$$in the speed of lights...the picture of Dongdaemun were taken...nice...$$i get lost there -.- :(( hoaaaa$$Passing through time...gives you the sensation of time travel :D$$A good camera and patience is imparitive",0.0,0.0,0.0,0.0,0.0,1.0,0.0
12822,340785907491_348046251905115,We're looking for foreign nationals residing in Korea who are willing to attend and review a variety of performances and cultural events. Free admission will be provided for the performances. Click here for more info and an application!Experience Korea’s Performing Arts & Culture!      The Korea Tourism  Organization (KTO) is recruiting Korea Performance Supporters to attend and  send feedback on a wide variety of performances and cultural events held in  Korea. Please follow the  below instructions for Korea Performance Supporter...,"Does it matter if dont live in Seoul where sure many of the performances will be? Thanks!$$Is there another file to open with? I really want in and I can't open it!!!$$want to pay for my flights and i will totally be there in 24hrs!$$Hi Nicole Brewer! It doesn't matter where in Korea you live as long as you can commit to coming to Seoul to see at least 10 performances in 2012.$$Hi Tanya Maria Megaro! Please send an email to english@knto.or.kr so that we can send you the form in a different format.$$I really wish I was in Korea right now....are you doing this next year also?$$I watch a musical every week and already watched over half of them. Wish I could do this$$Wow! Can you please tell me when this event starts? As a Korean music researcher I would love to take part in this / however I'll arrive in Korea in June.$$June Saladino - this event ends in December 2012, no plans for 2013 at the moment.$$I did it on my coworkers computer. Thank you. Hope I get picked :)$$Dorothea Suh - it runs Apr-Dec 2012; if you plan to reside in Korea for at least three months, you may apply$$too bad I didn't live in korea :($$Ok....thanks.....if you plan on doing it again next year please let me know.....$$Thank you so much :) I'll stay in Korea for 4 months so I'll definately apply! ASAP! ^^$$applied for it :) I so hope to get chosen! I currently live in Seoul and I will be staying here till 2014, so why not?! ᄏᄏᄏ$$What's the deadline for applying?$$I would like to show u the Chilean's  culture, but I'm in Australia, so maybe the next year.$$I have going to korea on 21/4 to 1/5. Can I join also? I hope can do something event in korea. Eg. Free hug in myeongdong.$$Oh i wanna join :) thanks for the info.",0.0,0.0,0.0,0.0,0.0,1.0,0.0
12823,433618953473105_502041516630848,"Anggopi Beach, East Biak, Papua, Indonesia. ",Make me wanna stay at papua..so beautiful$$this could be in the list Ili Najwa Jalil$$When you have internet again check out this pages images of Indonesia. Jessica Rad,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12824,114979501871035_1087232124645763,"Roam through the streets of #HongKong’s older neighbourhoods to uncover the local way of living. Follow @DiscoverHongKong on Instagram for more #HongKong snapshots! http://bit.ly/1HjIj7vSee this Instagram photo by @discoverhongkong • 5,601 likes","Spend more ten yrs worked hk...$$Basically the same concept on my picture... A red taxi and lighted signs!$$Loved Hong Kong, will return!!!$$Awww i really miss this place hope to see it sometime in the future 💕 Loved Hong Kong!!$$Was out there in 1979, magical place, had a profound influence on me❤️❤️❤️👍👍👍👍$$Lived there for two & half years back in the 70's our daughter Wendy was born there.  Love going back there it's like going home.$$I really Love and miss HK, 
Been here in this place for a decade and half.$$Love walking through the city, away from the main roads.$$i did, very beautiful to walk through and friendly people$$Beautiful & Younique is coming there..$$See you next week HK!! Can't wait!$$Very interesting place,",0.0,0.0,0.0,0.0,0.0,1.0,0.0
12825,225524117535380_1320673984687049,"We visited this century-old Victorian arcade - the last remaining of its kind with original architecture from the 19th century. The Sydney Morning Herald voted this as one of the city’s best sweet destinations. Dessert junkies, you know where to go.

PSA: Flights to Sydney are now priced at $414 thanks to CheapTickets.sg! In addition, grab your air tickets from bit.ly/tslxcheapticketssg and get a special $30 discount code!

Address: 412-414 George St, Sydney NSW 2000, Australia 

Opening hours: 
Mon to Wed & Fri – 9am to 5.30pm
Thu – 9am to 9pm
Sat – 9am to 5pm
Sun – 9am

Never want to miss a post by us again?
Like TheSmartLocal.com   and set Notifications to ""All On""

Director and Editor: Pepita Wauran I Models: Pepita Wauran and Russ Tan ",Love the Strand! There's a great sandwich shop there!,1.0,0.0,0.0,0.0,1.0,0.0,0.0
12826,340785907491_10152818882932492,"KTO's Mobile App renewal event will finish on Dec. 14, so don't forget to enter! Just download the app, enter your nationality, gender, and age, and you'll be entered to win a free iPad air! Only two chances left! 

Download the app on the iTunes App Store or Google Play here -> bit.ly/1yaW6ns ","what about the result of the destination contest Korea Tourism Organization$$Where do I have to enter my information for this competition???$$done but never win  Korea Tourism Organization :($$I'm still hoping for this T_T$$Done joining the event,I hope I can also experience being a #winner of #KTO's events just like my Korean-hearted officemates :).... birthday gift 💙🙅🙏",0.0,1.0,0.0,0.0,0.0,0.0,0.0
12827,211783385560749_1359206604151749,"Enjoy viewing some beautiful winter scenery that can be seen “Only in Japan”.
Check out the following related information and plan your visit to Japan!
Matsumoto Castle https://www.jnto.go.jp/eng/spot/castles/matsumotocastle.html 
Kanazawa https://www.jnto.go.jp/eng/regional/ishikawa/kanazawa.html　
Mt. Koya https://www.jnto.go.jp/eng/regional/wakayama/koyasan.html 
Adachi Museum of Art https://www.jnto.go.jp/eng/spot/museum/adachiart.html ","I'm planning to visit Japan on October 2017 I'm both excited and nervous.. Any advice :-)..have a good day$$March 2016 had the time of my life.  But need to go back.  Still things I didn't get to do.$$how much money I need to budget VISIT JAPAN to see traditional wedding & search a life partner to bring in PAKISTAN to operate my copper mine & talc soap stone MINNING BUSSINESS.$$Matsumoto castle The  best$$I love every season in Japan and keep going back again and again$$I'm muslim and I'm a butcher I need a job in japan$$Been there. Yes it is totally awesome.$$Paul follow this page 🇯🇵$$Me love the land of the rising sun$$Such a beautiful country.$$It's funny, I'm there (here) now",0.0,0.0,0.0,0.0,0.0,1.0,0.0
12828,240054519398747_854980351239491,"Pinoy street food experts, it’s time to get your game on! Can you identify all of these yummy delights? Take the quiz and share your score in the comments bar! 

http://www.buzzfeed.com/isabellelaureta/isaw-the-sign?bffb&utm_term=4ldqpgp#.ee7Gz8YGkWarning: cravings may or may not be induced.","Im very bad with the langue. I eat most of the street food its very affordable and delicious. Living in the Philippines for 6 months is awesome.$$All yummy loving it all! Loving to be local filipina...i find myself confidently eating in the street! Who cares :-)$$10 right answers out of 15 questions....😊 and im 10yrs away from PI 😊⏳$$You got 13 out of 15 right!$$i have an unfair advantage. I have been to PI and tried most of these.$$Lord my God bless me to go live in the Philippines , amen$$Dunno ""proven"" cause I've never eaten it ...$$I don't but I am coming to try it soon. Plans are in place$$It was only ""proven"" that I didn't know. :) got the rest! Makes me miss binatog and taho now :)$$Don't eat most of these...however very familiar with all....$$I miss taho and dirty ice cream ..yummmmmm$$do this exam...i challenge you! Mark Striegl$$Bill Kircher...how well can you do now?",2.0,0.0,0.0,0.0,0.0,0.0,0.0
12829,240054519398747_694813970589464,"Night falls. This is Manga Falls, in Pagadian City, Mindanao. Located just 7 kilometers from the city proper, it's an easy trek and one of the many things worth visiting in this green city. Photo taken from lovemindanao.com ","woow so beautiful,i love it,sarap maligo dyan..",0.0,0.0,0.0,1.0,1.0,0.0,0.0
12830,340785907491_10152112544517492,Photos sent to us by our Facebook community members. ,A city embracing the future!,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12831,240054519398747_828228793914647,"When in Manila, it's time to park! Head off to any of these green spaces and discover a different side to this bustling city.  

http://manila.coconuts.co/2015/03/02/11-hangout-worthy-green-spaces-metro-manilaGo (coco)nuts! Share this story with your friends. These days, Metro Manila appears to be in a relentless pursuit to build more buildings and malls. Progress is good, but the huge appetite for urban space seems to overlook the need to develop more parks or conserve more open green spaces. Which is d…","They forgot to include the vast UP Diliman campus and the Arroceros Forest Park.$$Before they get covered in concrete.$$Evey Filipino should invest visiting Phillippines napakganda ng ating bansa! One of the wonders Mt.Pinatubo!$$Of course yes philppines is so wonderfullike for example the rice terracesof baguio hundred island to$$Too many shopping malls in our country...enough na!! We need more parks, mini-forests, mangroves and museums or zoos.$$Teresita Atienza can you show me this;)$$In my mind I am already there",0.0,0.0,0.0,0.0,2.0,0.0,0.0
12832,225524117535380_948929595194825,"10 Food Places in Ang Mo Kio That Make It Singapore's Tastiest Heartland

You might think Ang Mo Kio is just good for hawker food, but you'll also find some amazing cafes here. Another gem by Eatbook.sg

http://eatbook.sg/best-of-ang-mo-kio/You might think Ang Mo Kio is just good for hawker food, but you'll also find some great cafes and one of the best fish & chips in Singapore!","PM Lee, please stop this Elitist culture in AMK..all estates should have same access to be appreciated and celebrated than the politically favored ones that just goes on to inflate property value, that's SO not according to the national pledge of justice, equality and progress for ALL.$$Kian Huat Tan your long holiday come find me eat these leis~~~ xDD$$Are there some buffet restaurants mah?$$Wk Wen Kai more eating places!$$EeWen Wong lol have only tried 1 3 8$$Skai Chan Kai Lun #5 was what we ate yesterday :D$$Kelvin Aoka Lim we headed there today!$$Little perks for the team. Nursulianah Binte Suhud Hui Lin Khoo Kamini Lynette",0.0,0.0,0.0,0.0,0.0,1.0,0.0
12833,340785907491_10151118498347492,"Hi travelers! Due to the typhoon, the four palaces (Gyeongbokgung, Deoksugung, Changdeokgung, Changgyeonggung), Jongmyo Shrine, and the royal tombs of the Joseon dynasty will be closed for today. Keep safe! ","Please call the 1330 travel hotline at 02-1330 to check on the operating status of other attractions!$$What is the status update of the typhoon?$$Hi Suriya Shukor, the typhoon is passing over Seoul this afternoon. :($$stay safe everyone there :($$Hope everyone are safe there. God Bless$$is it safe to travel?$$It's safe to travel now. Just watch out for downed trees and electrical wires. ^^$$Hope there was not damage or people injured",0.0,0.0,0.0,0.0,0.0,1.0,0.0
12834,340785907491_10151942252612492,"Hikers relaxing on Saebyeol Oreum, Aewol-eup in Jeju Island.

Photo by Douglas Macdonald (http://www.flickr.com/dmacs_photos)

Fall foliage, hot springs, silver grass... Things to see and do before autumn ends >> http://bit.ly/1azHpwn ","God! I want go there! I want . . .$$Do this someday? Geraldine Koh$$i wanna take a rest here too....$$your photos and information is so awesome, it tells me I do have to visit,$$trailing...let's go visit there...hehehe",0.0,0.0,0.0,0.0,0.0,1.0,0.0
12835,225524117535380_985287031559081,"[New] Instant Claypot Rice And Beef Rendang Are Now Invented For When You're Too Lazy To Tapau Dinner 

The folks who invented the famous Laksa lamian are back to bring us more hawker favourites at 90 seconds' convenience. These game-changing ready meals are every couch potato's dream come true.

http://thesmartlocal.com/read/prima-tasteMove over, instant noodles. Prima Taste has introduced a series of meals that are ridiculously delicious and easy to prepare. You have to try the claypot rice to believe it!","This is great but unfortunately can't get it in the UK, would love it$$Eun Sol Baik oh lord look there's more.",2.0,0.0,0.0,0.0,0.0,0.0,0.0
12836,67558139928_10153729773884929,"Selain wisata pantai dengan batuan granitnya yang spektakular, kita juga dapat menikmati wisata sejarah di kota tua Muntok Sebagai ibukota Kabupaten Bangka Barat, Kota Muntok secara administratif berada di sebelah Barat Pulau Bangka, Provinsi Kepulauan Bangka Belitung. http://ow.ly/UXOEk #PesonaIndonesia ",I have been there a few times in 1950's..... Wonderful time it was for me when I was young,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12837,240054519398747_581012551969607,"Getting a view like this isn't that expensive -- as many travellers to Coron, Palawan, have proven, time and time again. One travel blogger even gives us a budget breakdown of his recent trip! Photo from diversiontravel.com.au http://www.travelandcount.com/2013/04/Coron-Island-Palawan-4D-3N-Travel-Budget.html ","Hi :) Please like HUMA Island Resort :) Thank you guys!$$i will see you when i retire ;-)$$Subic Ay! Supports and Promotes Philippine Tourism!

We support this Page!

Like Our Page too...

https://www.facebook.com/subicay?ref=hl$$Been there, it's awesomely wonderful nature, whole family love it.",0.0,0.0,0.0,0.0,0.0,1.0,0.0
12838,340785907491_10150269245442492,Good morning everyone! The KBS heavy rain warning ended yesterday and everything is pretty dry and (dare I say it?) it's even a little sunny! 즐거운 금요일 보내세요! (Have a happy Friday!). ^^ ,"Luckyy! Ahh, I shouldn't complain, even here in Norway we've had some pretty nice and summery days lately!^^$$admin could u taught me korean language??I need more vocabulary and sentence patern.. I just can read hangul$$Glad to hear of better weather. My support to the people of Seoul and all of Korea at this time.$$That's great! Have a bright day Korea :)$$Have a GREAT BRIGHT SUNNY weekend ahead Hangul :D$$Hope you have a great day, enjoy the sun. Here in Mexico City we are having heavy rain.$$It's our turn to have some thunderstorm and rain here now...$$Nothing I like better than a little Sunny, if you know what I mean...$$it's nice to hearing that ^______^
but how about the subway and the palace??$$:-) Happy the rains has finally stopped!!! (hold on,$$better not count my chickens before they hacth though:-0$$Pleaaaase weather, hold out for just the weekend, I need some sunny days!!$$Glad to hear that ,, Korea always be happy$$Thank you everyone for your concern. I know that a lot of you saw some pretty serious photos/videos on the news. However these ""flash floods"" are over pretty quickly, thankfully.^^$$@Minwook Saranghae: Have you seen the ""Learn Korean"" section on the page? http://english.visitkorea.or.kr/enu/CU/CU_EN_8_6_1_1_1.jsp. Check it out!!^^$$I'm very happy about the good news!!!! Have a nice weekend!!!$$Thank GOD it's over and hopefully no more casualties. I pray for all the victims.",0.0,0.0,0.0,0.0,0.0,1.0,0.0
12839,67558139928_10150232108084929,Jimbaran Beach in Bali Island is the perfect place to try Indonesian SeaFood. ,i will go there next month.$$i will go there next month.$$i will go there next month.$$I'd like to be there!$$i will go there next month.$$i will go there next month$$i will go there next month$$yesssssss i been there its sooooo good!!!!!! and realy cheep$$i will go there next month.,1.0,0.0,0.0,0.0,0.0,0.0,0.0
12840,211783385560749_1151375591601519,"From a shrine overlooking Mt. Fuji to clean high-tech “Washlet” restrooms, beauty can be found everywhere in Japan. 
Let’s take a look at what you can find on a single day trip from Tokyo.

Learn more: http://japan-magazine.jnto.go.jp/en/special_toto03.html ","I Have been to the shrine in Winter. It was amazing. When getting off the Train you will find yourself in the middle of nowhere. Look for the Hill with a Red shrine and Walk towards it. You will find the shrine that way... It is lovely, but beware of a lot of Steps ;)$$It's just so great. Amazing photos of Fuji-san and the famous Japanese high-tech toilet in the same beauty category !!!$$That's why I love Japan because of the cleanliness of their restrooms$$really really!!!!! Amazing, I sure to know you so much, onetime I will go Japan$$Please i need a help....who live in osaka japan or have a friend that live in osaka?$$Matthew Johnson use this to research Japan so we can book.$$Where is this? Can you get here from
Tokyo?$$It,s my favourite country. and  I will visit there ..$$Vivian Quach: like this page for information",0.0,0.0,0.0,0.0,1.0,0.0,0.0
12841,340785907491_234913766523660,"Good news everyone!! The pools in Seoul are starting to open up! I can't wait to go swimming! *^^*Hapjeong  Station (Subway Line 2 or 6), Exit 1.                 Take Bus 16 or a taxi. (Taxi fare: Approximately ₩3,000)","They are open in the Daegu Area!$$Oh...nice!! Which one is the best in Daegu?$$We have access to the US military bases.  That's what we are using.$$But if you have any information on this area it would be very much appreciated!  We happen to be in Waegwan.$$@Nichols: If you need information on something specific, don't hestitate to ask! Our email is english@knto.or.kr.^^$$Thanks Nicols InKorea! We got your email but it might take a day or two to find the info.^^$$i want to go...they looked so fun when we were there but they weren't open now they r...have fun everyone$$Annyeong Hasseyo young bro!!! How are you? In Athens there are many beaches and we go swommong there.....$$They should open pool earlier than last year. Now above 33 degrees in the afternoon!$$oh yes it is I mean not exactly in the centre of Athens but 20 minute from centre the sea side starts......I feel so happy that Greece is full of sea side...You are most welcome to come here and I can show you around...$$i'll check it out later this week!!$$Oh yes please do I ll be so happy...",0.0,0.0,0.0,0.0,0.0,1.0,0.0
12842,240054519398747_617381404999388,"Where is it?
Pamilacan, Bohol

What is it?
A great dive spot, Pamilacan is also known for its white sand beaches and dolphin and whale-watching tours.

Fun fact:
Life in Pamilacan Island is simple, with electricity only running for a few hours each night. Once it gets dark, get ready for a dazzling view of the starlit sky. If you're lucky, you might even see some comets!

Photo by Mick Harris ","I love Pamilacan island and its people, specially ""nanay"" who prepares and serves our food. Never missed a visit everytime I go to Bohol and show my mates why I love the place.  A long boat ride but always worth it.$$Remember our trip to this island, Tim Quigly, Matt Slater and Michael Dale? And the laughter about the freshly catched baracuda?$$I was there with Wang Ya last may 2013$$i have been there!! diving was a great adventure!? u can see different species of fish!$$want 2 experience that!!",0.0,0.0,0.0,0.0,0.0,1.0,0.0
12843,225524117535380_799689240118862,"[NEW POST] 12 SUPER Nostalgic Restaurants In Singapore That Look Like Places Your Parents Dated At

This list of twelve restaurants are so nostalgic they look like where your parents dated. Hint: You can bring your date to these places for memorable Valentine's Day without breaking the bank.

Follow TheSmartLocal.com and never miss our best posts again!

#SG50

http://www.thesmartlocal.com/read/nostalgic-restaurantsThis list of twelve restaurants are so nostalgic they look like where your parents dated. Hint: bring your date here.","Isn't your address for Yet Con wrong?$$Sin Lee wasn't an eatery before, they used to be a supplier for baking stuff. Bristish Hainan is a new kid on the block at junction of Crane Rd and Carpmael Rd, at least for the present location. Not sure if they came somewhere else.$$Carlton coffee shop which is opposite Chin Mee Chin is one old timer that was famous for their roast ducks.$$Actually only a few remain authentic, selling their original type of food. As for the rest...only the signboard is nostalgic.",0.0,0.0,0.0,0.0,0.0,1.0,0.0
12844,107026329336542_1105889229450242,"For the frequent travellers to Klang Valley, you'll be happy to know this. :)From Thursday, you can travel to Ara Damansara, SS15 and more areas in Subang on the LRT.",Congrats KL! All the best from your southern neighbours. Hopefully our SMRT can learn a thing or two on good maintenence practices fm you guys.,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12845,240054519398747_778376075566586,"Where is it? 
Boracay, Aklan

What is it like? 
Before the last day of the year, Filipinos will be busy preparing for Media Noche – the New Year's eve feast. There will be firecrackers, noisemakers and 12 kinds of round fruits on dinner tables, because these are believed to bring wealth in the coming year. 

Fun Fact: 
Don't be surprised if you see Filipinos jumping as high as they can at midnight on New Year's eve. There's a superstition that doing this will make you taller. While most people know it's just an old wives' tale, they still do the New Year jump for the fun of it. 

Photo by/Author: 
Tourism Department Philippines/Tin Sanchez ","I wana be there. But I already spent 70 days in the Philippines this year 2014 truly blessed$$Still do the jumping at Media Noche and put lots of coins in my pocket!! :)$$Happy new year to all🎆🎇🎉🎊$$I wish i could be there,Maybe in 2015.",1.0,0.0,0.0,0.0,0.0,0.0,0.0
