no,id,message+desc,comments,count_food,count_events,count_nature,count_accommodation,count_attraction,count_others,class_label
5886,340785907491_428267707491,Wandering around Seouls backstreets while munching on a watermelon icecream bar (even though it's dinner time sshhh!) ,"ooh oooh, walking straight to a makeolli store.. makes its all better$$Darn, I walked right past it! Guess there will be  another on the next corner :)$$Are you kidding if it is made of real watermelon it would cost like 30 bucks in Korea!$$=p   too cold for watermelon in Melbourne.. Bring on the Makeolli!$$LOL I just took almost the same picture of my< hand with this yummy icecream... but it was melting so fast that my hand was a bit sticky ><$$wow! next visits to Seoul, must try this watermelon ice cream ~ wow! so tempting:)$$Wow, I was just showing someone a picture of that from my trip! I love the peanut ""seeds""!$$I used to love it when I was a little girl. 돼지바, 비비빅, 죠스...sort of.$$I tried it and is very veryyyyy  delicious",1.0,0.0,0.0,0.0,0.0,0.0,0.0
5887,340785907491_383760784970220,"If you are visiting Seoul this Sunday, there is a free ticket giveaway being held for foreign visitors for this event! There will be appearances by BIGBANG, Girls’ Generation, IU, Secret, INFINITE, T-ara, Miss A, MBLAQ, Nine Muses, and Tiger JK. Click here for details! K-Collection Fashion Concert to Be Held in Seoul","Emailed already. I am all over that like egg on a bowl of bibimbap. ;)$$BIGABNG?! y I'm not there ;($$omgggg a repeat event on september plssssss huhuhu$$give mne the ticket plssss!$$hiks.. too bad im comin late march T_T$$why does it have to be sunday. i have school on monday so cant stay in seoul T_T$$BIGBANG is there too!!I'm so unlucky coz I'm not in Seoul right now T^T$$Emailed! Anyone get a confirmation yet? :-/$$I'm alone in Seoul. And didn't get to the webpage in time I think. Can any kind soul with the tickets. that's also solo, take me along?? *puppy eyes*$$Wow, I'm surprised at how quickly they maxed out of tickets. Now, to find out which of us made it through...$$Are the first 300 guaranteed tickets? Or was it just closed because there was too big of a response?$$The giveaway was first come, first served. The winners of the tickets should be getting a response sometime today.$$D'oh! Just found out today! Just arrived in Seoul, too! Eh, next time...$$If you won, you will receive two tickets when you go to pick them up at the ticket booth.",0.0,2.0,0.0,0.0,0.0,0.0,0.0
5888,340785907491_368535883167281,Our French team captured some amazing pictures from the K-Collection in Seoul event yesterday! Enjoy! Défilé Concert K-Collection 2012,"Italian press was there, but it was not allowed to get in! Amazing! Bad pub for korea$$Big Bang rocks the stage!!!",0.0,2.0,0.0,0.0,0.0,0.0,0.0
5889,340785907491_10151218658882492,"GAMERS REJOICE!!!
Be the first to know about the upcoming releases, toy with the new consoles and meet the creative minds behind digital innovations at this year’s global game exhibition event, Gameshow.gstar  . Around 434 companies from 31 countries will be participating in the G-STAR 2012 at BEXCO Busan (from 8th Nov to 11th Nov). Some of the major exhibitors include Nexon (Maple Story, Sudden Attack), Gravity Co. (Ragnarok), Blizzard (Diablo, Starcraft, Warcraft), SundayToz (Anipang), Kakao Corp (KakaoTalk) and more!
Events include a job fair, seminar and talks, networking party, game zones (online, arcade, console, mobile, social, PC and interestingly even board games). Also expected are panels, interviews, events, competitions, free stuff. For more info >>> http://bit.ly/PzNm7Y ",i really like to play those games and i think that we need to have a korean version for this very famouse games$$This is cool and a lot of fun for games enthusiasts!,0.0,3.0,0.0,0.0,0.0,0.0,0.0
5890,240054519398747_640393372698191,"The Apo Reef National Marine Park is the second-largest contiguous coral system in the world. That means it's the perfect place to see turtles, sharks, manta rays, sting rays, sea hawks and colorful tropical fish. No resorts here so bring your camping gear for a cool adventure! Photo taken from dugongdivecenter.com ","that is located in the kalayaan group of islands near to palawan$$where is it? Pls post details thankssss :))))$$I have been there many times, and it is beautiful.$$Wow so nice an perfect place.. i like that :)$$how to get there and how much for the transpo??$$someday I will go there",0.0,0.0,1.0,0.0,1.0,0.0,0.0
5891,114979501871035_665138973521749,"Hong Kong Skyline – Best Vantage Points
Looking at #HongKong Island from the Star Ferry terminal in Tsim Sha Tsui.  The #StarFerry is a great way to view the Hong Kong skyline from a variety of angles. http://bit.ly/1iQZ7mB ","Nice..miss this place$$Thanks remind star ferry.$$What a sight a star ferry and and victoria harbour$$Excellent, I see so many time in this place. Now l miss too much. $$OMG how I used to love going on the star ferry$$God willin hope to ride the star ferry soon$$Hope I can ride the Star Ferry again one day!!!$$great way to see the harbour.$$Been twice and great place.$$this is near where I live",0.0,1.0,0.0,0.0,0.0,0.0,0.0
5892,225524117535380_844216718999447,"[NEW!] 10 Predictions For SG100 That Will Blow Your Mind

We have gone a tad bit overboard on the sentimentality and nostalgia and all we do is look back. How about looking forward instead?

Forget SG50. Here's SG100 and 10 predictions for our future that will have you swelling with pride! Yes, there are actually plans for a space station in Changi!

Let this article serve as your crystal ball as you gaze into the future, 50 years from now.

http://www.thesmartlocal.com/read/sg100-predictionsForget SG50. Here\'s SG100 and 10 predictions for our future that will have you swelling with pride! Yes, there are actually plans for a space station in Changi!",two years from now will be SG200!,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5893,240054519398747_725302204207307,"2015 can't come here soon enough! The Department of Tourism launches a microsite to promote activities in the Philippines for the upcoming year! Click on the link to know more. 

http://manila.coconuts.co/2014/09/06/dot-targets-10-million-visitors-visit-philippines-year-2015To help reach its objective of 10-million tourists in the Philippines by 2015, the Department of Tourism has created a microsite where everyone from event organizers to tour agencies can register and promote their activities. The microsite—phl2015.itsmorefuninthephilippines.com/—is an easy-to-use pl…","25-50 millions tourists every year basta safe all visitors to visit here.$$Its beautiful thanks for sharing..$$Love the Philippines$$Just make sure it's safe.$$Wow 10m so more flight and more cruise ship :)$$Visit the Philippines 2015? Sounds like Malaysia?...Visit Malaysia 2014...$$Restore peace and
Order and more infrastructures then maybe we can even surpass 10M foreign tourists$$I hope the infrastructure is there to accommodate the tourists$$more than 10 million if the country is much safe, everything are good like infra and more flights to philippines$$Put emphasis on Ecotourism$$I will be vistor hehehe$$Philippines is doing things in reverse..First, clean up the airport, especially Terminal 1, its the gateway to the Philippines, 2nd, Clean up the surrounding areas, improve roads, hotels and customer service, transport, driver discipline, safety etc....many boats do not have life jackets, there is still a mentality to overload, there still exists jeeps, buses and taxis with worn out tires, defective lights and brakes.....there is also the cheat the tourist on prices, ie taxi drivers charging more or turning off the meter...learn courtesy and discipline..how will foreigners / tourists feel when TRYING to get off the LRT ??? you wont let them go down first, you just force your way in before they can get out ??  Also, learn to stand in line and not push your weay to the front...many things need to be improved before 10 million will come here. including security and safety. You must also learn to stop dumping garbage everywhere....Philippines has some beautiful places...it has the potential to attract more than 10 million, but a mindset change is needed by everyone to achieve it.    $$Guess too dangerous for tourist when all comes together that would be the biggest chance of and a perfect target  for the criminals haha magkakagulo nalang lalo na pag  big wvent jusko ayosin muna nila ung systema ng pinas tourist and america na nagtitakeover lagi mga piboy piro under magpakatatag naman sila  haysss puro puro sabihan  proud to be filipino its all  ulussion like trendingmedia fakeact susmeoo haha$$Then fix our NAIA to a standard one. For sure a lot of tourists will come.. That's for sure!$$Fix infrastructure and Transportation and Lower Crime Rate tourist will come with little effort$$Make sure you improve the airport and propose measures that address the air pollution in Manila.$$Where you guys been-airport renovations had already begun..there are infra projects all over the place",0.0,1.0,0.0,0.0,0.0,0.0,0.0
5894,114979501871035_462310567137925,"10 Ways to Have a Romantic Hong Kong Christmas

#9 Go back to make a wish at Tiffany Christmas, in case he didn’t get the hint the first time. 
http://bit.ly/129wI2S ","advance merry xmas ate joanne:)$$HAVE A WONDERFUL MERRY CHRITMAS TO ALL.......$$Anyone can walk into Tiffany and buy what they can afford for themselves. What is so ""romantic"" for ""him"" who is being leeched? Go, treat yourself and buy a PS3 you poor bloke and ditch that leech! Men, you deserve better!$$Merry christmas to all.and Happy New.Year? Hong kong is a nice place.$$Thats true hongkong is a nice place.merry xmass to all.",0.0,1.0,0.0,0.0,0.0,0.0,0.0
5895,340785907491_298341730189234,"We often get questions about FREE trips to Korea. Well, here's your chance! Don't pass up the chance to come to Korea & maybe even meet the Wonder Girls just because you're a little shy! (If you're really shy, wear a mask!ㅋㅋ)Join the Wonder Girls cover dance concert for a chance to win a FREE trip to Korea & meet the Wonder Girls! The contest, jointly sponsored by VisitKorea & JYJ, is being held in celebration of the release of K-pop sensation Wonder Girls’ 2nd album ‘Wonder World’ featuring the single ‘Be My Baby.’ The...","You don't have to be a wonderful dancer or singer. Just try & make sure to have fun!^^$$OMG free trip to korea.I really2 want it...$$Angel Bread: You should definitely try!!*^^*$$Aww thanks i should try. haha have fun like 2pm and 2am aka wild bunnies did It be fun :)$$Check out KAYLA's dance entry - she's my daughter and she loves, loves, loves the Wonder Girls!$$Carolyn Panning: Can't wait! We are the KTO aren't judging the contest, but is there any way you can share the video?^^$$it is really good information for my foreign friends :-) haha$$""jointly sponsored by VisitKorea & JYJ"" oh, do you really mean JYJ? Then I guess I should join asap ^^$$Hiro Wilson:  아이고! Actually, strange thing is...if you click on the link you'll see it says ""JYP""...I'm not sure why it says ""JYJ"" on the automatic description.ㅠㅠ$$Yes, indeed! If you click on the link, the texts reads 'JYP' but here, in the preview, it is 'JYJ' - well, the secret power of JYJ, ^_^ I think that I should take this as a sing from my beloved JYJ to join the contest!!! Thank you KTO for co-organizing this event, it may bring me to Korea sooner than I thought! Greetings from Germany :)$$Sounds like a great competition!! But there is no way I could embarrass myself and dance in a video to Wondergirls kk!! Good luck to everyone who enters though =)$$Hello Marcus!! Are you still in the building??^^$$아이고!! I wish I could run down and say hi, but there an urgent file I have to do.ㅠㅠ$$Aireen Choo: You might be surprised! If you think like that maybe a lot of other people are thinking like that, meaning less contestants and better chances for you!^^",0.0,1.0,0.0,0.0,0.0,0.0,0.0
5896,225524117535380_1162587297162386,"[New] 10 Inconspicuous Places In Jurong To Have Your Passports On Standby For 

#2 and #4 will make your inner aunty squeal in delight. 

http://thesmartlocal.com/read/far-west-singaporeWest side, best side. Head to the far west to escape the craziness of city life. #7 lets you go on a pedal boat at only $2!","TeNg FoNg guiness done, heineken done, now is time for us visit tiger$$Sharon Khor Swimming complex:)$$The Usual Place is featured! Sookie Goh$$Sharon ChinXinhui DeBearDe Ping it's time to go west side and gai gai?",1.0,0.0,0.0,0.0,0.0,0.0,0.0
5897,340785907491_10151356817832492,"Did you find Sangju, Jeonju, and Namyangju in yesterday's word search puzzle?
These are just 3 of the 10 designated Slow Cities in Korea.

Another Slow City is Cheongsong, an area surrounded by dense  pine tree forests, in Gyeongsangbuk-do.
Find out more about Cheongsong's attractions here >>> http://bit.ly/X7que0 ",wow.....beautiful place..hope for more picture of  Cheongsong...interesting ^^$$Wow this looks a beautiful area!$$that's amazing ~ 신기해요 ~ XD$$I want to go to Jusanji Pond in Cheongsong!$$I love willow trees so would love to visit Jusanji  Pond.$$Could I visit Daejeonsa Temple whjile I was in Juwangsan National Park?$$It looks as though I could spend a week in this area and would have to visit Songso House and head house of Pansagongpa Branch of Pyeongsan Shin Clan.$$Cheongsong Eoreumgol Valley - how unusual is this.  I am sure I could take some interesting photos there.$$I would love to see the  hanji paper being made from Mulberry Trees. We had a mulberry tree once and I fed the leaves to my silkworms.$$Cheongsong mgyi pottery made using hands and fee without machines. That would be hard work and you would have to be very skilfull.$$How unusual that Baekja porcelain is made from white clay.$$I would love a scarf made with Soseul dyes. So bright and beautiful.$$After visiting all these wrokshops I am sure I would love a nice juicy apple.$$The Korean azalea festival would be beautiful.$$wow...Jenny Hawkins gives us full of information...kamsahamnida...,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5898,225524117535380_1214365148651267,"10 Singapore Laws And Secrets Even Singaporeans Don't Know About

Figure out #10 with a magnifying glass!

http://thesmartlocal.com/read/national-secrets-singaporeThe national secrets that even born and bred Singaporeans don't know about. Figure out #10 with a magnifying glass!","Everything else is okay for me but certainly NOT the public toilets and NOT to that Asian Koel bird which is indeed a crescendo of misery for most of us 🙉🙉🙉$$Most toilets in mrt stations dont have TP in each cubicle lor. Sixth Ave is one of the few which does.$$Kurtis Stephens number 2 😂😂 sorry, I can't do much about it..$$Hallelujah on the toilet paper!",0.0,0.0,0.0,0.0,0.0,1.0,0.0
5899,225524117535380_1089889261098857,"[New] 16 Quirky Hobbies To Pick Up With Your BFF Instead Of Nua-ing On Weekends 

If you're not great at Yoga or Pilates, there's a 95.341% chance that you're secretly good at making latte art, reading the stars, and brewing your own booze. You just don't know it yet. 

Here're 16 hipster hobbies you never thought you'd find here! 

http://thesmartlocal.com/read/cool-hobbies-2016From picking up cheerleading to making your own perfumes, there will definitely be something fun for you to learn this summer!",How about reading Acts from AGC?,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5900,240054519398747_588684884535707,"Where is it? 
Danao Park, Bohol

What is it like?
The Danao Adventure Park offers eco-adventure tourism lovers another face of Bohol. Some of the many varied activities include kayaking, river trekking, rappelling, rock climbing, and visits to cultural heritage sites.

How to get there: 
Fly from Manila to Tagbilaran.

Or take the Roll-On Roll-Off (RORO) ferry from Cebu to Tagbilaran.

Or take a boat from Cebu or any of the major cities in Mindanao to Tagbilaran.

Then take a bus or van to Danao.

Fun Fact: 
The zipline in Danao is the Philippines's longest and tallest, running half a kilometer from one mountain to another. Only for the most hardcore adventurers, the zipline has been dubbed the ""sui-slide."" It's certainly not for the faint of heart.

Photo by/Headline by: 
Tourism Department Philippines/Rey Tiempo ",Beeh here. Tried zipline and bungee jump :)$$Yes.. The best ang the plunge kesa sa dahilayan challenge,0.0,0.0,2.0,0.0,2.0,0.0,0.0
5901,340785907491_10152861144762492,Korea's famous Baekje Kingdom is a long one filled with a rich history. Here are some ways to get some hands-on experience with Baekje's past -> http://bit.ly/1uHwHOx ,Had a wonderful visit there -- so much to see.$$I remember those houses :),0.0,0.0,0.0,0.0,0.0,1.0,0.0
5902,67558139928_10153698025339929,"The Sam Poo Kong Temple, also known as Gedung Batu (the Stone Building), is the oldest Chinese temple in Semarang, the capital of Central Java Province. #WonderfulIndonesia #SaptaNusantara http://ow.ly/UsBiDThe Sam Poo Kong Temple, also known as Gedung Batu (the Stone Building) is the oldest Chinese temple in Semarang","Yes have been there, dressed up in Costumes :)$$Caring about Chinese Culture & Heritage in Indonesia. In memory of my beloved Mum Tan Kiang Nio. Love Semarang!",0.0,0.0,0.0,0.0,0.0,1.0,0.0
5903,211783385560749_527909490614802,"Tea Time in Japan (Japanese Green Tea)
If you are looking for a place where you can take a rest during your trip, how about Japanese café and try green tea? Green tea is good for your health. For example, it hydrates your body, boosts your immunity and even helps your body recover from fatigue. If you have time, be sure to stop by a Japanese style café! 

Green tea: http://www.jnto.go.jp/eng/indepth/cultural/hj/matcha.html 
Sweets in Japan: http://www.jnto.go.jp/eng/attractions/dining/sweets/ ",I like that cup and saucer.$$i like japanese green tea. it is really good for health.,1.0,0.0,1.0,2.0,4.0,0.0,0.0
5904,340785907491_142246512510821,"It's almost the weekend everyone! Hopefully, we will be outside enjoying the cherry blossoms, but if you need any help during your travels, don't forget about the ""tt call center,"" the KTO's 24/7 travel helpline (02-1330 from your Korean cellphone). For those in Korea, it's the same cost as any local call, so you don't need to worry about any extra fees. Call the TIC ladies and they will do their best to help!*^^*Knowledgeable and helpful staff provide assistance in Korean, English, Japanese, or Chinese to ensure each caller has a worry-free travel experience. The KTO 1330 tt call center provides information and services for most regions of Korea as well as interpretation services.","Been to Korean so many time.Never had a chance to call 1330.Most Korean can speak a little english.$$Something out of topic.Does Korean Goverment has any official organisation  that teaches Korean language oversea?$$I just stored it into my cellphone's phonebook!  This is definitely some handy information to know.$$Dear , have a nice weekend and dont forget to share photo of cherry blossom ,Dear and Good evening too,Dear$$In case if emergency,it is useful.$$@Clarence: There's no ""official"" language overseas. Where are you located though? Maybe there are a few private academies.^^
@Siska: 유투!! (you too!)ㅋㅋㅋ$$I am in Singapore.Does Korean goverment recognise any cerificate of Korean language proficiency?$$Generally, most people take the TOPIK,  KLPT, or B-KLPT.^^$$(the B-KLPT is not as common).$$What is that and any link?$$Those are something like IELTS or TOFL for English. But TOPIK goes by the level. 
Google for TOPIK and you will find lots of info.$$This helpline has really helped me when i went to Korea last December. The person answering my calls are all very friendly and helpful. Ask anything...i remember asking for a good restaurant to dine in once and the recommendations given were really accurate =)$$Goodnite,Dear ;have a nice sleep and dream,Dearjal ja yo ( sleep well ) Dear",0.0,0.0,1.0,0.0,0.0,0.0,0.0
