,id,message+desc,class_label,name
10,340785907491_10152442448027492,"The Hangang Park outdoor swimming pools will be open for the summer starting June 27, 2014. 
Here's the list of pools ��� http://bit.ly/1md7awJ

[Photo: www.visitkorea.or.kr] ",5.0,Timeline Photos
11,240054519398747_508703919200471,"All rice! They say Filipinos have over a hundred ways to cook rice and that includes dessert! What are your favourite rice cakes? Write your answers in the comment section. 



Photo taken from flickriver.com ",1.0,Timeline Photos
12,114979501871035_677751065593873,"The famous Cheung Chau Bun Festival gets underway today. Children dressed as deities and celebrities ���float�۪ around the island, lions and dragons dance the streets, competitors scramble up a tower of buns and much more. http://bit.ly/1iuZKU7 ",2.0,Cheung Chau Bun Festival 2014
13,240054519398747_877514248986101,"Pinoys in the States, rejoice! We�۪ve got a Filipino School in San Diego, California, and it�۪s open to anyone interested in learning about Filipino culture. Check out the link for the photos and share this with your friends in the SoCal area! 

http://www.buzzfeed.com/aviannetan/the-filipino-school#.dyx4r1l4VThe Saturday school program hopes to help the Filipino diaspora reconnect with their culture and history.",,This Filipino School In The U.S. Aims To Help Fil-Ams Find Their Roots
14,240054519398747_745012632236264,"Where is it?
Camiguin

What is it?
Camiguin has the most number of volcanoes per square meter than any other island in the world.

Fun Fact:
You can take a dip in both cold and hot springs here.

Photo by Daniel Carpentier ",3.0,The Philippines's cover photo
15,240054519398747_745012632236264,"Where is it?
Camiguin

What is it?
Camiguin has the most number of volcanoes per square meter than any other island in the world.

Fun Fact:
You can take a dip in both cold and hot springs here.

Photo by Daniel Carpentier ",3.0,The Philippines's cover photo
16,340785907491_10151206399167492,"Lotte Cinema is giving away FREE movie tickets to A Werewolf Boy starring Song JoongKi and Park BoYoung. 

WHAT: 2 tickets per person (plus popcorn and drink)
WHERE: Lotte Cinema, Hongdae
WHEN: 6th of Nov(Tue), 19:30

To know about the movie >> http://bit.ly/TOwMn2
For a list of theaters with foreign subtitles >>  http://bit.ly/UXR9y4 ",2.0,Timeline Photos
17,340785907491_10154562555242492,"Finally.. the long awaited #KTOnews that all of you have been waiting for!! We'd like to thank all #VisitKorea fans for your enthusiastic participation! Click on our news below to find out if you're a winner of our #MyVisitKoreaStory event, GOGO! _���_���Korea Tourism Organization would like to thank everyone for participating in this event from August 8 to September 30, 2016. We hope for your continued support in the future!",,“Share your Korea Travel Story! #MyVisitKoreaStory” Event Winners
18,225524117535380_1286320364789078,"15 Thai Milk Tea Desserts In Singapore You Thai Thai Must Try

As much as we all love Thai milk tea, there are plenty of other ways to enjoy it. Here are 15 delicious Thai milk tea desserts you absolutely MUST try.

http://thesmartlocal.com/read/thai-tea-dessertsAs much as we all love Thai milk tea, there are plenty of other ways to enjoy it. Here are 15 delicious Thai milk tea desserts you absolutely MUST try.",,15 Thai Milk Tea Desserts In Singapore That You Thai Thai Must Try
19,297751913699970_838045023003987,"Guilin, Shaanxi, Beijing, Shanghai? Pick a place you've never been to and discover China like never before!  Photo taken at: Travel and Adventure show at the Santa Clara Convention Center by Henan Tourism ",,Timeline Photos
20,114979501871035_367900283245621,Ever wonder how the children can ���float�۝ in the air during the Piu Sik Parade? Uncover the mystery! http://www.youtube.com/watch?feature=player_embedded&v=54enTdGvme0,2.0,HK Cultural Celebrations 2012
21,340785907491_116743568352853,"In just a little while we will tell you how to win one of 5 copies of ""Beauty of Korean Food: With best-loved 100 recipies"".  (Check it out here: http://www.hollym.com/product_detail.asp?idx=724)  Stay check in frequently over the next few days or you might just miss it! ^^ ",,
22,340785907491_115396118504423,"nanOn June 26th we have a special cooking class for you, we will be learning how to make Dakgalbi at Korea House. The class starts at 4pm. They have an excellent, modern kitchen and they have been nice enough to allow us to have a cooking class there. ...",,Seoul Eats: Dakgalbi Cooking Class on Saturday June 26th
23,67558139928_10150232108084929,Jimbaran Beach in Bali Island is the perfect place to try Indonesian SeaFood.,1.0,Timeline Photos
24,67558139928_10150232108084929,Jimbaran Beach in Bali Island is the perfect place to try Indonesian SeaFood.,1.0,Timeline Photos
25,67558139928_10150232108084929,Jimbaran Beach in Bali Island is the perfect place to try Indonesian SeaFood.,1.0,Timeline Photos
26,67558139928_10150232108084929,Jimbaran Beach in Bali Island is the perfect place to try Indonesian SeaFood.,1.0,Timeline Photos
27,67558139928_10150232108084929,Jimbaran Beach in Bali Island is the perfect place to try Indonesian SeaFood.,1.0,Timeline Photos
28,67558139928_10150232108084929,Jimbaran Beach in Bali Island is the perfect place to try Indonesian SeaFood.,1.0,Timeline Photos
29,67558139928_10150232108084929,Jimbaran Beach in Bali Island is the perfect place to try Indonesian SeaFood.,1.0,Timeline Photos
30,240054519398747_718727054864822,"With a view like this, it's ok to be a hermit just for a while. This is Dimanok Pebble Beach in Maconacon, Isabela. Really quite away from it all,  getting there is a journey in itself -- and as they say, ""it's all about the journey."" 

Photo by Ferdz Decena ",,Timeline Photos
31,240054519398747_981790078558517,"What to do when you�۪ve got the beach all to yourself? The possibilities are endless! Many thanks to Agee Valdes for this awesome shot of Panglao, Bohol! Share your travel photos, videos or blog posts with us via PM and we might just show them to the world! ",3.0,Timeline Photos
32,67558139928_10151298659639929,A Behind the Scenes Look at Making Gudeg in Yogyakarta an article written by David Lee http://bit.ly/SKnB3H,1.0,Timeline Photos
33,240054519398747_987572264646965,"In the Ilocos Region, you�۪ll never run out of things to do ��� whether you�۪re a beach bum, lover of the arts or a foodie! Check out this amazingly diverse region that�۪s home to the famous Hundred Islands. Don�۪t forget to pass the fun!


http://itsmorefuninthephilippines.com/region-1-ilocos/...",,Region 1 – Ilocos
34,225524117535380_1216650855089363,"12 Must Try Dishes For All Truffle Lovers - Truffle Wanton Mee Anyone?

Forget about truffle fries. Truffle tastes great with everything. 

http://thesmartlocal.com/read/best-truffle-dishesForget about truffle fries. Truffle tastes great with everything. These 12 truffle dishes will bring your dining experience to a whole new level, especially #3.",1.0,12 Must Try Dishes For All Truffle Lovers - Truffle Wanton Mee Anyone?
35,211783385560749_671395722932844,"There are over a hundred aquariums in Japan, and each has its own distinctive features. Here are some of the highly unique and prominent aquariums of Japan.
http://www.jnto.go.jp/eng/indepth/exotic/JapanesQue/1406/aquarium.html ",5.0,Timeline Photos
36,225524117535380_721197394634714,"22 Magical Dating Ideas for Singaporean couples

22 ideas that will make your next date magical. A special list of dating ideas for Singapore couples to add a little more flavour and a lot more passion!

http://www.thesmartlocal.com/read/21-greatest-dating-ideas22 ideas that will make your next date magical. A special list of dating ideas for Singapore couples to add a little more flavour and a lot more passion!",,22 Magical Dating Ideas for Singaporean couples
37,240054519398747_683714908366037,"Not a fan of crowds? Head up north to the Cagayan Valley region! There, you'll find lots of natural wonders like mystical caves and mist-filled mountains! No running into neighbors here! Click on the link to find out more.   

http://itsmorefuninthephilippines.com/region-2-cagayan-valley/...",3.0,Region 2 – Cagayan Valley
38,240054519398747_966619026742289,"Camp on a sandy beach with turquoise waters, dine on fresh lobsters and maybe spot some whalesharks or dolphins. If this sounds like an ideal weekend for you, then you may want to plan a trip to Jomalig Island in Quezon! Click on the link to find out more and share with your travel buddies!

https://wheresfrankieph.wordpress.com/2015/12/07/jomalig/  The name Jomalig, pronounced ""homalig"" by the locals, hails from local folklore. Legend has it that once there was a fisherman who visited the island who fell for the datu's beautiful daught...",3.0,Jomalig
39,225524117535380_1043511752403275,"nan[New] 10 Craziest Looking Playgrounds In Singapore That Prove 90s Kids Has It Best

** $1,000 in vouchers to giveaway!**

Before iPADS, children of the 90s played block catching and hung out at playgrounds with other kids in the hood. Here're 10 heritage playgrounds you can still find in Singapore that we hope will never get torn down. 

GEOX is giving away 10 sets of $100 vouchers! That's 10 WINNERS!
To win, simply:

1. Like and share this post 
3. Comment below and list 1 unique feature of the Nebula collection. 

Contest ends 6 May, so fastest fingers first! Read till the end of the article for a hint from us to you :) 

http://thesmartlocal.com/read/old-school-playgrounds",,TheSmartLocal.com
40,225524117535380_1043511752403275,"nan[New] 10 Craziest Looking Playgrounds In Singapore That Prove 90s Kids Has It Best

** $1,000 in vouchers to giveaway!**

Before iPADS, children of the 90s played block catching and hung out at playgrounds with other kids in the hood. Here're 10 heritage playgrounds you can still find in Singapore that we hope will never get torn down. 

GEOX is giving away 10 sets of $100 vouchers! That's 10 WINNERS!
To win, simply:

1. Like and share this post 
3. Comment below and list 1 unique feature of the Nebula collection. 

Contest ends 6 May, so fastest fingers first! Read till the end of the article for a hint from us to you :) 

http://thesmartlocal.com/read/old-school-playgrounds",,10 Crazy Looking Playgrounds You Can Still Find in Singapore TODAY
41,114979501871035_289651591070491,Hong Kong Disneyland has never been this grand with the opening of the all-new Toy Story Land! Bring your kids and create magical moments this sparkling Christmas season! Visit http://www.discoverhongkong.com/winterfest/eng/html/holiday_happenings.jsp,5.0,Timeline Photos
42,114979501871035_687381067964206,"Hong Kong Skyline ��� Best Vantage Points
Looking at #HongKong Island from the Tsim Sha Tsui Promenade (opposite the Nikko Hotel).  Find directions to the promenade here: http://bit.ly/1qviNTJ ",,Hong Kong Skyline – Best Vantage Points
43,240054519398747_1077767952294062,"In the Philippines, ���maasim�۝ (Filipino for sour), is a key flavor in so many of the local dishes. In fact, author and restaurateur Amy Besa claims that ���Sourness is the main flavor that distinguishes us from other Asian cuisines.�۝ For a country whose tastebuds love sinigang, kinilaw and adobo, this definitely holds true! Read and share! 

http://www.nationalgeographic.com/travel/destinations/asia/philippines/food-manila-philippines/There's nothing bland about the capital city of the Philippines, where sour finds its biggest fans.",1.0,Power of Sour in Manila
44,211783385560749_287005744705179,"The first round of submissions will be accepted between March 2 and March 15, with voting between March 5 and April 1. Also please share your ���hanami�۝ (cherry blossom viewing) experiences on our FB Notes!

http://www.facebook.com/visitjapaninternational#!/note.php?note_id=290088074396946 ",,Sakura Photo Contest 2012 #1
45,114979501871035_445583718810610,"Tonight, in West Kowloon, there are thousands of glasses being filled with some of the finest wines in the world, while a similar number of forks are digging into heavenly culinary creations as music plays and a beautiful skyline glitters in the background. Oh why can�۪t there be an American Express Hong Kong Wine & Dine Festival every month?http://bit.ly/ShnUBq ",,American Express Hong Kong Wine and Dine Festival 2012
46,107026329336542_303374369701736,A Happy New Year to all from Tourism Malaysia!!!!,2.0,Timeline Photos
47,240054519398747_715316291872565,"Mantayupan Falls is a 2-level waterfall in the town of Barili, Cebu. The second level with a 98 meter drop is one of Cebu's tallest falls and only 2 hours away from the city! Plan your trip here and share with your friends!

Photo from http://www.flickr.com/lemreyes ",3.0,Timeline Photos
48,114979501871035_156454271061014,Halloween nights in Hong Kong are party nights! Drop by Lan Kwai Fong to celebrate!,2.0,lankwaifong.com
49,240054519398747_446105062124012,"High fashion and Whale Sharks? In Oslob, Cebu?! Read this article and see the fantastic images of models posing with the Whale Sharks. Fashion photography, it's more fun in the Philippines!

http://www.bluespheremedia.com/2012/12/whale-shark-fashion-shoot-world-first/Whale Shark Fashion Shoot ��� World First! December 14, 2012 Shawn Heinrichs���Extraordinary Fashion Shoot Involves Whale Sharks, World�۪s Largest Fish�۝So read the headline on Yahoo�۪s homepage after the story went viral about our revolutionary fashion shoot with whale sharks!Hannah Fraser rises like a Gr...",,Whale Shark Fashion Shoot – World First!  |  Blue Sphere Media
50,340785907491_10153819827752492,"A spectacular capture of the #sunrise at #Songdo #CentralPark in #Incheon city! Yet another #start of a brand new week and month, good morning to all #VisitKorea fans! ^_^ ",,Timeline Photos
51,225524117535380_1150967398324376,"25 Cafes In Jakarta Worth The Traffic Jams

If you thought Jakarta was all about bakmie and nasi goreng, you are sorely mistaken. This list of 25 cafes and bars will show you why it's Asia's newest playground.

http://thesmartlocal.com/read/jakarta-cafes-2016If you thought Jakarta was all about bakmie and nasi goreng, you are sorely mistaken. This list of 25 cafes and bars will show you why it's Asia's newest playground.",1.0,25 Cafes In Jakarta Worth The Traffic Jams
52,225524117535380_1246125825475199,"OMG is this real?!?!?!

Warning: Some people have complained about food poisoning after eating here so read the comments and do so at your own risk! All four of us were fine after our team meal here so we are happy to share our experience.[NEW] Jiu Gong Ge Steamboat Review: Giant Seafood Steamboat Near Bugis MRT

Heads up, you'll need to jio a few kakis if you want to finish this GIANT seafood steamboat found beside Bugis MRT Station!

UPDATE: We received comments about food poisoning after eating here, and even though all four of us were fine after our team meal here, we highly recommend you read the comments and visit this place at your own risk.

Like Eatbook.sg for more food reviews like this!

http://eatbook.sg/giant-seafood-steamboat/",1.0,Eatbook.sg
53,340785907491_10154105043017492,"Remember the 2015 #Top100 must-go places in #Korea by the locals? A #photomap was recently released in Korean and we (English SNS team) had came up with the English map for our #VisitKorea fans!! It's been almost a year now, how many #KoreaMustGo100 places have you been to? _�ҝ_��_ 

Click here for GoogleMap! ��_ bit.ly/1GBj4WP ",,Timeline Photos
54,225524117535380_1111491402271976,"That moment you realise this 21 year old man is much more than just Singapore's first Olympic champion.""I love you too, Dad."" - a new Olympic champion still has time for his father.",,The Straits Times
55,240054519398747_10152583150974112,"Before it was Caballo Island, it was Fort Hughes. Before it was Corregidor, it was Fort Mills. Click on the link to discover the past of Manila Bay's historical islands!Corregidor Island, locally called Isla ng Corregidor, is a lofty island located at the entrance of Manila Bay in southwestern part of Luzon Island in the Philippines. Due to this location, Corregidor was fortified with several coastal artillery and",3.0,Corregidor Island - UNCOVERRED
56,240054519398747_723344097736451,"Most people in Manila rarely travel around or explore the city.  Well, Time Magazine rounded up 10 activities in Manila that will help you embrace it for what it is. Hint one of them involves Halo-halo. Click on the link and share away!

http://content.time.com/time/travel/cityguide/article/0,31489,1955442_1955443_1953913,00.htmlIt's cosmopolitan and chameleonlike, equal parts cool and kitsch, and animated with an irrepressible vitality that's capable of reinvigorating even the most world-weary among us. Yet for many folk...",,Manila: 10 Things to Do — Introduction - TIME
57,67558139928_10153751386324929,"Hey, Rachel and Jun! Your Indonesian friends are challenging you to visit the Wonderful Indonesia. We�۪re thinking about Bali or Lombok. Dare to experience it? #WonderfulIndonesia ",,Timeline Photos
58,340785907491_10152499393252492,"HOW TO ENTER:
1) Read these four articles about some of the places the Pope will be visiting this August:
   Article #1 ��� http://bit.ly/1tbB7yN
   Article #2 ��� http://bit.ly/1yz4oGu
   Article #3 ��� http://bit.ly/1wBPZqn
   Article #4 ��� http://bit.ly/1mmc8TR
2) Tell us where you want to go in the comments section below this post.
3) Pick three people to travel with by tagging them. 

Winners will be chosen at random from all the valid entries received. ",,Timeline Photos
59,240054519398747_1073219489415575,"""Waking up and looking over this view was pretty surreal and having stayed in El Nido is a top highlight of my visit to the Philippines. _���_��_��_"" -Jeremy Jauncey, Founder, #BeautifulDestinations

#itsmoreFuninthePhilippines

El Nido ResortsMe paddling off the coast of Lagen Island in El Nido. Waking up and looking over this view was pretty surreal and having stayed in El Nido is a top highlight of my visit to the Philippines. ������_��_��_

#itsmorefuninthePhilippines

(Music: ""Ultra Music Festival Anthem"" by Kygo)",4.0,Jeremy Jauncey
60,240054519398747_644038439000351,"Where is it?
Coron, Palawan

What is it?
Yes, there�۪s great wreck diving in the waters around Coron. But how about diving into an underground tunnel that ends in an aboveground cave lit by a singular shaft of sunlight? Cathedral Cave is a full-on experience.

Fun Fact:
There�۪s a fallen tree in the cave. 

Photo by / Headline by:
Tourism Department Philippines / Nikki Golez ",3.0,The Philippines's cover photo
61,225524117535380_1269458496475265,"If you thought guys couldn't be emotional you've got it wrong. They just do their best to hide it well.

These are some of the most raw confessions we've seen from Singaporean guys who had their hearts shattered to a million pieces.From catching their gfs red-handed at Hotel 81 to finding out through texts, 10 Singaporean guys share their ex-periences with us. 

https://zula.sg/singaporean-guys-cheated/",,Zula
62,211783385560749_936202443118836,"Why don't you pick up some 'Wa Cosme' as a souvenir? 
These skin-care products are made from all natural ingredients using Japanse wisdom passed down through generations. Some if it is made from natural edible ingredients.

More Story: http://japan-magazine.jnto.go.jp/en/1510_cosme.html ",,Photos from Visit Japan International's post
63,340785907491_10150471486862492,"December 22nd (Thursday) is Dongji, the winter solstice. Namsangol Hanok Village in Seoul will be holding special events to commemorate the shortest day of the year, including making traditional kites and and a pungmullori performance (seen in this picture). Click here for more details: http://english.visitkorea.or.kr/enu/FU/FU_EN_15.jsp?cid=1499048 ",2.0,Timeline Photos
64,340785907491_10153265566822492,"Introduced in popular Korean Variety Show ""Running Man"", the Mabijeong Mural village in Daegu is presently home to 35 functioning households. There are several ""R"" flags around the village as they were left as it is after the filming. Try spotting them when you are here! :3

Add: Mabijeong, Bonli2-ri, Hwawon-eup, Dalseong-gun, Daegu

How to get there?
Get off at Daegok station (Daegu Subway Line 1) and Exit 1.
Walk straight until you reach the bus stop and board Dalseong 2(���2) bus. Get off at Bonli2-ri the bus stop.

#RunningMan #FilmingLocation #�١�ܝ��� #������� #VisitKorea ",,Photos from Korea Tourism Organization - VisitKorea's post
65,297751913699970_325924500882711,"Did you know you can travel to China without a Visa? Learn about the 72-hour Visa Free Stay here:Transit passengers from the United States and 44 other countries who hold valid visas to the third country or region and confirmed interline ticket can stay in Beijing, Shanghai, Guangzhou, and Chengdu for three days and are welcome to visit anywhere in these cities during their 72-hour stays.",,"CNTO China Like Never Before » 72-Hour-Visa-Free Stay in Beijing, Shanghai, Guangzhou, and..."
66,340785907491_10154349666717492,"#KTO_Korean101: Dosirak ����ϑ�_ _ٍ�
Lunch boxes are known as #dosirak in Korean, and here are some recreations of popular #cartoon characters themed lunch boxes by the locals! Definitely feeling #love and #creativity in making them! Many thanks to the hard-working mothers for these great photos! _��� ",1.0,Photos from Korea Tourism Organization - VisitKorea's post
67,225524117535380_1258406920913756,"[New] Changi Village Food Guide - 10 NSF-Approved Stalls That Deserve More Newspaper Clippings

After 2 years in the army at Changi Point, our writer now shares an LDR with the HQ of Nasi Lemaks. Their love has birthed this list of top picks at Changi Village which you must try. 

http://thesmartlocal.com/read/changi-village-guideOff the Eastern coast of Singapore lies Singapore's ultimate food paradise. From cheap and delicious hawker fare to Instagram-worthy latte art, travelling down to Changi is completely worth the trip.",1.0,Changi Village Food Guide - 10 NSF-Approved Stalls That Deserve More Newspaper Clippings
68,225524117535380_1051439631610487,"[New] 10 Inexpensive Things To Do At Marina Bay That Will Surprise You  

If you've ever found yourself idling along the atas shops of Marina Bay, here's a bunch of activities to keep you well occupied  without having to eat grass for the next month. 

PAssion card members need to know about #9. 

http://thesmartlocal.com/read/things-to-do-marina-bayMarina Bay, land of atas... Or is it? Dig deep enough, and you'll find so many things to do here that won't make you weep at the sight of an empty wallet!",,10 Inexpensive Things to Do at Marina Bay That Will Surprise You
69,240054519398747_663061517098043,"If you think Siargao's just for surfers, you're wrong! Check out blogger Sabrina Lovino's post on how non-surfers can enjoy Siargao just as much as the surfers do! Recommended reading if you're a beach bum!

http://www.justonewayticket.com/2014/04/26/ultimate-guide-siargao-philippines-for-non-surfers/Siargao is known as the ���Surfing Capital of the Philippines�۝, but you don't need to be a surfer to enjoy the beautiful scenery and natural attractions on the island...",3.0,THE ULTIMATE GUIDE TO SIARGAO IN THE PHILIPPINES (FOR NON SURFERS)
70,340785907491_436156167491,"Buckwheat is the theme of the day! Everything you see here is made from it.

Jayeongwamaemil, Nature and Buckwheat (�_��ѡ�__��ӑ�� )
 650 meters from Isu Station line 7
790-18 Bangbaedong, Seochogu, Seoul (��ϓ_��__�_��� ��ϓ����� ��������� 790-18)
Phone 02-537-2753
Google map:
http://maps.google.co.kr/maps/place?cid=14980212494127739766&q=%EC%9E%90%EC%97%B0%EA%B3%BC%EB%A9%94%EB%B0%80&hl=ko&gl=kr ",,Timeline Photos
71,225524117535380_882313965189722,"10 EPIC Bars you won't believe exist in Singapore - Never have a boring night again

From Dim Sum Bars to those that require a password - you won\'t believe these 10 epic bars exist in Singapore. The last one is out of a Harry Potter movie.

http://www.thesmartlocal.com/read/singapore-barsFrom Dim Sum Bars to those that require a password - you won\'t believe these 10 epic bars exist in Singapore. The last one is out of a Harry Potter movie.",,10 EPIC Bars you won't believe exist in Singapore - Never have a boring night again
72,340785907491_10151296177952492,"The Ttangkkeut Sunset���Sunrise Festival (http://bit.ly/YdASlC) in Jeollanam-do will have a celebratory concert, followed by beacon tower lighting, traditional dance performances, lantern flying, and fireworks to welcome in the New Year. ",2.0,Timeline Photos
73,225524117535380_678499352237852,"[NEW GUIDE] 15 Extraordinary Restaurants You Won't Believe Exist in Singapore.

Great dining is more than just good food. From World War Themed restaurants to having tea with bulldogs, we've got it all sussed out. 

Try these for your next date!

http://www.thesmartlocal.com/read/extraordinary-diningGreat dining is more than just good food. From dinner in a movie theatrette to tea with bulldogs, we've got it all sussed out. Try these for your next date!",1.0,"15 Extraordinary Restaurants You Won't Believe Exist in Singapore - Travel, Food & Lifestyle..."
74,67558139928_10150334400924929,"Feast ur eyes by enjoying the view of Arjuna Temple in Dieng Plateau, Central Java ",5.0,Timeline Photos
75,340785907491_10152088885947492,"Beat the winter chill with some sundubu jjigae.

Recipe here: http://bit.ly/1ccBUEW

More food photos in our food album here: http://on.fb.me/1dhMJKh

[photo: http://flic.kr/p/j2eSjq] ",1.0,Korean Food and Snacks
76,240054519398747_769149966489197,"Falling for Laswitan Lagoon? Journeying James shares some tips on how and when to go there. Click on the link to find out and share with your travel buddies! 

http://journeyingjames.com/tag/laswitan-lagoon/Latest Posts Featured Posts Food Tastings Travel Tips Accommodations Videos Travel Series Press & Media Travel Guides Quickie Travel Products Uncategorized",4.0,Journeying James
77,340785907491_10153545117317492,"[Korea, Your Story] #LeeMinHo Filming Locations
Wonder where did #hallyu star Lee Min Ho visited in the Imagine your Korea event video? Besides #Jongmyo Shrine, here are the rest of places that he had visited in the video. Click on the photos to find out more about each location! :D #VisitKorea ",,Photos from Korea Tourism Organization - VisitKorea's post
78,211783385560749_1205256962880048,"Fancy yourself a makeover? 
Why not try out a Japanese hair salon, which are world renowned for their high standards of service! 
Learn more: http://japan-magazine.jnto.go.jp/en/1610_hairsalon.html ",,Timeline Photos
79,225524117535380_947446215343163,"29 Reasons To Love Hong Kong

If you don't already love Hong Kong, here are 29 reasons to. Follow Ladyironchef for more posts like this.

http://www.ladyironchef.com/2015/03/hong-kong-travel-guide/The Pearl of the Orient is well-known for its stunning skyline. One of the most densely populated countries, Hong Kong is also the third most important fi c",,29 Reasons To Love Hong Kong
80,211783385560749_831878616884553,"Spring has come!

Maybe some of you are planning to come to Japan shortly.
Did you decide your itinerary, where to visit?  If not yet, Japan Tours and Activities website http://japan-tours.jnto.go.jp/eng/index.php will be of some help to you.
Let�۪s enjoy JAPAN!!

Useful Information URL;
http://www.jnto.go.jp/eng/ 
http://www.jnto.go.jp/ ",,Photos from Visit Japan International's post
81,225524117535380_1297199657034482,"10 Craziest Looking Playgrounds In Singapore That Prove 90s Kids Has It Best

Before iPADS, children of the 90s played block catching and hung out at playgrounds with other kids in the hood. Here're 10 heritage playgrounds you can still find in Singapore that we hope will never get torn down.

http://thesmartlocal.com/read/old-school-playgroundsYes, all of these playgrounds are still standing! Check out these 10 heritage playgrounds of Singapore as we take you on a walk down memory lane.",,10 Crazy Looking Playgrounds You Can Still Find in Singapore TODAY
82,240054519398747_709913589079502,"Line them up! For those who enjoy the view from a zipline, here's a list of 5 Amazing Zip Lines in the Philippines. Check it out and share the high! 

http://insights.looloo.com/5-amazing-zip-lines-in-philippines/?utm_source=fb&utm_medium=timeline&utm_campaign=fbtimelineA ridiculously fast zip line ride, a really long one, and two with gorgeous views - here are some amazing zip lines you can visit around the Philippines.",,5 Amazing Zip Lines Around The Philippines
83,340785907491_10154592803567492,"Want to enjoy #fallfoliage but hesitant to travel long distances out of #Seoul? Here are recommended autumn paths recommended by the Seoul Metropolitan Government! If you're on your  #VisitKorea trip now, do check out these places before the #autumnleaves are all gone! _���For those who do not want to miss out on this year�۪s autumn foliage but hesitant to travel long distances, worry no more as the Seoul Metropolitan Government has introduced ���105 Autumn Path Destinations in Seoul.�۝ ",,Recommended Autumn Paths to Visit in Seoul
84,144113158937441_1627072437308165,"#Fanshare Polo match in the beautiful town of Leh, Ladakh, India
_��� Choo Wen Tang ",5.0,Timeline Photos
85,114979501871035_826645827371062,"Exciting destination? Check. Wedding planner? Check. Hop on a plane and elope to #HongKong!
http://bit.ly/17g8PNn ",,Timeline Photos
86,340785907491_10152432791312492,"NANTA: Intoducing one of regular performances at K-Performance

You won�۪t be able to take your eyes off this cooking frenzy! 

The stage, filled with comical errors, captivates the audience, already bent over double from laughter! There�۪s only one hour left, and all dishes have to be prepared by 6 p.m.!

For ticketing and more information:  http://bit.ly/1nJCYaS ",,
