,id,message+desc,count_food,count_events,count_nature,count_accommodation,count_attraction,count_others,class_label
5703,340785907491_10151229015162492,"Remember to like, share and comment and keep interacting with us for a chance to be picked as the Follower of the Year. 30 winners will be chosen to receive prizes by the end of this month >>>  http://bit.ly/XAll3w",0.0,0.0,1.0,0.0,0.0,0.0,0.0
5704,225524117535380_416888908373610,"Today, TheSmartLocal has crossed the 5,000 review mark! That is quite an achievement considering we only ""officially"" launched in August :) Also check out the New Custom badges designed for our site and a mini interview with August's writer of the month!

http://www.thesmartlocal.com/sg/newsarchive/2055-site-updates-our-august-winner05October2012Site updates & Our August Winner!Written by Admin. Posted inTheSmartLocal.com NewsWe now have over 5,000 reviews on our site! That is quite an achievement considering we only ""officially"" launched in August :) Thanks to all you writers for that, this achievement is something for all of ...",0.0,0.0,0.0,1.0,0.0,0.0,0.0
5705,340785907491_10152106752412492,"Apply to be a Korea Performance Supporter and get to attend performances for free.
Find out more: http://english.visitkorea.or.kr/enu/HD/event/enu_20140121/event.html",0.0,0.0,0.0,0.0,0.0,1.0,0.0
5706,211783385560749_765817286824020,"Why do people throw beans everywhere in Japan on February 3rd? 
Come join the ""Setsubun"" events and drive evil spirits away, an experience you can enjoy only in Japan!

More story > http://japan-magazine.jnto.go.jp/en/1412_setsubun.html",0.0,0.0,0.0,0.0,0.0,1.0,0.0
5707,240054519398747_621223901281805,"Where is it?
Bohol, Visayas

What is it?
This province of islands doesn't just have great diving. Rivers, streams, hills and forests are all there for exploring.

Fun Fact:
Boholanos refer to their province as the ""Republic of Bohol.""

Photo by George Tapan",0.0,0.0,0.0,0.0,0.0,1.0,0.0
5708,340785907491_146751792017634,"It is almost time for lunch! What to eat, what to eat!? :)",0.0,0.0,0.0,0.0,0.0,1.0,0.0
5709,67558139928_156741841036435,"Hi Indonesia, Let's share recommended black sand beach in Indonesia. We're glad to invite you here!",0.0,1.0,0.0,0.0,0.0,0.0,0.0
5710,225524117535380_572945659459889,"Don't you love this version of our MRT map? It's a lot more accurate too! :) Credit: Bernie Ng

Follow TheSmartLocal.com and never miss our biggest stories and shares again!

""I saw your recent post regarding future Singapore MRT/LRT maps and thought I’d throw mine into the ring. The Singapore MRT has long been one of my fave metro systems around the world. 

I like the concept of destination numbers and station numbers - I believe it is one of the first, if not the first, to use this concept (do let me know if that’s not quite right).  

My approach for this map is to incorporate the station number into the station marker itself to avoid some of the clutter associated placing the station name AND the number alongside the station marker.  

Also, I really wanted the Circle Line to be a circle, so I have adopted a few distortions to make that happen. Finally, I tried to incorporate geography of Singapore in a stylistic manner to further reinforce the circle motif. 

More info: http://transitmaps.tumblr.com/post/68121163229/singapore-bernie-ng",0.0,1.0,0.0,0.0,0.0,0.0,0.0
5711,225524117535380_1277765382311243,"There's a Hawaii-themed beach club now in Singapore!This Hawaii-themed beach club is right here in Sentosa. It has Asia's first and only jetpack ride and other thrilling water activities.

https://mustsharenews.com/ola-beach-club/",0.0,2.0,0.0,0.0,0.0,0.0,0.0
5712,240054519398747_713542252049969,"Guess which burger won Time Out New York's ""Battle of the Burger""? Jeepney Gastropub's Chori Burger! Made with Pinoy ingredients like banana catsup and longganisa, this yummy treat is definitely something to be proud of!  

http://www.timeout.com/newyork/blog/jeepney-won-time-out-new-yorks-2014-battle-of-the-burgerLast night, burger-obsessed New Yorkers came out in droves to the South Street Seaport for the 2014 Battle of the Burger, hosted by Time Out New York and...",1.0,0.0,0.0,0.0,0.0,0.0,0.0
5713,67558139928_10151234673444929,"Cibodas Botanical garden covering an 85 hectare area built in 1852 by Johannes Ellias Tijsmann,lies at the entrance of the Mt. Gede-Pangrango National Park at an altitude of 1,300 meters to 1,425 meters above sea level. It has a collection of 1,293 species of plants, 144 types of lichens, and 1,826 herbariums. Besides being sprawling gardens for tourists to enjoy and relax, Cibodas is mainly a center for conservation, research and education on the environment http://bit.ly/LeMm6s",0.0,1.0,0.0,0.0,1.0,0.0,0.0
5714,225524117535380_790942594326860,OH MY GOD. TELL ME I'M NOT THE ONLY ONE WHO HEARS THIS EVERY TIME.,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5715,106311692724981_244560395685002,A selection of recommended best spa resorts in Turkey.,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5716,67558139928_410159569928,"Explore the magnificent view of Tolire Lake, North Maluku. It will be make u excited to explore its enchanted beauty",0.0,0.0,0.0,0.0,0.0,1.0,0.0
5717,67558139928_10153279319539929,"Daya saing pariwisata Indonesia menduduki peringkat 50 dari 141 negara, hasil survey ini mengacu dalam kajian World Economic Forum (WEF) lewat laporan Travel and Tourism Competitiveness Report 2015. http://goo.gl/lhOuAL #PesonaIndonesiaDaya saing pariwisata Indonesia menduduki peringkat 50 dari 141 negara, hasil survey ini mengacu dalam kajian World Economic Forum (WEF)...",0.0,0.0,0.0,0.0,0.0,1.0,0.0
5718,211783385560749_554622634610154,"Chrysanthemum Festival (18th Oct~10th Nov)
Yamagata Prefecture is famous for Chrysanthemum and it has a history of over 350 years. In this Festival, 1200 bowls of Chrysanthemum are displayed and traditional Chrysanthemum dolls delight people’s eyes. As the models of dolls are historical Japanese “Samurai”  you may feel something familiar to Japanese history.
Yamagata Pref.
http://www.jnto.go.jp/eng/location/regional/yamagata/index.html
http://yamagatakanko.com.e.db.hp.transer.com/
Also there are many chrysanthemums　exhibitions are held through the country.
Checkout our event calendar!
http://www.jnto.go.jp/eng/pdf/event/calendar_events_201310.pdf",0.0,0.0,1.0,0.0,0.0,0.0,0.0
5719,297751913699970_304425893032572,"Happy #FoodieFriday! Don’t miss the crowded night markets in Beijing. 

http://www.afar.com/highlights/donganmen-night-market-beijing",0.0,0.0,0.0,1.0,0.0,0.0,0.0
5720,67558139928_10150565159239929,"Raja Ampat or ‘Four Kings’, is the name given to these islands and comes from a local myth. The four major islands found here are Waigeo, Misool (which is home to ancient rock paintings), Salawati, and Batanta. Photo by Alain Issock.",0.0,0.0,0.0,0.0,0.0,1.0,0.0
5721,240054519398747_10152655643069112,"Davaoenyos, get ready to shop till you drop! The Big Davao Fun Sale will start this March 14! Expect huge discounts from the city’s major shopping centers and for the foodies, a food festival! Click on the link to know more.The Department of Tourism - Davao Regional Office (DOT-XI) launches The Big Davao Fun Sale, bringing together seven of Davao City’s biggest shopping centers in what is touted as the country’s first citywide shopping festival scheduled on 14 March – 16 April 2014.",1.0,0.0,1.0,0.0,0.0,0.0,0.0
5722,144113158937441_1574509492564460,"A national festival showcasing the country’s diverse culture, cuisines and handicrafts",0.0,0.0,1.0,0.0,0.0,0.0,0.0
5723,144113158937441_1458385394176871,"Get to know more about the Nalanda museum, an extensive repository of ancient manuscripts, Buddhist statues, and artifacts of the Maurya, Gupta and other periods. IndiTalesRuins of Ancient Nalanda University in Bihar stand with amazing elegance, telling tales of times when scholars from around the world came here to learn.",0.0,0.0,0.0,0.0,0.0,1.0,0.0
5724,297751913699970_668196303322194,"The Potala Palace in Lhasa, Tibet and among the #silkroad is featured in Condé Nast Traveler's 15 Most Beautiful Museums in the World list! #travelOnce the home to the Dalai Lama, this towering 17th-century structure now functions as a state museum. The massive palace has 13 stories and more than 1,000 rooms, as well as centuries-old shrines. For those willing to ascend the 12,000+-foot climb, the main payoff will be the complex's otherwor…",0.0,0.0,0.0,0.0,1.0,0.0,0.0
5725,340785907491_10151069992447492,Photo credit: Marius Oczon,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5726,240054519398747_650358248368370,"Where is it? 
Boracay Island, Aklan

How to Get There:
Fly from Manila to Caticlan.

Or fly from Manila to Kalibo, then take a bus to Caticlan.

Or take a boat from Manila to Caticlan.

What is it?
An evening at Boracay wouldn’t be complete without the sight of dancers swinging chains with fire balls on their tips. Ready those cameras to catch the blazing action, but don’t come too near!

Fun Fact:
There are tons of entertainment options here that suit different tastes. Go to Station 3 for bars that have a reggae vibe, or Station 2 for more vibrant live music. 

Photo by / Headline by:
Tin Sanchez / Donna Dimayuga",0.0,1.0,0.0,0.0,0.0,0.0,0.0
5727,211783385560749_804020839670331,"Today’s beautiful picture is Ruriko-ji Temple. It is located in Yamaguchi Prefecture.

The five-storied pagoda is one of the oldest in Japan. And it is said to be a masterpiece of Yamaguchi Prefecture during the 14th to 16th century.
The pagoda is illuminated from sunset to 11 pm throughout the year.
In winter season, may be a chance to see snow scene like a photo below.
Visiting Yuda Onsen, hot spring and eating Fuku, globefish would be also great activities to do in Yamaguchi Prefecture.

Related Information:
Ruriko-ji Temple
http://www.jnto.go.jp/eng/location/spot/shritemp/rurikoji.html
http://yamaguchi-city.jp/w/en/spot.html
Yamaguchi Prefecture
http://www.jnto.go.jp/eng/location/regional/yamaguchi/yamaguchishi.html
Yuda Onsen
http://www.yudaonsen.com/en/index.html",0.0,0.0,1.0,0.0,2.0,0.0,0.0
5728,107026329336542_669473199758516,"Hi Peeps... we heard David and Victoria Beckham will be in Istana Budaya, Kuala Lumpur on 26 March for the World’s premier honours event in the sporting calendar, Laureus World Sports Awards. *excited*

The globally televised Awards Ceremony, attended by living legends of sport, celebrates the achievements of the greatest sportsmen and sportswomen each year. Among the sporting greats who have been named as winners of Awards over the 15 years of Laureus have been Usain Bolt, Lindsay Vonn, Roger Federer, Serena Williams and Rafael Nadal. 

Malaysia is honoured to have been given the privilege of hosting the prestigious 2014 Awards and Kuala Lumpur looks forward to staging this internationally-renowned event and welcoming a plethora of sporting legends.

posted: fe",0.0,0.0,2.0,0.0,0.0,0.0,0.0
5729,433618953473105_522290281272638,"Hidden paradise in Maluku, ""Jembatan batu waterfall""",0.0,0.0,0.0,0.0,0.0,1.0,0.0
5730,225524117535380_953295684758216,"[New] IKEA Singapore Does It Again With This Interactive Christmas Video That You HAVE To Watch

Remember the brilliant Bookbook commercial by IKEA? These folks have done it again. Watch this video and spot the living decoration. 

http://thesmartlocal.com/read/ikea-christmasWe dare you to watch IKEA's latest Christmas video and NOT have the song stuck in your head for the rest of the day.",0.0,0.0,2.0,1.0,0.0,0.0,0.0
5731,225524117535380_513186762102446,"Dine under street lamps (and red lights?) in one of the most unique settings you will find in Singapore - Bellwethers

Full review - http://www.thesmartlocal.com/read/bellwethers-bar-bistro-reviewBellwethers Singapore ReviewBellwethers is a relatively new bar & bistro having opened at the end of 2012 by two owners Gwyn and Heng. In our chat with these two daytime traders, we learned they came up with this concept while traveling in E",0.0,0.0,0.0,0.0,0.0,1.0,0.0
5732,211783385560749_593342814071469,"Setagaya Boro Ichi (flea market) will be held on Jan. 15th and 16th at the Setagaya - ward, Tokyo.
Trash, treasure, everything's available at the flea market! 
More about flea markets in Japan, check out our latest web magazine
http://www.jnto.go.jp/eng/indepth/exotic/JapanesQue/1401/fleamarket.html
Photo: Yasufumi Nishi",0.0,0.0,0.0,1.0,0.0,0.0,0.0
5733,225524117535380_1110158975738552,"Our creative, Symone, will be going on a Bali skincare wellness retreat with the Cetaphil Singapore team and we are excited! 

Stay tuned to more updates via here and her Instagram account for more of her adventures! Thanks for making this trip happen, Cetaphil! 

Follow her adventures here:

http://instagram.com/symoneoei/
http://instagram.com//thesmartlocalsg

p.s stay tuned for some very cool Bali videos.

#CetaphilExperience #CetaphilSG",0.0,0.0,0.0,1.0,0.0,0.0,0.0
5734,225524117535380_1294054407349007,"""Girls don't like nice guys. Maybe I should be a jerk. Then she'll like me more"".

Nice guys who get friend zoned are full of agenda most of the time. Don't blame girls for seeing through the disguise.When a guy says “OMG it’s sooo hard being a nice guy because girls only like bad boys”, here's why.

https://zula.sg/fake-nice-guy/",0.0,0.0,0.0,0.0,0.0,1.0,0.0
5735,225524117535380_708851525869301,"[New GUIDE!] 17 Places With FREE FLOW FOOD! From Truffle Fries to Gong Cha Bubble Tea!

NO EXTRA CHARGES, NO EXORBITANT PRICES!

Here are 17 places with free flow food you can enjoy with no extra expense to your wallet. Let's share the calories.

http://www.thesmartlocal.com/read/free-flow-foodNo extra charges, no exorbitant prices. Here are 17 places with free flow food you can enjoy with no extra expense to your wallet. Let's share the calories.",2.0,0.0,0.0,0.0,0.0,0.0,0.0
5736,225524117535380_816210448466741,"[New Post!] 9 Gay-Friendly Nightspots In Singapore For A Different And Totally Fun Experience

Following the success of Pink Dot 2014, Singaporeans are as ready as ever to accept alternative lifestyles. In response to a question on Channel NewsAsia in 2007, Sir Ian McKellen famously said on live television, “I have been looking for a gay bar (in Singapore), if there's such a thing...”

Fear not, Sir Ian! We at The Smart Local may be a little late, but we're here to help! So whether you're gay or straight, looking for a new hangout or a new place to party, you can't go wrong if you make a trip down to one of these spots for a different and totally fun night life experience.

""No freedom till we're equal damn right I support it""

Ian McKellen this is for you buddy.
The Straits Times TODAY Channel NewsAsia Singapore

http://www.thesmartlocal.com/read/lgbt-nightspotsSir Ian McKellen famously said, “I have been looking for a gay bar (in Singapore), if there\'s such a thing...”. Well Magneto, here\'s 9 cool LGBT-friendly spots.",0.0,0.0,0.0,1.0,0.0,0.0,0.0
5737,225524117535380_886519318102520,"40 Defining Memories from your Singapore School Days

Youth is the only point in our lives when we can do almost anything and get away scot-free. And it rocked!

http://www.thesmartlocal.com/read/40-best-memories-from-your-singapore-childhood40 moments that define our time in Singapore schools. Youth is the only point in our lives when we can do almost anything and get away scot-free. And it rocked!",0.0,0.0,2.0,0.0,0.0,0.0,0.0
5738,225524117535380_825139674240485,"[Things To Do] The Arts House - Immerse Yourself In 50 Years Worth Of Singapore Theatre History

""People often ask me about theatre scene here in Singapore.. And when I tell them about the rich history of Singapore Theatre, there will be exclamations like, ""Wah! Really ah?"" and ""I had no idea!"" I can't blame them though - theatre is not something that everyone is able to appreciate.""

Here's your chance to get a crash course on 50 years worth of Singapore Theatre History at The Arts House in a free exhibition! Exhibition till 12 April 2015.

http://www.thesmartlocal.com/read/theatre-memoriesHere\'s your chance to get a crash course on 50 years worth of Singapore Theatre History at The Arts House in a free exhibition! Exhibition till 12 April 2015.",0.0,0.0,0.0,0.0,0.0,1.0,0.0
5739,211783385560749_780462178692864,"Today is Christmas and New Year 2015 is approaching.

Let’s introduce OSECHI RYORI as a photo below.
This is Japanese traditional New Year’s foods eaten during OSHOGATSU (the first three days of January).  
Traditionally in Japan, family members and relatives get together and eat OSECHI RYORI at home. This dish is generally cooked at each home, but in recent years, people gradually buy it at Department stores, convenience stores or even make a reservation in advance through the internet.

Related information; http://japan-magazine.jnto.go.jp/en/1212_newyear.html",0.0,0.0,1.0,0.0,0.0,0.0,0.0
5740,144113158937441_893232347358848,"Avoid loud horns ...
Admire sharp horns ...

Rhinos in Kaziranga National Park, Assam

To know more, log on to http://www.incredibleindia.org/travel/destination/assam",0.0,0.0,0.0,0.0,0.0,1.0,0.0
5741,225524117535380_1054668264620957,"[New] 12 Spanking NEW Ways To Explore BKK Unlike Anything You've Already Known 

No, this isn't a list telling you to visit Chatuchak, Pratunam or that wanton mee place with more Singaporeans than Thai. From an ulu treehouse to an exotic pets cafe, here're 12 reasons to visit BKK for the 99th time. 

http://thesmartlocal.com/read/explore-bkk-2016From an obscure treehouse to a raccoon cafe, here’re 10 new reasons to fly to BKK again.",0.0,0.0,0.0,0.0,0.0,1.0,0.0
5742,340785907491_10151496967982492,"These beautiful yellow flowers that bloom in a cluster and resemble a golden bell flower from afar are called sansuyu. As scholars liked sansuyu flowers and planted them with pleasure in the old days, they are also sometimes called seonbikkot (scholar flower).

You also don't have to go very far to find them. They will be in full bloom during the Yangpyeong Sansuyu Festival, in Yangpyeong-gun, Gyeonggi Province from April 6 to 7. More info → http://bit.ly/Xc7TSm",0.0,3.0,0.0,0.0,0.0,0.0,0.0
5743,67558139928_407576185941604,"Re-thinking the Tourism Industry through the Asia Tourism Forum 2012 in Bandung http://www.indonesia.travel/en/news/detail/736/re-thinking-the-tourism-industry-through-the-asia-tourism-forum-2012-in-bandungHighlighting the dynamic development in the tourism industry, the 10th biennial Asia Tourism Forum 2012 was declared officially open by Deputy Minister for Education and Culture",0.0,0.0,0.0,0.0,0.0,1.0,0.0
5744,67558139928_10153071252759929,Suasana Pasar Imlek Semawis 2015 di Semarang hari ini #ImlekNusantara #PesonaIndonesia,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5745,240054519398747_762690607135133,"Where is it?
Anawangin, Zambales

How to Get There:
Take a bus to Zambales from Caloocan or Cubao.

What is it?
Views don't get much better than rocky mountains overlooking a forest of pine trees fringing soft volcanic-sand shores. Anawangin Cove is stunningly beautiful. And it's open to campers. All the better to enjoy the swimming, trekking and rock-climbing on offer.

Fun Fact:
A freshwater bath in Anawangin Cove requires the use of a tabo – a plastic dipper that you use to scoop water out of a pail, and pour water over your head.",0.0,1.0,0.0,0.0,0.0,0.0,0.0
5746,240054519398747_497077960363067,"Masasa Beach in Tingloy Island is an undiscovered gem in highly visited Batangas. Read this blog entry to see photos of this great beach and how to get there. Be a More Fun Advocate and share this with fellow beach lovers!

http://www.marxtermind.com/2013/02/masasa-beach-secret-gem-of-tingloy.html",0.0,2.0,0.0,0.0,0.0,0.0,0.0
5747,225524117535380_862783067142812,"[New] Make-Up REVERSAL!! Singaporean Girls Try Camo, Guys Try Make-up!

In our latest episode of Singaporeans Try, the guys in our office emerge as beautiful swans and the girls become watermelons.

Find out which team did it the best!

http://www.thesmartlocal.com/read/sg-try-2Singaporeans Try is the latest series on TSLTV, where we try crazy challenges and new ideas. This week, watch how the office fares in a make-up switch-up!",1.0,0.0,0.0,0.0,0.0,0.0,0.0
5748,106311692724981_654346727921472,"Great Mosque and Hospital of Divrigi in Sivas, Turkey, inscribed to UNESCO World Heritage List in 1985
http://www.goturkeytourism.com/things-to-do/great-mosque-and-hospital-of-divrigi-sivas-turkey.htmlGreat Mosque and Hospital of Divrigi is an remarkable example of Seljuk architecture mosques in Anatolia.",0.0,0.0,0.0,0.0,1.0,0.0,0.0
5749,225524117535380_486190471468742,"Loving the view at W Singapore Sentosa Cove ! Follow us on instagram for our latest pics! 

http://instagram.com/thesmartlocalsg",0.0,0.0,0.0,0.0,0.0,1.0,0.0
5750,340785907491_125110390965849,"Want sweet Korea swag? There's still time left to enter our design contests here and on Twitter (http://bit.ly/NYKKtE )! ^^VisitKorea. Official Facebook Page of Korea Tourism Organization, Headquarters.
",1.0,0.0,0.0,0.0,0.0,0.0,0.0
5751,225524117535380_1065463286874788,"[New] 10 Surviving Shops Of Singapore That Will Transport You Back To The 1980s

Take a walk in your parents' shoes down a memory lane that may soon cease to exist. Here're 10 of Singapore's very own 'time capsules' that have resisted the passage of time.

Never want to miss a post again?
Go to our TheSmartLocal.com FB Page > Like > Notifications > All On

http://thesmartlocal.com/read/surviving-shopsFrom an old-school vinyl store and rattan furniture shop, to a back alley barber; here are 10 shops full of heritage which have resisted the change of time.",0.0,0.0,0.0,0.0,0.0,1.0,0.0
5752,240054519398747_574807649256764,"Dig the old school? Then you may want to visit San Miguel de Mayumo, Bulacan. Aside from playing a rich part in Philippine history, this place is dotted with centuries-old ancestral houses mostly of the landed barons of that time. Click on the link and share with your friends! 

http://traveleronfoot.wordpress.com/2010/05/08/san-miguel-de-mayumo-bulacan/We are fascinated with colonial houses. Aside for their remarkable architecture, and historical value, they tell interesting stories about an era when the dons ruled the towns with patrician formal...",0.0,0.0,0.0,0.0,0.0,1.0,0.0
5753,340785907491_10153513652982492,"Traveling to Korea soon? Here's a round-up list of festivals that will be happening this Fall! A combination of the most amazing elements of Korean history, culture, arts, and food, makes each festival unique and local! Which is your favorite festival? Tell us in the comment box below ;)

Check out the list here ☞ http://bit.ly/1p3AqHx

#AutumnFestivals #Beautiful #VisitKorea",0.0,0.0,1.0,0.0,0.0,0.0,0.0
5754,240054519398747_555349497869246,"Spotted in Singapore! Another It's More Fun In the Philippines  ad from our fan Liz Diaz, who snapped this at the Bugis, Bus Stop on Middle Road near the National Public Library! Thanks for sharing, Liz!",0.0,0.0,0.0,0.0,0.0,1.0,0.0
5755,67558139928_10153675768209929,"Tour de Timor Indonesia akan digelar pada 16-19 Desember 2015. Kegiatan bersepeda yang meliputi touring dan racing ini akan mengambil start di Atambua berlanjut ke Kefamenanu di Soe dan berakhir di Kupang, NTT. http://indonesia.travel/events/detail/1263/tour-de-timor-indonesia-2015-unveiling-the-beauty-of-timor-from-atambua-to-kupang
#WonderfulIndonesia #PesonaIndonesia",0.0,0.0,0.0,0.0,0.0,1.0,0.0
5756,240054519398747_471116689625861,"A jeepney ride from Banaue town and a 40 minute trek will take you to Batad - one of the five Cordillera rice terraces included on the UNESCO World Heritage List. Here you can enjoy the spectacular view of the ampitheater-shaped  terraces and choose to spend the night in a traditional Ifugao hut. 

Photo taken from Colors.ph",0.0,0.0,0.0,1.0,0.0,0.0,0.0
5757,240054519398747_481498971920966,"Lonely Planet writer Heather Carswell gives more fun reasons to visit the Philippines apart from our amazing beaches! Her list includes our famous tarsiers, the warm Filipino smiles and…coffins?! Click this link if you don't believe us! Be a More Fun Advocate and share this with family and friends abroad! 

http://www.lonelyplanet.com/philippines/travel-tips-and-articles/53749Read The Philippines – beyond the beaches for travel tips, advice, news and articles from all around the world by Lonely Planet",0.0,0.0,0.0,0.0,0.0,1.0,0.0
5758,144113158937441_1565167663498643,"Meet us at stand 6D 01, hall no. 6 #IncredibleIndia #FITUR2017",0.0,0.0,0.0,0.0,0.0,1.0,0.0
5759,225524117535380_1175145619239887,"35 Reasons To Visit Hokkaido At Least Once In Your Life

Hokkaido is a wonderland filled with beautiful Sakura, the purest snow and people dressed up as hotdogs. 

And there's no better time to visit it than now! Winter and skiing!

http://thesmartlocal.com/read/visit-sapporo-hokkaidoHokkaido is a wonderland filled with beautiful Sakura, the purest snow and people dressed up as hotdogs. It is the most popular province in Japan. Find out why.",0.0,0.0,0.0,0.0,0.0,1.0,0.0
5760,114979501871035_894145277287783,"Congrats to these lucky winners! Here’s what they got as a welcome gift from #HongKong:
UnionPay Card HK$1,000 spending credit (courtesy of UnionPay International)
Chouette “Zoo” Collection Watch (courtesy of Prince Jewellery & Watch)
Visit Hong Kong and get yours at the Hong Kong International Airport throughout the Hong Kong Summer Fun period! http://bit.ly/1n77OfG
#HKShopEatPlay",0.0,0.0,0.0,0.0,0.0,1.0,0.0
5761,211783385560749_839625662776515,"Do you like Japanese confectionery?

Now is the Sakura season. And the following photos sweets are on sale for a limited time, only in spring.
Which one you would like to eat?
In Japan, you can find much more limited time or regional only variety sweets on sale.

Related information; http://www.jnto.go.jp/eng/attractions/dining/sweets/02.html",0.0,0.0,0.0,0.0,0.0,1.0,0.0
5762,67558139928_10153253714794929,"Deep & Extreme 2015 kembali hadir! Buat pecinta olahraga air ataupun bawah laut, siapkan diri dan kantong untuk membeli peralatan favorit kamu. Catat tanggalnya! ;)  http://goo.gl/lFFsft #PesonaIndonesiaPecinta wisata bahari, ekowisata, olahraga luar ruangan dan kegiatan minat khusus ekstrem, jangan lewatkan Deep and Extreme Indonesia 2015...",0.0,0.0,0.0,0.0,0.0,1.0,0.0
5763,240054519398747_935841146486744,"Show the world our nation's rich history and culture with this week's #TagTheFun Photo Contest theme: HISTORY & CULTURE. Share your photos until Monday, 2 November 2015 for a chance to win excellent prizes! See the full mechanics here: facebook.com/notes/854528534665243/ #tpbgovph",0.0,0.0,0.0,0.0,0.0,1.0,0.0
5764,340785907491_10154154651632492,"#SCAD Diving in #Inje, #Gangwon-do! :D 
How #adventurous are YOU to try this? Tag your friends whom you'd like to try this with! (Y)
*Warning: Video contains loud screams*

Video Courtesy of Naver Blogger 완소팬더",2.0,0.0,0.0,0.0,0.0,0.0,0.0
5765,225524117535380_690780214343099,"Check out where you can find Lechon (Philippines BBQ Pig) in Singapore at Iskina Cebu! By JOHOR KAKI Blog

http://johorkaki.blogspot.sg/2014/05/lechon-philippines-bbq-pig-in-singapore.html",0.0,0.0,0.0,0.0,0.0,1.0,0.0
5766,340785907491_10152380865357492,Photo by John Steele Photo,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5767,225524117535380_1267224506698664,"Looks like the government has upped their game even more this year. 

This is more interesting then any drama I have seen on mediacorp in years!

Well done Gov.sg!Which Kungfu fighter beat diabetes this Lunar New Year? 

Watch our latest blockbuster <<Kungfu Fighter, Hidden Sugar>> and HUAT this Lunar New Year!

糖分油盐要把关
吃得健康过好年
新年快乐！

#letsbeatdiabetes",0.0,0.0,0.0,0.0,0.0,1.0,0.0
5768,240054519398747_857779064292953,"Though Alabat Island may be lesser-known than its neighboring destinations, travel blogger Allan Barredo explains why it is worth a stopover. Click the link to read more about the ‘best place to do nothing’.  

http://www.lantaw.com/2013/04/alabat-island-villa-norte.htmlOh thanks for this Allan. I have first job batchmate who hails from Alabat. He or she is working now as OFW and will tag me along when he returns there. In places like this, there will be a lot for me to do, just roaming around the rocky shores will be fun because i love watching sea animals. I gues…",0.0,2.0,1.0,0.0,0.0,0.0,0.0
5769,67558139928_10152609648809929,"Ikan pari atau yang dikenal sebagai manta terancam punah karena sering diburu untuk disulap menjadi hidangan mahal dan pengobatan. Raja Ampat, sebagai salah satu habitat hewan langka tersebut, dijadikan kawasan konservasi manta - http://bit.ly/1spdD8FIkan pari atau yang dikenal sebagai manta terancam punah karena sering diburu untuk disulap menjadi hidangan mahal dan pengobatan. Kepulauan...",0.0,0.0,0.0,0.0,0.0,1.0,0.0
