,id,message+desc,count_food,count_events,count_nature,count_accommodation,count_attraction,count_others,class_label
25,144113158937441_1140060616009352,"Hampi - Vivid testimony to the might of the Vijayanagara Empire

Vijayanagara, the “City of Victory,” was one of the greatest of all medieval Hindu capitals of South India. Its impressive ruins in central Karnataka are known best as Hampi, after the name of a still populated local village. Traditionally known as Pampakshetra of Kishkindha, Hampi is situated on the southern bank of the river Tungabhadra.
 
It was the seat of the mighty Vijayanagara Empire (1336-1565) which extended from the Arabian Sea to the Bay of Bengal and from the Deccan Plateau to the tip of the Indian Peninsula. Hampi is a UNESCO World Heritage Site. 

- See more at: http://www.incredibleindia.org/travel/destination/hampi",0.0,1.0,0.0,0.0,0.0,0.0,1.48836629779e-311
26,67558139928_10150440380594929,"Try a special rafting experience at Citarik River, Sukabumi, West Java.",0.0,0.0,0.0,0.0,0.0,1.0,1.48836629782e-311
27,340785907491_10150360717917492,http://english.visitkorea.or.kr/enu/SI/SI_EN_3_1_1_1.jsp?cid=824963,0.0,0.0,0.0,0.0,0.0,1.0,1.48836629784e-311
28,225524117535380_901046986649753,"[New] 10 Things Your Singaporean Parents Expect You To Achieve In Adulthood 

From PSLE aggregates to the location of your BTO flat, here are 10 things your parents expect now that you're all grown up. The pain is real, and this goes out to all Singaporean kids! 

http://thesmartlocal.com/read/parents-expectationsFrom your PSLE aggregate to the location of your BTO flat, here are 10 things your parents expect you to achieve now that you're all grown up.",0.0,0.0,0.0,0.0,0.0,1.0,1.48836629787e-311
29,225524117535380_1099218706832579,"Sephora just moved to a new location in Ion! We headed down to Ion to check out the new flagship store at Basement 2, previously at level 1. 

The new store has the FIRST Kat Von D Shop in Shop in the world with the widest assortment of products, the Make Up For Ever Go Pro Makeup Bar inspired by the ‘kaiten-sushi’ from Japan and a brand new Beauty Studio for makeup services. 

Here is what went down at their Grand Opening.
 
Address: ION Orchard, Basement 2, 09-15
SEPHORA

Model: Jessica Ong",0.0,0.0,0.0,1.0,0.0,0.0,1.4883662979e-311
30,340785907491_10150398815282492,"Gangcheonsan County Park
http://english.visitkorea.or.kr/enu/SI/SI_EN_3_1_1_1.jsp?cid=824963",0.0,0.0,0.0,0.0,0.0,1.0,1.48836629793e-311
31,114979501871035_211344282220028,"Have fun learning more about bats by trying play-motion games, videos, and computer interpretive in ""Bats at Wetlands"" Exhibition!
http://discoverhongkong.com/eng/jsp/event-search/search-details.jsp?event_id=55226Search events in Hong Kong.  Many seasonal events such as the Hong Kong Marathon, the Hong Kong Arts Festival, Rugby Sevens are huge in Hong Kong.  Discover the excitement that will happen in 2008. Get first hand information on upcoming events, events highlight and to search for your favourite event",0.0,0.0,1.0,0.0,0.0,0.0,1.48836629796e-311
32,107026329336542_641473062558530,"Thank you Chan Brothers MICE & Travel Pte Ltd for the Christmas treat. 🎄🎁🎉🎅
#tmsingapore 


Posted: fe",0.0,0.0,1.0,0.0,0.0,0.0,1.48836629798e-311
33,114979501871035_131229256940681,"January to February are great months to travel to Hong Kong to get to know more of
Chinese culture and tradition as we celebrate the Chinese New Year!",0.0,0.0,1.0,0.0,0.0,0.0,1.48836629801e-311
34,225524117535380_806615399426246,"The Great Undercover Boutique Hostel Marathon

Our undercover guide explores and ranks the best boutique hostels in Singapore. The results will surprise you.

http://www.thesmartlocal.com/read/boutique-hostelsTry something different other than a hotel on your next staycations. This undercover guide explores the best boutique hostels of Singapore. #4 is just INSANE.",0.0,0.0,0.0,1.0,0.0,0.0,1.48836629804e-311
35,67558139928_10153658317534929,"Sudah siap untuk Jakarta Marathon yang akan digelar 5 hari lagi?
#PesonaIndonesia",0.0,0.0,0.0,0.0,0.0,1.0,1.48836629807e-311
36,240054519398747_558460480891481,"The Enchanted Farm by Gawad Kalinga will show you that  it's ‘more fun and fulfilling’ in the Philippines. Find out why it attracted 10,000 tourists last year. Click on the link for the full article and don't forget to share with your friends! 

http://www.businessmirror.com.ph/index.php/en/news/economy/20438-gk-launches-its-own-disneylandThe online version of the Philippines' leading business newspaper features virtually all the stories and statistical data available in the print edition.",0.0,0.0,1.0,0.0,0.0,0.0,1.48836629809e-311
37,240054519398747_550515628352633,"Today marks the start of Camiguin's 3-day Lanzones Festival, a celebration of the Pinoy favorite fruit! Anyone there? Share your photos of the street dances and the parades on our Wall! 

Photo from http: byaheroph.blogspot.com",0.0,0.0,0.0,0.0,0.0,1.0,1.48836629812e-311
38,240054519398747_826771934060333,"This is the wave at Siargao's legendary Secret Spot. Where is it exactly? Like any great secret, you have to find out for yourself! 

Photo from surfingphilippines.com",0.0,0.0,0.0,0.0,0.0,1.0,1.48836629815e-311
39,340785907491_10153648495422492,"It's been awhile since we last had a #KTO_Korean101 lesson! Here is one on #수능 (suneung) exam, which will be held tomorrow. It is a college entrance exam that all Korean high school students had to take in order to enter the local university. Here are some #Korean words of #encouragement that are often used for students taking the exam! Tag your friends if you're studying for an upcoming exam~! :D",0.0,0.0,0.0,0.0,0.0,1.0,1.48836629818e-311
40,433618953473105_530942313740768,"Gili Lawa Darat, Flores.

Ct : Hana Trisnawati",0.0,0.0,0.0,0.0,0.0,1.0,1.4883662982e-311
41,240054519398747_676343339103194,"Where is it?
Baclayon Port, Bohol

How to Get There:
Fly from Manila to Tagbilaran.

Or take the Roll-On Roll-Off (RORO) ferry from Cebu to Tagbilaran.

Or take a boat from Cebu or any of the major cities in Mindanao to Tagbilaran.

What is it?
Baclayon is a sleepy, peaceful seaside town—and one of the oldest communities around, as it was established by two Spanish Jesuits in the 16th century. The architecture is just as breathtaking as the sunsets.

Fun Fact:
Baclayon is home to the oldest stone church in the Philippines, which was built in 1595.

Photo by / Headline by:
Meggy De Guzman / Meggy De Guzman",0.0,0.0,0.0,0.0,2.0,0.0,1.48836629823e-311
42,340785907491_10150446037382492,"Weoljeongsa Temple, Gangwondo",0.0,0.0,0.0,0.0,0.0,1.0,1.48836629826e-311
43,225524117535380_874112766009842,"Singapore heroes that weren't in your textbook.Enough said about Lim Bo Seng, Lt Adnan Bin Saidi, or Elizabeth Choy, there are more Singapore war-heroes you must read about.",0.0,0.0,1.0,0.0,0.0,0.0,1.48836629829e-311
44,107026329336542_1133282836710881,"Visit Beautiful Terengganu Seminar held at Agrobazaar@Sultan Gate. 

Do come down to Visit Beautiful Terengganu Booth at Singapore Expo Hall 4 today till 14 August! 

#beautifulterengganu2016 #beautifulterengganu #tourismmalaysia #tmsingapore #tourism",0.0,0.0,0.0,0.0,0.0,1.0,1.48836629831e-311
45,297751913699970_831751033633386,"""When you fall in love with place not just because of it's decor and excellent reputation but because of its name: Yangshuo Tea Cozy Hotel.""
Photo: Crossing Travel 
http://www.yangshuoteacozy.com",0.0,0.0,0.0,0.0,0.0,1.0,1.48836629834e-311
46,67558139928_10153222797074929,Jangan lupa untuk ikut online voting logo Visit Toraja 2015! http://goo.gl/UX7VV8 #PesonaIndonesia,0.0,0.0,0.0,0.0,0.0,1.0,1.48836629837e-311
47,211783385560749_561701587235592,"Feel the ancient time by walking the World Heritage Pilgrimage Routes
Kumano Kodo is the pilgrimage route that leads to the Kumano’s 3major shrines. This route is known for having been walked by many travelers from more than 1200years ago. Why don’t you walk this routes and think of ancient Japanese culture?
Destination guide:
http://www.jnto.go.jp/eng/location/regional/wakayama/index.html
http://www.wakayama-kanko.or.jp/world/english/index.html",0.0,0.0,0.0,0.0,0.0,1.0,1.4883662984e-311
48,211783385560749_1001523836586696,"Japanese school bag “Randoseru” is now hot as a fashion accessory.
For further details, please read 
http://japan-magazine.jnto.go.jp/en/1602_randoseru.html 
Maybe you would like to buy one of these for you?",0.0,0.0,1.0,0.0,0.0,0.0,1.48836629843e-311
49,67558139928_10152801920664929,"Tour de Bintan 2014 : Combining vast Beach Resorts with Bustling City Scape http://indonesia.travel/en/news/detail/1467/tour-de-bintan-2014-combining-vast-beach-resorts-with-bustling-city-scape #WonderfulIndonesiaThe fifth edition of the challenging race that combines sport and tourism on a beautiful setting, the Tour de Bintan 2014 cycling race will...",0.0,0.0,0.0,0.0,0.0,1.0,1.48836629845e-311
50,225524117535380_1292691457485302,"This space looks massive.ezbuy.sg, Singapore’s first and largest global shopping platform by page views and number of distribution points, is hosting a one-off warehouse sale this weekend from 17-19 February 2017 11am-8pm …",0.0,0.0,0.0,0.0,0.0,1.0,1.48836629848e-311
51,297751913699970_537525923055900,"With dramatic limestone peaks that contrast sharply with the winding Li River, Guilin is a photographer's dream",0.0,0.0,0.0,0.0,0.0,1.0,1.48836629851e-311
52,114979501871035_136230066524422,"There are 100 booths dedicated to food at this year’s event, taking your taste buds on a tour of the world from the Mediterranean to Mong Kok!
http://bit.ly/ShnUBq",2.0,0.0,0.0,0.0,0.0,0.0,1.48836629854e-311
53,240054519398747_926773480726844,"Join the Tourism Promotions Board's #TagTheFun photo contest and win amazing prizes! Upload your entries with caption on TPB's Official Facebook Page (facebook.com/tpbphl) starting October 5 to 11, 2015. Share us photos of your meetings, conferences or business events in the Philippines --- where Fun Works!

Gearing up to win fabulous prizes via #tagthefun? Check out the full mechanics here: https://www.facebook.com/notes/854528534665243/",0.0,0.0,0.0,0.0,0.0,1.0,1.48836629856e-311
54,240054519398747_569408593130003,"See these touching images of how survivors in Tacloban are coping with the storm's aftermath through a simple game of basketball. 

Warriors forward Harrison Barnes best describes it through his Facebook status: ""We all play this game of basketball for different reasons but to see it as a form of healing in a time of need is the greatest reason I've seen yet."" 

More here:
http://www.grantland.com/blog/the-triangle/post/_/id/83181/philippine-basketball-after-the-storm-amazing-happens",0.0,0.0,0.0,0.0,0.0,1.0,1.48836629859e-311
55,67558139928_10151456209594929,Jakarta International Marathon and Carnival planned for October 2013 http://indonesia.travel/en/news/detail/903/jakarta-international-marathon-and-carnival-planned-for-october-2013 photo by AFP PHOTO/OSCAR SIAGIAN,0.0,0.0,0.0,0.0,0.0,1.0,1.48836629862e-311
56,240054519398747_922249841179208,"Wish you were near! At the Caramoan Islands in Camarines Sur, life is one big postcard. Learn more about this off-the-beaten destination and its province at http://itsmorefuninthephilippines.com/camarines-sur/

Photo from http://www.caramoanseascapers.com",0.0,0.0,0.0,0.0,0.0,1.0,1.48836629865e-311
57,433618953473105_500237540144579,"Padar Island, Komodo National Park, NTT Province.

#Wonderful_Indonesia",0.0,0.0,0.0,0.0,0.0,1.0,1.48836629867e-311
58,67558139928_10152875293954929,Taman Nusa: Displaying Indonesia’s multi-cultural unity in Bali http://indonesia.travel/en/destination/952/taman-nusa #WonderfulIndonesia,0.0,0.0,0.0,0.0,0.0,1.0,1.4883662987e-311
59,225524117535380_1292730544148060,"Number of triggered Singaporeans who lodged complaints: 3
Advertising cost saved: ???It's official -- ""Pussy"" is indecent, says advertising watchdog.

It's quite a good marketing gimmick for the drink, though.

https://mustsharenews.com/pussy-energy-drink/",0.0,0.0,0.0,0.0,0.0,1.0,1.48836629873e-311
60,240054519398747_556865237717672,"Spalakpakan naman diyan! A big high-five to the team behind Crimson Resort and Spa Mactan for making it to Agoda.com’s list as one of the “eight most outstanding hotel spas.” Now ain’t that spabulous?! 

http://www.abs-cbnnews.com/lifestyle/10/30/13/spa-cebu-named-among-worlds-bestMANILA – A spa in Cebu has been named by a hotel booking website as one of the best in the world.",0.0,0.0,0.0,2.0,0.0,0.0,1.48836629876e-311
61,67558139928_10150491585249929,Central Java and Yogyakarta is the perfect place to explore some of the historical and exotic temples.,0.0,0.0,0.0,0.0,0.0,1.0,1.48836629879e-311
62,114979501871035_191965607481496,"Are you a culture vulture? Then this tour is for you!
Chinese culture and traditions continue to flourish in modern cosmopolitan Hong Kong. Join the locals and practise some tai chi, get up to speed on feng shui, and learn the finer points of Chinese tea etiquette.",0.0,0.0,0.0,1.0,0.0,0.0,1.48836629881e-311
63,240054519398747_574067039330825,"What's new? Our Tourist Information Counter is! C'mon down and find out how you can have more fun in the Philippines! Visit us at 351 Senator Gil Puyat Ave., Makati. See ya there!",0.0,0.0,0.0,0.0,0.0,1.0,1.48837424187e-311
64,240054519398747_580359735368222,"What do Palawan and Adobo have in common? They're the best! Well that's according to the world's largest global guidebook, Lonely Planet.  Click on the link for the full article and  don't forget to share the good vibes!

http://www.philstar.com/headlines/2013/11/01/1251736/lonely-planet-cites-palawan-adoboPalawan has once again been recognized as one of the world’s best travel destinations, this time by the largest global travel guidebook Lonely Planet, which also cited adobo as one of the best hidden foodie highlights.",0.0,0.0,0.0,0.0,0.0,1.0,1.48837424189e-311
65,225524117535380_1198075440280238,"50 Famous Bangkok Food To Eat Before You Die

From lip-smacking fried chicken on the streets to hip cafe favourites - this is the ultimate list to the best Bangkok and Thai food and where to find them.

http://thesmartlocal.com/read/bangkok-food-guideFrom lip-smacking fried chicken on the streets to hip cafe favourites - this is the ultimate list to the best Bangkok and Thai food and where to find them.",2.0,0.0,0.0,0.0,0.0,0.0,1.48837424192e-311
66,67558139928_10152780359469929,Suluban Beach: Bali’s Surfers Paradise at Uluwatu http://indonesia.travel/en/destination/793/suluban-beach #WonderfulIndonesia,0.0,0.0,0.0,0.0,0.0,1.0,1.48837424195e-311
67,225524117535380_862142703873515,"[New] 10 Reasons Why Beerfest Asia 2015 Is The Event Of The Summer

Beerfest Asia 2015 is celebrating everything beer-related from 25-28 June 2015 at Marina Promenade. Find out the details and what to expect! #9 is sure to trigger some old memories.

http://www.thesmartlocal.com/read/beerfest-2015Beerfest Asia 2015 is celebrating everything beer-related from 25-28 June at Marina Promenade. Find out the details and what to expect! #9 will bring back memories.",0.0,0.0,0.0,0.0,0.0,1.0,1.48837424198e-311
68,107026329336542_569977436374760,"Sabah: Take a journey back into the colonial days of British North Borneo on board the North Borneo Railway. Experience Tiffin-styled lunch that serves a blend of colonial and Continental cuisine. 

Enjoy the unique sights and sound of local villages paddy fields, mangrove jungle and pristine coastal beaches as you while away a leisurely day in comfort. Featuring the mid-century British ""Vulcan"" Steam engine, the North Borneo Railway is the last of a fleet of locomotives that have plied the tracks through Borneo since the 1900s.",1.0,0.0,0.0,0.0,0.0,0.0,1.48837424201e-311
69,225524117535380_505337222887400,"The NATAS Fair is back again this weekend! In fact it starts today! For information on dates, the address and our pick on the best cruise deal, check out our guide here!

http://www.thesmartlocal.com/read/natas-2013-the-new-costa-victoria

Costa Cruises Asia Pacific #cruise #travel #natas #singaporeIn the upcoming NATAS fair this weekend, Costa Cruises will be having amazing promotional prices for their Costa Victoria, which include up to 0 USD free on board credit and Kids and Teens traveling free!  The great thing about the Costa",0.0,0.0,0.0,1.0,1.0,0.0,1.48837424203e-311
70,225524117535380_777609508993502,"THAT IS IT. We need to do a ""TSL Goes To North Korea"" travel video. Who wants to support us? haha.

http://www.dailymail.co.uk/news/article-2638213/Tourist-took-camera-inside-North-Korea-expected-really-really-sad-people-shocked-seemingly-ordinary-lives-citizens.htmlPhotographer Aram Pan witnessed bustling markets, men and women enjoying themselves at a Western looking water park and miles and miles of crops ready for harvest, shattering all of his illusions about what a holiday to the communist enclave would entail.",0.0,0.0,0.0,0.0,1.0,0.0,1.48837424206e-311
71,114979501871035_459967250705590,"10 Ways to Have a Romantic Hong Kong Christmas

#5 Stand at the front of the Star Ferry (indoors!), stretch out your arms and shout “I’m the king of the world”. Do it quickly to avoid becoming a YouTube sensation.
http://bit.ly/QW16KJ",0.0,0.0,0.0,0.0,0.0,1.0,1.48837424209e-311
72,340785907491_10154308421237492,"*UPDATE* Have you heard about our #KBooks mobile app? It is #free to download and here's a quick #event for you! Simply share this post your own social media channels and send the URL of your shared post to the e-mail (ktobook@gmail.com) win a free #WiFi coupon for your upcoming #VisitKorea trip! How simple is that? :D

▶ Event Period: August 5 (Fri) - 21 (Sun), 2016
▶ Winners Announcement: August 29 (Mon), 2016",0.0,0.0,0.0,0.0,0.0,1.0,1.48837424212e-311
73,114979501871035_776571979045114,"Stay connected the moment you land with the new 4G Discover Hong Kong SIM Card now available at the airport Arrival Hall! No subscription charges, just eight full days of unlimited local calls and 5GB local data for $118. Macau coverage also available. See more: http://bit.ly/11vTwxb",0.0,0.0,0.0,0.0,0.0,1.0,1.48837424214e-311
74,107026329336542_757432717629230,"Taman Negara (National Park) is the first and the oldest official Protected Area in the country. The most popular activities at Taman Negara are river cruises and jungle trekking. The canopy walk is also a must-see, offering a fantastic close up view of activity in the rainforest canopy.
Observation hides are another great way to observe wildlife. Simple huts built high above the ground allow guests to stay overnight to catch opportunities to observe animals in their natural habitat. Cave exploration is also available, either by boat or by foot.",0.0,1.0,2.0,1.0,0.0,0.0,1.48837424217e-311
75,225524117535380_912848378802947,"10 Non-Hotel Staycation Ideas In Singapore You Have To Experience Under $200

Ok, now you know where to go this long weekend!

Hotel staycations can be awfully expensive in Singapore, so here's a list of 11 unconventional and cheaper alternatives for your long weekends this year!

http://www.thesmartlocal.com/read/non-hotel-staycations-sgHotel staycations can be awfully expensive in Singapore, so here's a list of 11 unconventional and cheaper alternatives for your long weekends this year!",0.0,0.0,0.0,0.0,0.0,1.0,1.4883742422e-311
76,67558139928_10150577820014929,"Ngurbloat beach is said to have the softest white sand in the world, the local people of Tual dubbed it as the long sand beach.",0.0,1.0,0.0,0.0,0.0,0.0,1.48837424223e-311
77,433618953473105_523630454471954,"Semeru, East java",0.0,0.0,0.0,0.0,0.0,1.0,1.48837424225e-311
78,340785907491_10150277500222492,"Good morning everyone! We're back from the weekend and ready to start our hot and rainy Monday. We'll be answering questions from over the weekend and posting a few new pics, but don't forget that this is YOUR page! If you see a question and know the answer, or have something fun to share feel free to jump in.^^",0.0,0.0,0.0,0.0,0.0,1.0,1.48837424228e-311
79,67558139928_10150485703429929,'Gudeg Bu Tjitro' is the most famous Gudeg Restaurant in Yogyakarta.,0.0,0.0,0.0,0.0,0.0,1.0,1.48837424231e-311
80,144113158937441_1439432722738805,Ani Choying Drolma kicks off the #BuddhistConclave2016 with chants,0.0,0.0,0.0,0.0,0.0,1.0,1.48837424234e-311
81,240054519398747_512543892113561,"Share of the Week: Take inspiration from this breathtaking view of Dinadiawan Beach, which is two hours away from Baler, Aurora.

Photo shared by Jet Rabe.Dinadiawan, Aurora Province",0.0,0.0,0.0,0.0,0.0,1.0,1.48837424236e-311
82,225524117535380_1081622605258856,"McDonalds' new menu comprising of locally inspired items like Salted Egg Yolk Chicken Burger and Gula Melaka McFlurry is OFFICIALLY AVAILABLE Islandwide! 

We headed down at 11am sharp to be one of the first ones in Singapore to check out the 5 new items with a local twist. Apart from new additions like the Salted Egg Yolk Chicken Burger and the Gula Melaka McFlurry, there were some returning fan favourites as well such as the Banana Pie and the Spicy McNuggets! 

Here's what to expect when you go down!
(Our favourite was the curly fries)

Find out more in our local food trends article below.
http://thesmartlocal.com/read/food-trends

Never want to miss a post by us again?
Like our TheSmartLocal.com FB Page > Click on ""Liked"" and set Notifications to ""All On""

Model: Symone Maria Oei",1.0,0.0,0.0,1.0,0.0,0.0,1.48837424239e-311
83,67558139928_10155011718309929,"Yogyakarta is paradise for those who love food, culture and shopping for knick knacks and quality souvenirs. This time, try something different during your trip to Yogyakarta and visit Desa Pentingsari to witness and learn how rice farmers work their magic. Read below for more information. #WonderfulIndonesia

Photo by Sonal Kwatra Paladini of Drifter Planetin Indonesia is one such destination where I got to learn things that I will never forget for life. Although there are many ",1.0,0.0,0.0,0.0,0.0,0.0,1.48837424242e-311
