,id,message+desc,count_food,count_events,count_nature,count_accommodation,count_attraction,count_others,class_label
11397,225524117535380_464418163645973,"Thinking of heading to Phuket sometime? Make sure you check out this guide by Bryan Choo

http://www.thesmartlocal.com/read/phuket-holiday-guide-costa-cruises-part-2This guide has some helpful tips learned from our 8 hour day trip in Phuket which was part of our Costa Cruise adventure! We went to Phuket City and Patong Beach - the later in my opinion one of the most commercialized places in the world. Our cruise",0.0,0.0,0.0,1.0,1.0,0.0,0.0
11398,225524117535380_504987866203463,"Have you tried NARS Cosmetics yet? If not read cocochanel_912's review on our review of the day!!

""Prior to the brand setting foot here in Singapore, I've always resorted to paying exorbitant shipping fees for my NARS products to be shipped here. I am so delighted that NARS has decided to open a store here. I am a blush fiend and I collect NARS blushes. So far, I have about 10! They are of great quality and last long...""

http://www.thesmartlocal.com/sg/cosmetics-bodycare/4814-nars-cosmeticsNARS Cosmetics Info & Reviews from local experts in Singapore - NARS Cosmetics is a Shiseido-owned company that specializes in skincare and cosmetics. ",0.0,0.0,1.0,0.0,0.0,0.0,0.0
11399,67558139928_291106920965447,"International Festival Yoga Meditasi di Bali
http://www.indonesia.travel/id/event/detail/493/international-festival-yoga-meditasi-di-baliOfficial Website for Indonesia Tourism and Travel Information",0.0,0.0,0.0,0.0,0.0,1.0,0.0
11400,240054519398747_525083127531686,"Where’s the patis? Patis is a staple for any Pinoy household. Recently, even Gwyneth Paltrow has discovered it's awesomeness. Tag your friends who, just like mareng Gwyneth, loves patis!

Check out her blog and look under Local Pan Seared Black Grouper with Local Veggies for a picture of a bottle of Datu Puti: http://goop.com/journal/make/186/cooking-catchOwners of Catch restaurant in Wilmington, James Beard and his wife Angela, give a kick-ass cooking lesson to serve a fresh, innovative and delicious menu.",2.0,0.0,1.0,0.0,0.0,0.0,0.0
11401,225524117535380_887793174641801,"These Questions About Singapore Stumped The TSL Office. Can You Get Them Right? Singaporeans Try: Episode 8

These questions will stump even the most patriotic of us. With National Day coming soon, we find out how much we really know about our country!

http://www.thesmartlocal.com/read/sg-try-8These questions will stump even the most patriotic of us. With National Day coming soon, we find out how much we really know about our country!",0.0,0.0,0.0,0.0,0.0,1.0,0.0
11402,114979501871035_837015256334119,Own a smartphone? Take pictures much? Hone your skills with Instagrammer Tyson Wheatley as he takes over the @DiscoverHongKong account for two weeks: http://www.instagram.com/discoverhongkong,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11403,225524117535380_862146297206489,"[New] This Massive $3.5 Million Spa Palace Actually Exists In Singapore - Here's Our Guide To It

One of Singapore's best kept secrets is a luxurious spa called g.Spa, nestled in Guillemard Road. Here are 10 things we learned on our first visit there.

http://www.thesmartlocal.com/read/gspa-2015One of Singapore\'s best kept secrets is a luxurious spa called g.Spa, nestled in Guillemard Road. Here are 10 things we learned on our first visit there.",0.0,0.0,0.0,0.0,0.0,1.0,0.0
11404,114979501871035_933263740042603,Five days until the first ever Hong Kong Cyclothon! http://bit.ly/1YTpAVX,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11405,340785907491_121672381210404,"Make  International Friends for Life!
The Global WE  Camp is an international event, organized by the International Youth Exchange  Association (IYEA), that will take place on July 31- August 1, 2010. The  purpose of the event is to help youth from around the world come together and  share culture a...",0.0,0.0,1.0,0.0,0.0,0.0,0.0
11406,340785907491_239054606199792,"Daesaseup originated from Pansori music that first appeared around the time of King Yeongjo’s reign (Joseon Dynasty) and has been passed down until today. The Jeonju Daesaseup Festival goes back to the time when outstanding performers from around the nation were invited for an all-night song festival on the eve of the winter solstice. This later developed into a competition, and today, gifted singers from around the nation gather to compete.

More information: http://bit.ly/LffTfbDaesaseup originated from Pansori music that first appeared around the time of King Yeongjo’s reign (Joseon Dynasty) and has been passed down until today. The Jeonju Daesaseup Festival goes back to the time when outstanding performers from around the nation were invited for an all-night song festival on the eve of the winter solstice. This later developed into a competition, and today, gifted singers from around the nation gather to compete.

More information: http://bit.ly/LffTfb",0.0,0.0,2.0,0.0,0.0,0.0,0.0
11407,340785907491_10154491119242492,"Calling all #VisitKorea fans who will be in #Korea this #Friday, October 7! 🔈 Once again, #FREE tickets for KBS #MusicBank to be given out and all you need to do is to send an e-mail to request for the tickets! How simple is that? If you will be in Korea this Friday, tag your friends & don't miss out this wonderful #opportunity! Good Luck! ^_^

▶ Event Date: October 7 (Fri), 2016 / 17:00-18:30 
*Admission begins 16:00-16:30, no late-comers allowed. 
▶ Application Deadline: October 5 (Wed), 2016 / 11:00 AM (KST) 
▶ Winners Announcement: October 5 (Wed), 2016 / 5:00 PM (KST)
▶ How to apply? 
Send an e-mail to kpop@pnjcom.kr with your Name (as indicated on passport), Passport Number (Last 4 digits), Birth Date (YYMMDD) & E-mail Address
*Applicants are selected at random, NOT on first-come, first-served basis. Only winners will be notified through e-mail. More details of the event will be sent to selected winners through e-mail notification.",0.0,0.0,1.0,0.0,0.0,0.0,0.0
11408,297751913699970_687622248046266,"Visiting Shanghai, China and wondering where to eat? Check out this guide on the city's best restaurants and cafes from Condé Nast Traveler! #FoodieFridayRead our guide to the best restaurants and cafés in Shanghai",0.0,0.0,0.0,0.0,0.0,1.0,0.0
11409,67558139928_10152484122804929,"Tour de Singkarak 2014 Kenalkan Puncak Lawang Agam yang Menawan http://indonesia.travel/id/news/detail/1300/tour-de-singkarak-2014-kenalkan-puncak-lawang-agam-yang-menawanPuncak Lawang yang menjadi lokasi finish etape kempat TdS 2014 berlokasi di Kabupaten Agam, Sumatera Barat. Tempat di ketinggian 1.210 m dpl...",0.0,0.0,0.0,0.0,0.0,1.0,0.0
11410,211783385560749_820003448072070,"Ways to enjoy fruits other than eating them fresh are as parfaits, cakes, tarts, Japanese confectionaries, juices, and liquor. 
Enjoy these delicious and beautiful Japanese-grown fruits!

More Story; http://japan-magazine.jnto.go.jp/en/1503_fruit.html",1.0,0.0,0.0,0.0,0.0,0.0,0.0
11411,144113158937441_1478528325495911,"Seminar on 'India: The Land of Eternal Heritage' by Ms. Meenakshi Sharma, ADG, Ministry of Tourism, addressing the audience at #WTMLDN #IncredibleIndia",0.0,0.0,0.0,0.0,0.0,1.0,0.0
11412,144113158937441_1495567163792027,"At the City Convention Centre, Sanjenthong, Imphal, #Manipur #ITM2016",0.0,0.0,0.0,0.0,0.0,1.0,0.0
11413,211783385560749_533503660055385,"Romantic Night View ~Kobe Harbor land ~
If you are looking for a romantic night view in western part of Japan called Kansai Area, hove you heard about Kobe Harbor land? You can enjoy a Ferris wheel ride right next to the harbor! Don’t miss it if you are visiting Kansai Area! 

Kobe: http://www.jnto.go.jp/eng/location/routes/g_route/golden_kobe.html",0.0,0.0,0.0,2.0,0.0,0.0,0.0
11414,211783385560749_398316243574128,"Hi! This is Toshi, I joined JNTO FB team recently.
This month, I visited Fukushima Skypark in Fukushima.
Everyone was relaxing on the beautiful grass, looking up the perfect sky with no cloud.
I enjoyed eating sweet & fresh fruits that were handed from ""Ms. Peach""es while watching members of Korea Parachute Association made outstanding jumps from two Cessnas.
A race between a motorcycle and an acrobatic airplane on runway 32 was so adrenaline pumping!
Want to see the movie? Visit Fukuｓhima Koderanni campaign site:http://www.koderanni.jp/?p=561
They are holding many events often.
Hopefully you can join me the next time to see it with your own eyes^^
http://www.jnto.go.jp/eng/location/regional/fukushima/fukushima_city.html",1.0,0.0,0.0,0.0,0.0,0.0,0.0
11415,107026329336542_841728122533022,"The holiday season is nearing, have you made plans yet? :) 
Set in Kedah, on Mount Jerai, are beautiful chalets and resorts that will provide just any tired soul rejuvenation. Unravel the beauty and mystic of this mountain when you make a trip to Gunung Jerai for a scenic, serene weekend.

Fret not when it comes to deciding on accommodation on Gunung Jerai, because we have some great deals to share with you! Be it just a simple stay or a memorable event such as your honeymoon or engagement celebration, leave it to The Regency Jerai Hill Resort, Kedah to take care of your needs. 

For more information, contact theregencyjerai@gmail.com",0.0,2.0,1.0,1.0,0.0,0.0,0.0
11416,340785907491_184788818209365,Anyone German speakers out there? Did you know that we also have a German Facebook Page? Check it out!*^^*Offizielle Facebook-Seite der Koreanischen Zentrale für Tourismus. Begeistert von Korea? Zeigt es mit einem Like! ;) Unsere Website: http://german.visitkorea.or.kr,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11417,144113158937441_1441642155851195,Delegates of #BuddhistConclave2016 at the Archaeological Survey of India #Nalanda Bihar Tourism,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11418,240054519398747_954000618004130,Watching over the Hundred Islands National Park is the Lucap Lighthouse in Alaminos Pangasinan. Thanks to Markie Doo for this super cool shot! Got great PH photos? Share them with us and we just might post them here!,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11419,67558139928_104925146261498,The Jailolo Bay Festival 2011: Journey through the Heart of West HalmaheraOfficial Website for Indonesia Tourism and Travel Information,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11420,225524117535380_1159076060846843,"[New] 9 Ways To Up Your Dance Game This October & Land Your Very Own Channing Tatum

If the only dance you know is the ACES day workout, here're some activities to look out for at da:ns festival 2016. And yes, you read that right. Jay Park's principal dancers will coach you for just $25. 

http://thesmartlocal.com/read/dans-festivalHere're 9 things to look out for at this year's da:ns festival even if you've got 2 left feet.",0.0,0.0,3.0,0.0,0.0,0.0,0.0
11421,67558139928_10152323403809929,"Tailor-made Journeys for the Discerning Traveller.
Witney & London, UK | Boston, MA USA",0.0,0.0,0.0,0.0,0.0,1.0,0.0
11422,240054519398747_384087988339134,"Even Australians find it more fun in the Philippines! Watch a video from allaboutasia.au on their white water rafting trip in Bontoc, Mountain Province!

http://www.youtube.com/watch?v=6ZF822JJA3Ywww.allaboutasia.com.au are the specilaist company for travel and adventure in the Philippines. Here, Tribal Adventures and AAA take you white water rafting ...",0.0,0.0,0.0,0.0,0.0,1.0,0.0
11423,67558139928_10150114984319929,"Mt. Tangkuban Perahu, Bandung",0.0,0.0,0.0,0.0,0.0,1.0,0.0
11424,211783385560749_238703476202073,"What is the standard Christmas dessert in your country?
In Japan, that is “Christmas cake.” Among the wide variety of Christmas cakes sold at stores, cream-filled cakes decorated with strawberries are particularly popular. Merry Christmas to all of you!",1.0,0.0,3.0,0.0,0.0,0.0,0.0
11425,211783385560749_287598304645923,"Title: Sakura night in Senso-ji
Nickname: Luciano
Location: Senso-ji Temple, Asakusa, Tokyo
Date: March 2010
Description: Sakura at night in Asakusa - Tokyo",0.0,0.0,0.0,2.0,0.0,0.0,0.0
11426,67558139928_174437722587520,"Surfing in Indonesia can be a great experience. With exotic locations throughout the country, so let's promote surfing sites in Indonesia",0.0,0.0,0.0,0.0,0.0,1.0,0.0
11427,225524117535380_971997412888043,"The search for the New Face of PrettySmart has begun! 
Win $8,000 in cash and contracts and be the star of a YouTube channel! 

Always had the dream of being a YouTube personality? Enter the media industry with a dedicated team of talents helping you create your very own show! Be personally mentored by Christabel Chua, who is now focusing on the travel videos on TSLTV instead.

Applications end on 22nd Jan so hurry up and apply now!!!!

**WHO WE ARE LOOKING FOR**
Above 18 years old
Bubbly and unafraid of being in front of the camera
Loves beauty and make-up
Based in Singapore

**HOW TO APPLY**
Just submit a video application by attaching the raw file via email. 
Don't worry about the quality of the video, you can just use your phone!
It is your personality that counts but do put in some effort to plan what you want to say.

In the video:

1. Introduce yourself. 
2. Tell us why you want to be the next face of prettysmart.
3. Talk about your most essential beauty must-have.

Attach the video and email your application to sheryl@thesmartlocal.com AND bryan.choo@thesmartlocal.com

For extra points, use #prettysmartsearch on your IG feed.

- WHAT YOU STAND TO WIN -
1. Up to $3,000 CASH
2. $5,000 hosting contract in Thesmartlocal
3. Dedicated mentoring by Christabel Chua herself!

Closing date: 22 January 2016 (Friday), 6 pm 

Short-listed applicants will be required to come down for an audition.

Full video here:
https://www.youtube.com/watch?v=zhx-mYL8GSg

*Terms and conditions apply",0.0,0.0,0.0,0.0,0.0,1.0,0.0
11428,114979501871035_100694210015497,"Rugby fans are invited to the Hong Kong Sevens 2011, where fans come to town to watch and cheer their favorite rugby team!
http://www.discoverhongkong.com/eng/jsp/event-search/search-details.jsp?event_id=51583Search events in Hong Kong.  Many seasonal events such as the Hong Kong Marathon, the Hong Kong Arts Festival, Rugby Sevens are huge in Hong Kong.  Discover the excitement that will happen in 2008. Get first hand information on upcoming events, events highlight and to search for your favourite event",0.0,0.0,1.0,0.0,0.0,0.0,0.0
11429,67558139928_61886966225,is updating now...,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11430,67558139928_102114219876239,Pameran Keris di Solo pada 19-21 April 2011:Menggali Nilai-Nilai Luhur Warisan Budaya dan MahakaryaOfficial Website for Indonesia Tourism and Travel Information,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11431,67558139928_282848279928,"This Drama (Dance), trying to visualize of legendary epos in Javanese culture, Ramayana. 

Performed in an open stage, at the prambanan temple area, this Ramayana ballet invites you to enjoy the story in a set of typical Javanese dance accompanied by gamelan music.

for more information, visit : http://www.yogyes.com/en/yogyakarta-cultural-performance/ramayana-ballet/

http://www.indonesia.travel",0.0,0.0,0.0,0.0,1.0,0.0,0.0
11432,225524117535380_549716361782819,nan,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11433,67558139928_10153627537174929,"Bukit Gili Laba di Flores merupakan salah satu tempat yang wajib didaki saat berada di Taman Nasional Komodo. 

http://indonesia.travel/sites/site/106/taman-nasional-komodo 

#WonderfulIndonesia #PesonaIndonesia",0.0,0.0,0.0,0.0,0.0,1.0,0.0
11434,297751913699970_437621926379634,Get ready for your daily dose of Aberdeen Street Social's droolworthy dishes! #FoodieFridayGordon Ramsey protégé and Michelin-starred Jason Atherton completes his Hong Kong trifecta with Aberdeen Street Social.,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11435,67558139928_10151163297099929,"Travelling to exotic destinations in Lombok, Central Sulawesi  and Papua is now easier and faster as Indonesia’s Low Cost Carriers (LCCs) aggressively increase flights and open up new routes to cities in eastern Indonesia http://www.indonesia.travel/en/news/detail/823/increased-direct-budget-flights-to-lombok-papua-sulawesi-and-kalimantan",0.0,0.0,0.0,0.0,0.0,1.0,0.0
11436,225524117535380_1321615467926234,"[New] 10 Reasons Kanazawa Should Be Your Less Touristy Alternative To Kyoto

This Japanese city allows you to explore the exclusive world of the geishas in an actual teahouse and tuck into the freshest yellowtail sashimi of all time - here’s why you should skip Kyoto for this lesser-known gem the next time you’re in Japan.

http://thesmartlocal.com/read/kanazawa-activitiesKanazawa is basically Little Kyoto, but without the throngs of tourists. The cherry blossom season there starts April, so you might wanna book your tix soon!",0.0,1.0,0.0,0.0,0.0,0.0,0.0
11437,225524117535380_886975758056876,"Singapore's Top Secondary Schools In 2015 - Ranked By Cut-Off Point - Mustsharenews.com

Because getting into the correct secondary school is very important, you know.

http://mustsharenews.com/secondary-school-ranking/Because getting into the correct secondary school is very important, you know",0.0,0.0,0.0,0.0,0.0,1.0,0.0
11438,225524117535380_1069873119767138,"This kampung style restaurant with their famous Lobster Porridge is having a special Father's Day promotion. Don't take your Dad to some generic atas Western restaurant... Here's somewhere special for next Sunday! (June 19th)

2 Pax Father's Day Set is priced at $98 NETT with:
- Lobster Porridge
- Steven Chicken
- Kai Lan
- Chilli Museels
- Red Bean ice-cream

There's also a 4 pax, 8 pax and 12 pax set and FREE buckets of Heninken to go with the occassion!

Their ulu location is part of its charm and it even has farms growing its own produce. The chef is popular among celebrities and the regulars are mostly older folk.

Read our full review here: http://thesmartlocal.com/read/orchid-live-seafood

Never want to miss a post again?
Go to our TheSmartLocal.com FB Page > Like > Notifications > All On",1.0,0.0,0.0,0.0,0.0,0.0,0.0
11439,225524117535380_1100126163408500,"lol at Steph standing on the chair to take pictures. Thanks for blowing our cover hahaha

okay now check out what we were actually filming in this vlog below!

https://www.youtube.com/watch?v=A472N7kG2wUFood vloggers in the house...so intense photography !",0.0,0.0,0.0,1.0,0.0,0.0,0.0
11440,340785907491_10150348698212492,Good morning friends! Totally is a beautiful brisk fall day: the sun is out in Seoul and temperatures are currently around 16C. We feel great! How are you all doing today?*^^*,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11441,67558139928_10152890224669929,'Matah Ati': spectacular Javanese dance drama that captivates modern audiences http://www.indonesia.travel/en/destination/776/pura-mangkunegaran-its-history-and-the-end-of-the-united-javanese-mataram-sultanate/article/168/-matah-ati-spectacular-javanese-dance-drama-that-captivates-modern-audiences #WonderfulIndonesia,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11442,225524117535380_452389644848825,"Pangdemonium's Rabbit Hole opens in just 6 days! Our very own review of the play will be added shortly. In the mean time be sure to check out our sneak interviews and previews of the place.

Also remember to join our facebook contest, the winners will be decided and announced in just 2 days time on Monday, and you can still join the contest by going here! - TheSmartLocal.com

http://www.thesmartlocal.com/read/rabbit-hole-by-pangdemoniumPangdemonium's season opener, the award winning 'Rabbit Hole' will begin showing from the 25th April to 12 May this year. Learn more about the play in this sneak preview interview with them, and how you can win free tickets to attend their show!TheSm",0.0,0.0,0.0,1.0,0.0,0.0,0.0
11443,240054519398747_509021842502012,"Where is it? 
Anilao, Batangas

How To Get There: 
Take a bus to Batangas from Cubao or Pasay.

What is it? 
In Batangas, divers aren't the only ones who are in for a treat. Seafood enthusiasts are too. Have a taste of tawilis, a freshwater fish found nowhere else in the world. It's best served with beer.  

Fun Fact: 
Batangas is considered by most linguists as the seat of Tagalog (the most popular of the Filipino dialects). One Tagalog word that has made it in the dictionary: boondocks. 

Photo By 
Kevin Palmer",1.0,0.0,0.0,0.0,0.0,0.0,0.0
11444,340785907491_10150564347922492,It's still snowing!,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11445,144113158937441_1065225176826230,"Vaishali attracts visitors who come to this district town in Bihar for a close encounter with history and spirituality. One of the greatest cities of the 5th century BC, Vaishali is credited with being the world's first republic to have a duly elected assembly of representatives and efficient administration. The place finds mention in the great epic Ramayana. Buddha spent the last rainy season of life near the city of Vaishali and Lord Mahavir, the founder of Jainism, was born here. The second Buddhist Council was held in this town 100 years after Buddha’s death. 

- See more at: http://www.incredibleindia.org/travel/destination/vaishali",0.0,0.0,0.0,0.0,0.0,1.0,0.0
11446,67558139928_10150285988099929,Loro Blonyo sculpture is a symbol of prosperity and harmony.,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11447,225524117535380_627891687298619,"[New Recipe] I love the versatility of cheeses which have the potential to amp up any dish. In this recipe guide I'll show you two super simple cheese dishes anyone can attempt, using Perfect Italiano's range of cheeses.

We hope these recipes will be helpful even for our readers who have not baked before! Go get your baking gloves on!

http://www.thesmartlocal.com/read/perfect-italiano-cheese-recipesIn this recipe guide I'll show you two super simple cheese dishes anyone can attempt with Perfect Italiano's range of cheeses. Delicious, simple cooking!",0.0,0.0,2.0,0.0,0.0,0.0,0.0
11448,67558139928_10150165613014929,"Enjoy the art deco architecture when you visit Bank of Indonesia Museum, Jakarta",0.0,0.0,0.0,0.0,1.0,0.0,0.0
11449,211783385560749_875873852485029,"What kind of Japan products are you looking for in Japan?
“JAPAN BRAND –Authentic Japanese Products” website http://japan-brand.jnto.go.jp/ will be helping you to find suitable souvenir for your friends, your family or yourself.
Yes, you can buy even Ramen, Sake and more through this site. 
Please check it right now!!",0.0,0.0,0.0,1.0,0.0,0.0,0.0
11450,67558139928_211157259004916,"Pagelaran batik yang digelar digelar pada 2-3 Juni 2012 di FX Lifestyle X`nter, Jakarta.Diprakarsai Putra-Putri Batik Nusantara bekerja sama dengan Ikatan Pencinta Batik Nusantara dan didukung penuh oleh Kementerian Pariwisata dan Ekonomi Kreatif (Kemenparekraf),dalam acara ini juga akan digelar talk show membahas seputar tren batik di kalangan muda dengan nara sumber Iwet Ramadhan Maria Selena, dan Musa Widyatmodjo http://bit.ly/JvuI9kOfficial Website for Indonesia Tourism and Travel Information",0.0,0.0,1.0,0.0,0.0,0.0,0.0
11451,67558139928_284188291633524,Indonesian Haute Couture with a classic Keroncong twist. http://j.mp/s65mQDOfficial Website for Indonesia Tourism and Travel Information,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11452,211783385560749_605207876218296,"Kawazu-zakura Matsuri, Cherry Blossom Festival have been held till Mar. 10 in Kawazu Onsen, Shizuoka Pref. Rich pink blossoms are distinctive of Kawazu-zakura which come into bloom in February. During the festival period, many events will take place on Sat. and Sun. The cherry blossom starts to bloom, and full bloom will be expected end of Feb. to early March. 
You can check the bloom of cherry blossom from following website!
http://www.kawazu-onsen.com/sakura/data2014/gen/14gen.htm (Japanese)
Location guide:
http://www.jnto.go.jp/eng/location/regional/shizuoka/amagi_kawazu.html",0.0,5.0,1.0,1.0,0.0,0.0,0.0
11453,225524117535380_672697689484685,"13 Most Haunted Places in Singapore History and the Legends behind them.

#9 will send chills down your spine.

http://www.thesmartlocal.com/read/haunted-places-singaporeThe most haunted places in Singapore, and the famous ghost stories and legends behind these places. #9 will send chills down your spine.",0.0,0.0,0.0,0.0,0.0,1.0,0.0
11454,114979501871035_775704939131818,"Cantonese: Talk the talk
Want to order dim sum like a Hongkonger? Get the lingo with these 7 flashcards. Join our FUNgineer competition for a chance to come here and try out your Cantonese for real http://bit.ly/1uWSoji )",1.0,0.0,0.0,0.0,0.0,0.0,0.0
11455,340785907491_428800750471822,"The Ulsan Onggi Festival offers a fun array of hands-on programs which let visitors learn about how to craft pottery. The National Onggi Craft Contest during the festival is a wildly popular event attracting many visitors. The festival also hosts exciting exhibitions and performances including traditional performances, Traditional Tightrope Walking, and a concert. Its main venue is decorated with elegant pottery sculptures, offering a great backdrop for visitors to take pictures. 

More info: http://bit.ly/LfaOn1The Ulsan Onggi Festival offers a fun array of hands-on programs which let visitors learn about how to craft pottery. The National Onggi Craft Contest during the festival is a wildly popular event attracting many visitors. The festival also hosts exciting exhibitions and performances including traditional performances, Traditional Tightrope Walking, and a concert. Its main venue is decorated with elegant pottery sculptures, offering a great backdrop for visitors to take pictures. 

More info: http://bit.ly/LfaOn1",0.0,0.0,6.0,0.0,0.0,0.0,0.0
11456,225524117535380_10152059044006172,"The 15 types of students you will find in Singapore. Yes, you are one of them.

http://www.thesmartlocal.com/read/15-types-of-students-in-singaporeThe 15 types of students you will find in Singapore. Yes, you are one of them.",0.0,0.0,0.0,0.0,0.0,1.0,0.0
11457,340785907491_10151159305477492,"추석(Chuseok; Korean Thanksgiving) is by far the biggest and most important holiday in Korea. It is a time when family members from near and far come together to share food and stories, and to give thanks to their ancestors for the abundant harvest. This year, Chuseok Day falls on September 30th.

Find out more about 추석: http://bit.ly/SkPsnu",1.0,1.0,0.0,0.0,0.0,0.0,0.0
11458,114979501871035_203732446428563,"Christmas has come early to Hong Kong at Harbour City!我忍唔住大叫!真係好靚呀!
Christmas is coming!!",0.0,0.0,1.0,0.0,0.0,0.0,0.0
11459,340785907491_10152230852167492,"Inaugurated on March 21, 2014 동대문디자인플라자(Dongdaemun Design Plaza, DDP) features facilities for product launch events and exhibitions, public performance, business meetings, shopping, and relaxation. Ongoing exhibits include The Treasures of Kansong (until Jun 15), Sports Design (until May 26), Design Allegory of Enzo Mari towards Utopia (until Jun 21) and Ulm Models (until May 21). More info → http://bit.ly/P9Tkxx",0.0,0.0,0.0,0.0,0.0,1.0,0.0
11460,340785907491_10152058146702492,"May your new year be as colorful as these hanji :)

The story of hanji: http://bit.ly/hanjistory
Jeonju Traditional Hanji Center: http://bit.ly/Kgs0vX",0.0,0.0,0.0,0.0,0.0,1.0,0.0
11461,67558139928_10153019593199929,Kota Solo tahun ini dibanjiri berbagai acara menarik dengan mengemas pariwisata dan budaya kota tersebut untuk memikat wisatawan lebih banyak. Dinas Kebudayaan dan Pariwisata Kota Solo telah menyiapkan 59 acara yang dibagi atas 29 acara utama dan 30 acara pendukung. #WonderfulIndonesia  - http://bit.ly/1CHuFnk,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11462,114979501871035_909182069117437,"Not sure where to go in Hong Kong? Just shake your phone for ideas: http://bit.ly/1WplTWO
#HKShopEatPlay",0.0,0.0,0.0,0.0,0.0,1.0,0.0
11463,240054519398747_801611609909699,"When the sun sets in Boracay, magic happens -- as captured in this photo by Daks Liit. Got photos or videos you'd want to share? Upload them at funambassador.com.ph and we'll share them with the world!",0.0,0.0,0.0,0.0,0.0,1.0,0.0
